season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_1st_half_under15,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_corners_over_85,pinnacle_corners_under_85,date
2021,1,2,2,4,9,1,10,1,3,0,0,3,3,14,5,17,8,13,14,59,41,"Arena Pantanal (Cuiabá, Mato Grosso)",,1,3,2.2,3.2,3.5,1.51,2.4,4.25,2.15,1.65,1.57,1.95,2.25,1.85,1.53,3.52,2.5,1.3,4,1,2,1,0,1,3,1622325600,-1,0,0,0,-1,1,1,5,1,4,0,6,4,0,0,1,3,0,4,1,61,29,130,82,1.73,0.93,2.66,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Cuiabá,Juventude,1.42,0.68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,True,False,False,True,Brasileirão_Série_A,,3.44,51%,0%,,,,,,,,,,,,,,,,,2021-05-29 22:00:00
2021,2,1,0,1,0,1,1,2,1,0,0,4,4,6,7,10,11,22,15,44,56,"Estádio Club de Regatas Vasco da Gama (Rio de Janeiro, Rio de Janeiro)",,2,1,1.52,4.1,6.32,1.41,1.91,3.1,2.15,1.67,1.5,2.0,2.4,1.8,1.37,2.68,3.1,1.47,1,1,0,0,0,0,1,1622988000,617,0,0,0,-1,1,1,0,0,0,1,0,1,0,1,2,0,1,2,1,39,39,113,97,1.21,1.26,2.47,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Fluminense,Cuiabá,2.0,1.05,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,10.36,56%,0%,,,,,,,,,,,,,,,,,2021-06-06 14:00:00
2021,2,3,1,4,5,3,8,2,0,0,0,5,3,13,6,18,9,10,10,66,34,"Allianz Parque (São Paulo, São Paulo)",,2,0,1.37,4.45,9.5,1.34,1.95,3.3,2.1,1.67,1.5,1.93,2.43,1.88,1.32,2.5,3.38,1.53,4,3,0,0,1,1,3,1623014100,619,0,0,0,-1,1,1,1,1,4,2,2,6,0,0,2,0,0,2,1,54,24,122,77,1.88,0.96,2.84,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Palmeiras,Chapecoense,1.89,0.47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,True,False,False,True,Brasileirão_Série_A,,9.22,85%,20%,,,,,,,,,,,,,,,,,2021-06-06 21:15:00
2021,2,3,1,4,4,1,5,3,1,0,0,5,5,11,3,16,8,17,18,56,44,"Estádio Urbano Caldeira (Santos, São Paulo)",,3,1,2.05,3.35,3.8,1.43,2.2,3.8,1.95,1.8,1.33,1.57,3.1,2.25,1.39,3.05,2.75,1.33,4,1,1,2,0,2,2,1622937600,611,0,0,0,-1,1,1,1,1,3,0,2,3,2,1,1,0,3,1,1,39,42,93,121,1.64,1.18,2.82,1,1,0,1,1,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Santos,Ceará,1.74,0.68,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0,38,True,True,True,True,False,False,True,Brasileirão_Série_A,,4.94,26%,29%,,,,,,,,,,,,,,,,,2021-06-06 00:00:00
2021,2,0,1,1,6,4,10,2,3,0,0,6,5,5,2,11,7,12,18,55,45,"Estádio Raimundo Sampaio (Belo Horizonte, Minas Gerais)",,2,3,3.09,3.25,2.46,1.49,2.55,4.45,2.15,1.67,1.52,1.92,2.46,1.88,1.57,3.68,2.4,1.28,1,0,1,0,0,0,1,1623006000,624,0,0,0,-1,1,1,3,3,3,1,6,4,1,0,1,3,1,4,1,53,38,133,94,1.51,1.08,2.59,0,1,0,1,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,América Mineiro,Corinthians,1.74,1.16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,8.05,60%,20%,,,,,,,,,,,,,,,,,2021-06-06 19:00:00
2021,2,2,2,4,5,4,9,3,2,2,0,9,7,9,5,18,12,14,14,50,50,"Arena do Grêmio (Porto Alegre, Rio Grande do Sul)",,6,2,1.87,3.5,4.1,1.27,2.0,3.25,1.83,2.0,1.44,1.75,2.6,2.06,1.43,2.9,2.65,1.37,4,0,0,2,2,4,0,1637712000,-1,0,54,0,-1,1,1,3,1,2,3,4,5,0,0,5,2,0,7,1,51,44,140,115,2.15,1.58,3.72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,79,44,66,Grêmio,Flamengo,1.58,1.63,1.44,1.81,1.06,2.0,44,22,1.95,1.91,3.86,38,True,True,True,True,False,False,True,Brasileirão_Série_A,,7,70%,0%,,,,,,,,,,,,,,,,,2021-11-24 00:00:00
2021,2,5,1,6,1,4,5,1,4,0,2,10,4,4,2,14,6,20,21,51,49,"Estádio Governador Plácido Aderaldo Castelo (Fortaleza, Ceará)",,1,8,3.37,2.78,2.62,1.47,2.48,4.35,2.05,1.71,1.48,1.9,2.45,1.9,1.54,3.52,2.48,1.3,6,2,0,3,1,4,2,1623006000,2601,0,0,0,-1,1,1,1,0,0,4,1,4,1,4,0,2,5,2,1,31,21,109,98,1.82,0.83,2.65,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Fortaleza,Internacional,1.95,0.95,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,38,True,True,True,True,True,True,True,Brasileirão_Série_A,,11.5,65%,20%,,,,,,,,,,,,,,,,,2021-06-06 19:00:00
2021,2,0,1,1,4,7,11,3,2,0,0,2,2,8,9,10,11,19,16,48,52,"Estádio Adelmar da Costa Carvalho (Recife, Pernambuco)",,3,2,5.5,3.5,1.69,1.41,2.1,3.7,2.1,1.71,1.28,1.53,3.3,2.35,1.48,3.0,2.5,1.34,1,0,1,0,0,0,1,1623022200,620,0,0,0,-1,1,1,1,2,3,5,3,8,1,1,2,1,2,3,1,27,32,104,98,0.98,1.08,2.06,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Sport Recife,Atlético Mineiro,1.16,1.68,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,4.61,78%,40%,,,,,,,,,,,,,,,,,2021-06-06 23:30:00
2021,2,3,3,6,9,2,11,2,4,0,0,9,4,19,5,28,9,12,13,60,40,"Estádio Nabi Abi Chedid (Bragança Paulista, São Paulo)",,2,4,1.87,3.45,4.2,1.4,2.15,3.6,2.0,1.77,1.28,1.53,3.3,2.35,1.45,3.1,2.75,1.37,6,1,2,2,1,3,3,1622937600,-1,0,0,0,-1,1,1,4,0,5,2,4,7,2,2,0,2,4,2,1,62,20,134,77,2.84,1.0,3.84,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Bragantino,Bahia,1.58,0.74,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,38,True,True,True,True,True,True,True,Brasileirão_Série_A,,4.32,79%,0%,,,,,,,,,,,,,,,,,2021-06-06 00:00:00
2021,2,0,3,3,5,1,6,0,2,0,0,2,6,13,6,15,12,15,27,58,42,"Estádio Alfredo Jaconi (Caxias do Sul, Rio Grande do Sul)",,0,2,3.3,3.1,2.3,1.5,2.35,4.1,2.1,1.69,1.4,1.72,2.7,2.0,1.5,3.32,2.59,1.33,3,0,0,0,3,3,0,1623014100,622,0,0,0,-1,1,1,1,0,4,1,1,5,0,0,0,2,0,2,1,43,29,99,67,1.4,1.39,2.79,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Juventude,Atlético PR,1.74,0.95,0.0,0.0,1.0,3.0,0,0,0.0,0.0,0.0,38,True,True,True,False,False,False,False,Brasileirão_Série_A,,3.8,98%,100%,,,,,,,,,,,,,,,,,2021-06-06 21:15:00
2021,2,2,0,2,3,12,15,4,5,0,0,5,5,5,9,10,14,16,15,37,63,"Estádio Antônio Accioly (Goiânia, Goiás)",,4,5,3.5,2.95,2.35,1.61,2.6,4.7,2.25,1.61,1.4,1.72,2.7,2.0,1.5,3.32,2.59,1.33,2,1,0,1,0,1,1,1622930400,629,0,0,0,-1,1,1,1,9,2,3,10,5,1,1,3,4,2,7,1,26,63,68,121,1.17,1.7,2.87,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Atlético GO,São Paulo,1.47,0.95,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Brasileirão_Série_A,,2.3,60%,0%,,,,,,,,,,,,,,,,,2021-06-05 22:00:00
2021,3,2,0,2,4,2,6,0,0,0,0,6,2,15,8,21,10,17,17,65,36,"Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro, Rio de Janeiro)","Rua Professor Eurico Rabelo, Maracanã, Rio de Janeiro, Rio de Janeiro",0,0,1.3,5.0,9.5,1.38,1.81,2.95,2.1,1.71,1.48,1.85,2.5,1.95,1.38,2.79,3.04,1.44,2,1,0,1,0,1,1,1623610800,612,0,0,0,-1,1,-1,3,1,1,1,4,2,0,0,0,0,0,0,1,57,20,172,76,2.17,0.92,3.1,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Flamengo,América Mineiro,2.11,1.05,3.0,0.0,3.0,0.0,100,100,2.22,1.58,3.8,38,True,True,False,False,False,False,False,Brasileirão_Série_A,,4.61,60%,75%,,,,,,,,,,,,,,,,,2021-06-13 19:00:00
2021,3,1,1,2,4,4,8,3,0,0,0,6,5,10,5,16,10,15,16,52,48,"Allianz Parque (São Paulo, São Paulo)",,3,0,1.87,3.35,4.35,1.44,2.25,3.85,2.1,1.71,1.4,1.72,2.86,2.12,1.46,3.15,2.72,1.36,2,1,0,0,1,1,1,1623535200,-1,0,50,0,-1,1,1,1,3,3,1,4,4,0,0,3,0,0,3,1,31,36,109,118,1.66,1.26,2.92,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,100,Palmeiras,Corinthians,1.89,1.16,3.0,3.0,1.5,1.5,50,50,1.88,1.08,2.96,38,True,True,False,False,False,False,True,Brasileirão_Série_A,,4.61,84%,75%,,,,,,,,,,,,,,,,,2021-06-12 22:00:00
2021,3,0,0,0,8,0,8,2,3,0,0,3,0,16,4,19,4,14,20,76,25,"Estádio Urbano Caldeira (Santos, São Paulo)",,2,3,1.65,3.75,5.5,1.36,2.05,3.45,2.0,1.77,1.3,1.57,3.1,2.2,1.44,3.0,2.79,1.39,0,0,0,0,0,0,0,1623535200,-1,0,100,0,-1,1,1,3,0,5,0,3,5,2,1,0,2,3,2,1,60,23,184,52,1.86,0.42,2.29,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,Santos,Juventude,1.74,0.68,3.0,1.0,1.5,0.5,0,0,1.64,0.93,2.57,38,False,False,False,False,False,False,False,Brasileirão_Série_A,,3.4,26%,44%,,,,,,,,,,,,,,,,,2021-06-12 22:00:00
2021,3,1,0,1,4,5,9,0,1,0,0,3,0,7,6,10,6,11,25,42,58,"Estádio Governador Magalhães Pinto (Belo Horizonte, Minas Gerais)",,0,1,2.38,3.0,3.2,1.38,2.15,3.75,1.91,1.83,1.36,1.68,2.88,2.13,1.52,3.2,2.53,1.35,1,1,0,0,0,0,1,1623610800,620,0,50,0,-1,1,1,1,0,3,5,1,8,0,1,0,0,1,0,1,39,29,84,103,1.13,0.61,1.73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,0,100,Atlético Mineiro,São Paulo,2.74,0.95,0.0,0.0,1.5,0.5,50,0,1.44,1.7,3.14,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,10.36,49%,0%,,,,,,,,,,,,,,,,,2021-06-13 19:00:00
2021,3,0,1,1,6,4,10,5,4,0,0,2,5,9,6,11,11,20,11,63,37,"Arena do Grêmio (Porto Alegre, Rio Grande do Sul)",,5,4,1.95,3.1,4.33,1.38,2.2,4.35,2.2,1.65,1.45,1.93,2.69,1.88,1.54,3.32,2.48,1.33,1,0,1,0,0,0,1,1623610800,622,0,0,0,-1,1,1,2,2,4,2,4,6,1,1,4,3,2,7,1,70,33,146,88,1.36,1.29,2.65,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,0,Grêmio,Atlético PR,1.58,0.95,0.0,3.0,0.0,3.0,0,0,0.0,1.39,1.39,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,4.52,75%,59%,,,,,,,,,,,,,,,,,2021-06-13 19:00:00
2021,3,1,0,1,3,3,6,3,3,0,1,8,0,6,6,14,6,22,16,58,42,"Estádio Governador Plácido Aderaldo Castelo (Fortaleza, Ceará)",,3,5,1.69,3.45,5.75,1.51,2.45,4.5,2.4,1.54,1.41,1.74,2.82,2.09,1.53,3.26,2.5,1.34,1,0,0,1,0,1,0,1623627000,2601,0,100,0,-1,1,1,3,1,0,2,4,2,1,2,2,2,3,4,1,37,25,138,92,1.73,0.57,2.3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,Fortaleza,Sport Recife,1.95,0.84,3.0,1.0,3.0,0.5,0,0,1.82,1.17,2.99,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,5.75,83%,20%,,,,,,,,,,,,,,,,,2021-06-13 23:30:00
2021,3,0,1,1,6,5,11,4,4,0,1,4,4,11,2,15,6,13,16,67,33,"Estádio Governador Roberto Santos (Salvador de Bahia, Bahia)","Avenida Luís Viana Filho, Bairro Paralela, Salvador de Bahia, Bahia",4,6,2.6,3.15,2.8,1.39,2.05,3.45,1.83,1.91,1.34,1.65,2.98,2.18,1.55,3.32,2.45,1.33,1,0,1,0,0,0,1,1623627000,630,0,50,0,-1,1,1,4,0,2,5,4,7,2,1,2,4,3,6,1,66,39,118,92,1.71,0.95,2.66,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,50,Bahia,Internacional,1.53,0.95,3.0,0.0,2.0,0.5,0,0,0.89,0.83,1.72,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,,,,,,,,,,,,,,,,,,,,2021-06-13 23:30:00
2021,3,2,2,4,10,10,20,3,1,0,0,6,5,11,11,17,16,9,9,47,53,"Estádio Nabi Abi Chedid (Bragança Paulista, São Paulo)",,3,1,1.95,3.45,3.9,1.39,2.1,3.5,1.91,1.83,1.36,1.67,2.89,2.16,1.53,3.26,2.5,1.34,4,2,0,0,2,2,2,1623627000,-1,0,50,0,-1,1,1,5,5,5,5,10,10,2,1,1,0,3,1,1,49,63,101,111,1.85,1.82,3.66,0,1,0,1,0,0,1,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Bragantino,Fluminense,1.58,0.84,1.0,1.0,2.0,2.0,50,50,2.84,1.42,4.26,38,True,True,True,True,False,False,True,Brasileirão_Série_A,,5.88,95%,2%,,,,,,,,,,,,,,,,,2021-06-13 23:30:00
2021,3,0,0,0,2,7,9,2,2,0,0,4,9,5,8,9,17,16,14,38,62,"Arena Condá (Chapecó, Santa Catarina)",,2,2,3.15,3.0,2.45,1.49,2.3,3.95,2.0,1.74,1.4,1.7,2.75,2.05,1.5,3.4,2.5,1.3,0,0,0,0,0,0,0,1623627000,-1,0,50,0,-1,1,1,2,2,0,5,4,5,0,1,2,1,1,3,1,40,57,79,112,1.14,2.12,3.26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,Chapecoense,Ceará,0.32,0.68,0.0,0.0,0.0,1.5,0,0,1.14,1.18,2.32,38,False,False,False,False,False,False,False,Brasileirão_Série_A,,2.75,85%,0%,,,,,,,,,,,,,,,,,2021-06-13 23:30:00
2021,3,2,1,3,0,4,4,5,4,0,1,9,4,11,5,20,9,18,13,56,44,"Arena Pantanal (Cuiabá, Mato Grosso)",,5,6,2.6,3.0,2.95,1.61,2.6,4.8,2.25,1.59,1.37,1.61,2.85,2.17,1.5,3.4,2.5,1.3,3,1,0,1,1,2,1,1626904800,2592,0,55,0,-1,1,1,0,4,0,0,4,0,1,1,4,4,2,8,1,48,35,112,102,2.24,1.11,3.35,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,68,33,80,Cuiabá,Atlético GO,1.42,1.32,0.5,1.4,0.9,1.36,55,33,1.44,1.12,2.56,38,True,True,True,False,False,False,True,Brasileirão_Série_A,,4.61,26%,0%,,,,,,,,,,,,,,,,,2021-07-21 22:00:00
2021,4,1,0,1,2,9,11,4,3,0,0,5,9,5,9,10,18,13,9,30,70,"Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro, Rio de Janeiro)","Rua Professor Eurico Rabelo, Maracanã, Rio de Janeiro, Rio de Janeiro",4,3,2.0,3.3,3.95,1.47,2.25,4.0,2.1,1.69,1.4,1.72,2.75,2.0,1.5,3.2,2.4,1.3,1,0,0,1,0,1,0,1623967200,617,0,0,0,-1,1,1,2,6,0,3,8,3,0,2,4,1,2,5,1,25,51,86,142,1.17,2.15,3.32,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,50,Fluminense,Santos,2.0,0.89,3.0,0.0,1.67,1.33,50,50,1.21,1.56,2.77,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,13.8,91%,90%,,,,,,,,,,,,,,,,,2021-06-17 22:00:00
2021,4,1,2,3,9,12,21,2,0,0,0,3,6,1,11,4,17,13,15,42,58,"Neo Química Arena (São Paulo, São Paulo)",,2,0,2.65,3.0,2.85,1.53,2.4,4.25,2.1,1.69,1.33,1.55,3.1,2.3,1.57,3.3,2.3,1.3,3,1,0,0,2,2,1,1623886200,635,0,0,0,-1,1,1,4,6,5,6,10,11,0,0,2,0,0,2,1,20,56,73,118,0.62,1.9,2.52,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,100,Corinthians,Bragantino,1.84,1.37,0.0,3.0,1.33,1.67,50,50,1.67,2.68,4.35,38,True,True,True,False,False,False,True,Brasileirão_Série_A,,5.01,93%,75%,,,,,,,,,,,,,,,,,2021-06-16 23:30:00
2021,4,1,1,2,9,1,10,3,2,1,0,4,4,6,4,10,8,9,13,51,49,"Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo, São Paulo)","Praca Roberto Gomes Pedrosa 1, Morumbi, São Paulo, São Paulo",5,2,1.34,5.25,8.25,1.34,1.91,3.25,2.35,1.56,1.5,1.87,2.48,1.87,1.32,2.8,3.05,1.38,2,1,0,0,1,1,1,1623880800,-1,0,50,0,-1,1,1,6,1,3,0,7,3,1,0,3,2,1,5,1,48,30,96,111,1.26,1.02,2.28,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,São Paulo,Chapecoense,1.58,0.47,1.0,0.0,0.33,0.33,50,50,1.46,0.96,2.42,38,True,True,False,False,False,False,True,Brasileirão_Série_A,,5.75,84%,75%,,,,,,,,,,,,,,,,,2021-06-16 22:00:00
2021,4,0,0,0,3,2,5,1,1,0,0,6,4,16,5,22,9,15,16,57,43,"Estádio Raimundo Sampaio (Belo Horizonte, Minas Gerais)",,1,1,1.9,3.5,4.03,1.44,2.25,4.15,2.25,1.61,1.42,1.98,2.65,1.83,1.44,3.25,2.63,1.33,0,0,0,0,0,0,0,1623956400,-1,0,0,0,-1,1,1,1,1,2,1,2,3,0,0,1,1,0,2,1,85,29,110,95,2.41,1.07,3.48,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,100,América Mineiro,Cuiabá,1.74,1.05,0.0,0.0,0.0,0.5,100,100,1.51,1.26,2.77,38,False,False,False,False,False,False,False,Brasileirão_Série_A,,6.91,29%,40%,,,,,,,,,,,,,,,,,2021-06-17 19:00:00
2021,4,0,1,1,8,1,9,3,1,0,0,2,3,7,4,9,7,13,13,57,43,"Estádio José Pinheiro Borda (Porto Alegre, Rio Grande do Sul)",,3,1,2.6,3.15,2.8,1.43,2.15,3.65,1.91,1.83,1.29,1.53,3.2,2.3,1.49,3.0,2.5,1.35,1,0,1,0,0,0,1,1623880800,620,0,50,0,-1,1,1,6,0,2,1,6,3,2,1,1,0,3,1,1,83,22,145,90,1.32,0.83,2.15,0,0,0,0,0,0,1,1,0,1,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,100,Internacional,Atlético Mineiro,1.58,1.68,1.0,3.0,1.33,2.0,50,50,1.6,1.08,2.68,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,4,78%,75%,,,,,,,,,,,,,,,,,2021-06-16 22:00:00
2021,4,1,2,3,7,2,9,3,5,0,0,3,4,11,6,14,10,20,14,62,38,"Estádio Governador Plácido Aderaldo Castelo (Fortaleza, Ceará)",,3,5,2.3,3.0,3.43,1.45,2.29,3.8,1.95,1.8,1.3,1.57,3.2,2.25,1.53,3.05,2.4,1.34,3,1,2,0,0,0,3,1623956400,626,0,100,0,-1,1,1,5,2,2,0,7,2,1,0,2,5,1,7,1,62,29,141,84,1.55,1.13,2.68,0,1,0,1,0,0,1,1,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,Ceará,Bahia,1.95,0.74,3.0,1.0,1.33,1.33,0,0,1.21,1.0,2.21,38,True,True,True,False,False,False,True,Brasileirão_Série_A,,11.5,78%,20%,,,,,,,,,,,,,,,,,2021-06-17 19:00:00
2021,4,1,0,1,2,7,9,5,4,0,0,5,7,6,7,11,14,14,10,34,66,"Estádio Adelmar da Costa Carvalho (Recife, Pernambuco)",,5,4,4.3,3.4,1.87,1.48,2.3,4.05,2.15,1.65,1.53,1.72,2.48,2.02,1.42,3.15,2.65,1.36,1,1,0,0,0,0,1,1623967200,614,0,50,0,-1,1,1,2,4,0,3,6,3,3,1,2,3,4,5,1,32,56,85,146,1.28,1.79,3.08,0,0,0,0,0,0,1,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,100,Sport Recife,Grêmio,1.16,0.68,0.0,0.0,0.33,0.0,50,50,0.98,1.53,2.51,38,True,False,False,False,False,False,False,Brasileirão_Série_A,,6.91,88%,75%,,,,,,,,,,,,,,,,,2021-06-17 22:00:00
2021,4,2,2,4,7,3,10,4,2,0,0,6,6,15,7,21,13,9,13,58,42,"Arena da Baixada (Curitiba, Paraná)",,4,2,3.75,3.3,1.91,1.33,2.0,3.4,1.87,1.87,1.44,1.73,2.6,2.0,1.44,3.19,2.88,1.38,4,0,2,2,0,2,2,1635879600,-1,0,58,0,-1,1,1,3,0,4,3,3,7,3,1,1,1,4,2,1,55,30,109,76,2.14,1.46,3.6,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,78,38,66,Atlético PR,Flamengo,1.53,1.63,1.5,1.75,1.21,1.88,43,22,1.9,1.86,3.76,38,True,True,True,True,False,False,True,Brasileirão_Série_A,,14,64%,40%,,,,,,,,,,,,,,,,,2021-11-02 19:00:00
2021,4,0,3,3,7,4,11,0,3,0,0,3,6,6,7,9,13,11,24,43,57,"Estádio Alfredo Jaconi (Caxias do Sul, Rio Grande do Sul)",,0,3,5.25,3.6,1.71,1.4,2.1,3.65,2.1,1.71,1.5,1.9,2.4,1.9,1.44,3.25,2.63,1.33,3,0,0,0,3,3,0,1623889800,619,0,0,0,-1,1,1,2,1,5,3,3,8,0,2,0,1,2,1,1,44,42,88,115,1.1,1.55,2.66,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,0,Juventude,Palmeiras,1.74,1.58,0.0,0.0,0.67,1.33,50,50,1.4,1.44,2.84,38,True,True,True,False,False,False,False,Brasileirão_Série_A,,1.52,94%,11%,,,,,,,,,,,,,,,,,2021-06-17 00:30:00
