league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_x,pinnacle_ft_1,pinnacle_ft_2,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_ft_over25,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_corners_over_85,pinnacle_corners_under_85
Brasileirão_Série_A_2026,2026,9,Chapecoense,Atlético Mineiro,2026-04-02 22:00:00,0,4,4,7,3,10,1,0,0,0,4,8,15,12,19,20,19,5,45,55,Arena Condá,"Rua Clevelândia, Bairro Centro, Chapecó, Santa Catarina",1,0,3.1,3.2,2.17,1.33,2.2,3.85,1.84,1.92,1.48,1.77,2.6,2.05,1.49,3.1,2.73,1.35,4,0,3,0,1,1,3,620,0,50,0,-1,2,1,2,2,5,1,4,6,1,0,0,0,1,0,1,42,33,107,85,1.78,2.06,3.84,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,30,22,1,5,19,1,8,14,38,63,38,75,1.17,0.5,1.5,0.0,1.0,1.0,63,38,1.36,1.24,2.6,9,True,True,True,True,False,False,False,3.29,3.52,2.24,1.77,2.03,1.36,3.91,2.15,,,3.20,1.37,1.45,2.82,1.47,2.52
Brasileirão_Série_A_2026,2026,9,Palmeiras,Grêmio,2026-04-03 00:30:00,2,1,3,8,2,10,0,3,0,0,4,5,12,5,16,10,12,15,60,40,Allianz Parque,"Rua Turiaçu 1840, Perdizes, São Paulo, São Paulo",0,3,1.44,4.75,6.5,1.22,1.65,2.48,1.8,1.88,1.47,2.0,2.5,1.95,1.28,2.51,3.3,1.56,3,1,0,1,1,2,1,619,0,75,0,-1,2,1,4,0,4,2,4,6,0,1,0,2,1,2,1,65,26,138,70,1.77,1.17,2.94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10,21,1,15,12,1,6,11,63,88,50,88,3.0,0.33,3.0,0.25,2.38,1.38,38,13,1.66,1.06,2.72,10,True,True,True,False,False,False,True,4.22,1.57,6.16,1.75,2.04,1.24,2.89,1.77,,,,,,,1.51,2.45
Brasileirão_Série_A_2026,2026,9,Bragantino,Flamengo,2026-04-03 00:30:00,3,0,3,7,5,12,4,1,0,1,6,1,12,6,18,7,12,12,56,44,,,4,3,3.7,3.1,2.2,1.33,2.24,3.7,1.85,1.83,1.41,1.91,2.7,2.06,1.45,3.0,2.47,1.32,3,2,0,1,0,1,2,635,0,75,0,-1,2,1,4,2,3,3,6,6,0,0,4,2,0,6,1,32,23,71,60,1.78,0.68,2.46,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,21,1,12,12,1,4,7,63,88,50,88,1.4,1.4,1.0,1.75,1.0,2.0,38,13,1.49,1.29,2.78,9,True,True,True,False,False,False,False,3.25,3.94,2.12,1.70,2.11,1.37,4.02,2.19,,,3.18,1.38,1.44,2.90,,
Brasileirão_Série_A_2026,2026,10,São Paulo,Cruzeiro,2026-04-04 21:30:00,4,1,5,6,4,10,2,0,0,0,5,7,6,7,11,14,21,14,36,64,Morumbí,"Praca Roberto Gomes Pedrosa 1, Morumbi, São Paulo",2,0,2.07,3.2,3.15,1.41,2.5,4.32,2.02,1.71,1.47,1.79,2.5,1.95,1.53,3.2,2.34,1.27,5,2,0,2,1,3,2,618,0,38,0,36553,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,2,1,29,43,52,123,1.25,1.7,2.95,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,1,18,25,1,13,21,1,3,6,50,88,25,63,2.4,0.2,2.25,0.25,1.89,0.78,50,13,1.4,1.26,2.66,10,True,True,True,True,True,False,True,3.23,2.25,3.52,1.83,1.94,1.41,4.32,2.31,,,,,,,1.46,2.55
Brasileirão_Série_A_2026,2026,10,Coritiba,Fluminense,2026-04-04 23:30:00,1,1,2,3,10,13,1,0,0,0,4,4,6,11,10,15,8,14,33,67,Estádio Major Antônio Couto Pereira,"Rua Ubaldino do Amaral 37, Bairro Alto da Glória, Curitiba, Paraná",1,0,3.11,2.92,2.55,1.53,2.65,5.1,2.05,1.67,1.46,2.1,2.37,1.87,1.58,3.58,2.29,1.23,2,0,0,1,1,2,0,-1,0,50,0,-1,2,1,1,6,2,4,7,6,0,0,1,0,0,1,1,36,54,61,98,1.17,1.62,2.79,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,14,16,1,14,8,1,4,7,25,63,13,75,1.0,1.0,1.0,1.0,1.56,2.11,75,38,1.24,1.67,2.91,10,True,True,False,False,False,False,True,3.05,3.32,2.45,1.70,2.09,1.53,5.19,2.65,,,3.39,1.32,1.56,2.48,,
Brasileirão_Série_A_2026,2026,10,Vasco da Gama,Botafogo,2026-04-05 00:00:00,1,2,3,3,2,5,0,3,0,0,5,9,12,9,17,18,11,16,63,37,Estádio Club de Regatas Vasco da Gama,"Rua Gal Almério de Moura 131, Bairro Vasco da Gama, Rio de Janeiro, Rio de Janeiro",0,3,2.0,3.25,3.6,1.3,2.07,3.38,1.82,1.87,1.46,1.99,2.52,1.96,1.42,3.13,2.65,1.36,3,0,0,1,2,3,0,615,0,80,0,20072,2,1,2,1,1,1,3,2,0,0,0,3,0,3,1,74,36,107,59,1.95,2.02,3.97,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,14,1,16,11,1,8,10,70,80,40,80,1.67,1.0,2.0,0.6,1.33,1.13,30,20,2.19,0.92,3.11,9,True,True,True,False,False,False,True,3.48,2.03,3.84,1.71,2.07,1.35,3.77,2.11,,,,,,,1.50,2.49
Brasileirão_Série_A_2026,2026,10,Chapecoense,Vitória,2026-04-05 19:00:00,1,1,2,9,1,10,1,3,0,1,6,9,19,6,25,15,16,14,58,42,Arena Condá,"Rua Clevelândia, Bairro Centro, Chapecó, Santa Catarina",1,5,2.4,2.95,2.9,1.35,2.14,3.62,1.8,1.85,1.48,2.0,2.55,2.01,1.44,3.04,2.65,1.33,2,0,0,1,1,2,0,-1,0,55,0,9484,2,1,3,0,5,1,3,6,0,2,1,2,2,3,1,51,28,89,90,2.35,1.78,4.14,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,21,12,1,14,15,1,8,15,55,90,78,90,1.17,0.4,1.2,0.25,0.88,1.25,45,10,1.44,0.8,2.24,9,True,True,False,False,False,False,True,3.18,2.53,2.96,1.78,2.01,1.35,3.86,2.15,,,3.18,1.36,1.44,2.80,,
Brasileirão_Série_A_2026,2026,10,Flamengo,Santos,2026-04-05 20:30:00,3,1,4,2,7,9,0,2,0,0,4,2,15,15,19,17,2,12,63,37,,,0,2,1.4,4.75,7.75,1.27,1.87,2.99,2.1,1.67,1.43,1.86,2.68,2.05,1.35,2.62,2.94,1.46,4,0,0,3,1,4,0,612,0,54,0,68615,2,1,2,2,0,3,4,3,0,0,0,2,0,2,1,50,38,134,81,1.85,1.48,3.33,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,19,17,1,11,2,1,6,9,54,88,25,88,2.5,0.4,2.33,0.5,1.75,1.11,46,13,1.65,1.42,3.07,9,True,True,True,True,False,False,True,4.75,1.36,9.25,1.67,2.15,1.27,3.03,1.82,,,,,,,,
Brasileirão_Série_A_2026,2026,10,Atlético Mineiro,Atlético PR,2026-04-05 20:30:00,2,1,3,2,8,10,0,1,0,0,5,3,10,8,15,11,9,13,49,51,,,0,1,1.7,3.3,4.6,1.36,2.08,3.84,1.95,1.83,1.44,1.95,2.48,1.99,1.44,2.94,2.57,1.35,3,1,0,1,1,2,1,620,0,50,0,29356,2,1,2,2,0,6,4,6,0,1,0,0,1,0,1,40,45,86,101,1.59,1.24,2.82,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,15,18,1,13,9,1,14,6,50,63,50,88,2.2,0.8,2.0,1.0,1.22,1.78,50,38,1.34,1.12,2.46,10,True,True,True,False,False,False,True,3.32,1.92,4.41,,,1.36,3.84,2.15,,,3.19,1.36,1.44,2.81,,
Brasileirão_Série_A_2026,2026,10,Bahia,Palmeiras,2026-04-05 22:30:00,1,2,3,7,5,12,2,4,0,0,6,5,13,3,19,8,18,17,59,41,Arena Fonte Nova,"Rua Lions Club, Nazaré, Salvador, Bahia",2,4,2.63,3.1,2.95,1.28,1.97,3.25,1.73,2.12,1.37,1.58,2.98,2.24,1.44,2.8,2.57,1.37,3,0,1,1,1,2,1,619,0,63,0,41387,2,1,3,0,4,5,3,9,1,0,1,4,1,5,1,64,33,123,64,2.08,1.1,3.18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,12,1,17,18,1,1,8,50,88,63,100,1.6,2.0,2.0,1.75,2.13,2.44,50,13,1.57,1.11,2.68,10,True,True,True,False,False,False,True,2.98,2.86,2.76,1.58,2.27,1.28,3.28,1.97,,,2.89,1.42,1.38,3.05,,
Brasileirão_Série_A_2026,2026,10,Corinthians,Internacional,2026-04-05 22:30:00,0,1,1,7,4,11,2,3,0,0,2,3,9,5,11,8,16,19,65,35,Arena Corinthians,"Avenida Miguel Inácio Curi, 111, Vila Carmosina, Itaquera, São Paulo, São Paulo",2,3,2.16,3.05,3.88,1.38,2.4,3.9,2.0,1.81,1.41,1.64,2.83,2.02,1.51,3.34,2.39,1.28,1,0,0,0,1,1,0,630,0,63,0,32213,2,1,3,2,3,2,5,5,0,1,2,2,1,4,1,45,33,115,63,1.17,0.96,2.13,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,29,28,1,19,16,1,3,7,25,88,38,75,0.8,1.6,1.0,1.25,1.11,1.0,75,13,1.28,1.69,2.97,10,True,False,False,False,False,False,False,3.27,2.07,3.85,1.64,2.19,1.36,3.90,2.17,,,,,,,,
Brasileirão_Série_A_2026,2026,10,Mirassol,Bragantino,2026-04-05 23:00:00,0,1,1,12,6,18,1,2,0,0,2,5,13,11,15,16,7,10,54,46,Estádio José Maria de Campos Maia,"Avenida Lauro Luchesi 2650, Centro, Mirassol, São Paulo",1,2,2.05,3.15,3.4,1.27,2.08,3.38,1.8,1.92,1.34,1.53,2.98,2.24,1.41,2.75,2.7,1.36,1,0,0,0,1,1,0,635,0,50,0,3597,2,1,2,5,10,1,7,11,0,0,1,2,0,3,1,42,35,82,84,1.39,1.61,3.0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,22,22,1,10,7,1,7,9,38,75,38,63,0.83,1.4,1.25,1.0,0.75,1.22,63,25,2.06,1.91,3.97,10,True,False,False,False,False,False,False,3.28,2.24,3.37,1.58,2.27,1.36,3.84,2.12,,,,,,,,
Brasileirão_Série_A_2026,2026,10,Grêmio,Remo,2026-04-05 23:30:00,0,0,0,8,3,11,2,2,0,1,3,4,17,7,20,11,8,9,63,37,Arena do Grêmio,"Bairro Humaitá, Porto Alegre, Rio Grande do Sul",2,3,1.68,3.75,4.65,1.25,1.79,2.83,1.73,1.97,1.4,1.86,2.75,2.08,1.34,2.59,2.99,1.44,0,0,0,0,0,0,0,-1,0,48,0,23543,2,1,0,1,8,2,1,10,2,2,0,1,4,1,1,62,37,122,86,1.92,1.25,3.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,23,1,9,7,1,8,13,45,90,23,78,2.2,0.33,2.5,0.2,1.22,0.67,55,10,1.67,1.23,2.9,11,False,False,False,False,False,False,False,4.29,1.50,6.59,,,1.24,2.83,1.74,,,,,,,,
Brasileirão_Série_A_2026,2026,11,Remo,Vasco da Gama,2026-04-11 19:30:00,1,1,2,3,6,9,0,2,0,0,2,3,10,16,12,19,12,12,43,57,Estádio Estadual Jornalista Edgar Augusto Proença,"Rodovia Augusto Montenegro 3101, Mangueirão, Belém, Pará",0,2,2.8,3.4,2.45,1.28,2.04,3.24,1.73,2.0,1.32,1.81,2.82,2.13,1.42,2.81,2.65,1.38,2,0,0,1,1,2,0,-1,0,88,0,-1,2,1,1,3,2,3,4,5,0,1,0,1,1,1,1,29,59,106,121,1.12,1.84,2.96,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,19,24,1,10,12,1,10,10,63,100,63,100,1.2,0.6,1.25,0.5,0.7,1.2,38,0,1.53,1.33,2.86,11,True,True,False,False,False,False,True,3.25,3.02,2.54,1.65,2.18,1.32,3.57,2.06,,,,,,,,
Brasileirão_Série_A_2026,2026,11,Vitória,São Paulo,2026-04-11 19:30:00,2,0,2,1,6,7,2,3,0,1,6,5,9,11,15,16,10,11,41,59,Estádio Manoel Barradas,"Rua Artêmio Castro Valente 1, Bairro Nossa Senhora da Vitória, Salvador, Bahia",2,5,3.16,3.1,2.31,1.42,2.49,4.45,2.0,1.73,1.43,1.81,2.56,1.93,1.52,3.25,2.36,1.3,2,1,0,1,0,1,1,610,0,43,0,-1,2,1,0,3,1,3,3,4,0,1,2,3,1,5,1,25,64,82,100,1.55,1.82,3.37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,16,1,11,11,1,10,8,23,68,13,68,2.4,1.33,2.25,1.6,1.22,2.0,78,33,1.44,1.08,2.52,10,True,True,False,False,False,False,False,3.06,3.15,2.57,1.80,1.98,1.49,4.98,2.53,,,3.45,1.33,1.55,2.54,1.46,2.56
Brasileirão_Série_A_2026,2026,11,Mirassol,Bahia,2026-04-11 21:30:00,1,2,3,8,4,12,3,1,2,0,6,8,10,6,16,14,15,15,42,58,Estádio José Maria de Campos Maia,"Avenida Lauro Luchesi 2650, Centro, Mirassol, São Paulo",7,1,2.1,3.1,3.0,1.25,1.94,3.12,1.7,2.05,1.35,1.76,2.95,2.22,1.38,2.77,2.81,1.43,3,1,0,0,2,2,1,626,0,55,0,-1,2,1,1,2,6,2,3,8,1,0,4,1,1,5,1,35,54,81,102,1.68,1.84,3.52,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,16,14,1,14,19,1,6,12,55,55,45,80,0.83,2.4,1.0,2.25,0.67,1.89,45,45,1.93,1.02,2.95,10,True,True,True,False,False,False,True,3.38,2.33,3.25,1.60,2.22,1.30,3.38,1.96,,,2.93,1.43,1.39,3.10,,
Brasileirão_Série_A_2026,2026,11,Santos,Atlético Mineiro,2026-04-11 23:00:00,1,0,1,5,7,12,3,1,0,0,2,3,16,8,18,11,6,6,45,55,Estádio Urbano Caldeira,"Rue Princesa Isabel 77, Vila Belmiro, Santos, São Paulo",3,1,2.25,3.3,3.15,1.32,2.14,3.44,1.83,1.88,1.45,1.61,2.5,2.11,1.4,3.0,2.72,1.35,1,0,0,1,0,1,0,611,0,50,0,12175,2,1,5,2,0,5,7,5,3,1,0,0,4,0,1,53,49,105,91,1.66,1.26,2.92,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,22,18,1,17,8,1,6,15,40,80,30,80,1.83,0.5,1.6,0.6,1.0,1.4,60,20,1.13,1.41,2.54,11,True,False,False,False,False,False,False,3.27,2.27,3.47,1.67,2.14,1.35,3.87,2.15,,,3.22,1.37,1.45,2.84,,
Brasileirão_Série_A_2026,2026,11,Internacional,Grêmio,2026-04-11 23:30:00,0,0,0,8,2,10,4,3,0,1,3,1,8,3,11,4,7,6,53,47,,,4,5,1.8,3.64,4.5,1.28,1.97,3.3,1.85,1.85,1.49,1.8,2.65,2.03,1.38,2.89,2.95,1.39,0,0,0,0,0,0,0,-1,0,60,0,39135,2,1,3,0,5,2,3,7,1,1,3,3,2,6,1,55,35,104,66,1.31,0.58,1.89,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,20,23,1,20,19,1,7,7,40,80,30,90,0.83,0.33,0.8,0.2,1.2,1.2,60,20,1.71,1.09,2.8,11,False,False,False,False,False,False,False,3.59,1.88,4.47,,,1.30,3.41,1.98,,,,,,,,
