league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_2,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_corners_over_85,pinnacle_corners_under_85
Sweden_Allsvenskan_2025,2025,14,Halmstad,AIK,2025-07-06 12:00:00,2,0,2,2,8,10,0,1,0,0,2,4,5,9,7,13,8,8,30,70,,,0,1,5.6,3.55,1.65,1.34,2.21,3.9,1.95,1.67,1.46,2.1,2.4,1.9,1.45,2.98,2.6,1.35,2,2,0,0,0,0,2,657,0,54,0,-1,2,1,0,2,2,6,2,8,0,0,0,1,0,1,1,17,76,59,149,0.71,1.66,2.37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18,25,1,8,8,1,14,10,55,61,35,67,1.2,1.4,1.29,1.88,1.0,2.07,46,40,1.31,1.19,2.5,30,True,True,False,False,False,False,False,1.78,4.86,3.59,3.95,1.38,2.16,3.26,1.34,,,1.90,1.90,2.76,1.45,1.52,2.39
Sweden_Allsvenskan_2025,2025,14,Djurgården,Degerfors,2025-07-06 14:30:00,5,1,6,7,4,11,2,3,0,0,8,4,12,9,20,13,8,14,57,43,Tele2 Arena,"Johanneshov, Stockholm",2,3,1.68,4.06,4.85,1.22,1.7,2.72,1.73,2.05,1.3,1.65,3.05,2.26,1.34,2.5,3.58,1.44,6,3,0,2,1,3,3,659,0,54,0,-1,2,1,3,0,4,4,3,8,1,0,1,3,1,4,1,48,37,93,84,2.16,1.37,3.53,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,17,14,1,13,8,1,12,10,41,70,24,62,1.67,1.47,1.0,1.5,1.23,1.0,60,30,1.71,1.33,3.04,30,True,True,True,True,True,True,True,4.82,1.69,4.06,3.02,1.25,1.80,2.70,1.47,,,1.60,2.27,3.29,1.34,,
Sweden_Allsvenskan_2025,2025,14,Elfsborg,Häcken,2025-07-06 14:30:00,0,2,2,16,0,16,3,2,0,0,3,4,9,8,12,12,15,11,62,38,Borås Arena,"Ălgårdsvägen 32, Borås",3,2,1.65,3.85,4.25,1.12,1.56,2.47,1.57,2.28,1.32,1.7,3.35,2.33,1.25,2.26,3.5,1.65,2,0,1,0,1,1,1,664,0,38,0,-1,2,1,9,0,7,0,9,7,2,2,1,0,4,1,1,72,21,126,61,1.5,1.19,2.69,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,16,24,1,11,15,1,7,15,45,100,45,85,1.6,1.27,2.29,1.17,2.0,1.15,55,0,1.47,1.44,2.91,30,True,True,False,False,False,False,False,4.57,1.70,4.19,2.44,1.18,1.58,,,,,1.55,2.33,,,,
Sweden_Allsvenskan_2025,2025,14,Norrköping,Brommapojkarna,2025-07-07 17:00:00,0,1,1,9,4,13,2,1,0,0,3,4,11,10,14,14,9,16,66,34,,,2,1,2.6,3.6,2.4,1.09,1.42,2.1,1.35,2.7,1.22,1.3,4.0,2.97,1.2,2.05,3.9,1.69,1,0,0,0,1,1,0,672,0,50,0,-1,2,1,5,0,4,4,5,8,0,0,2,1,0,3,1,66,50,149,68,1.58,1.52,3.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,35,29,1,16,9,1,6,9,64,93,22,64,1.07,1.27,1.0,1.43,1.15,1.0,36,7,1.51,1.61,3.12,30,True,False,False,False,False,False,False,2.48,2.58,3.97,2.20,1.14,1.48,2.16,1.71,,,1.45,2.58,,,,
Sweden_Allsvenskan_2025,2025,15,IFK Göteborg,Elfsborg,2025-07-12 13:00:00,1,2,3,7,4,11,0,4,0,0,7,5,11,6,18,11,13,21,52,48,,,0,4,2.45,3.4,2.78,1.25,1.83,2.88,1.68,2.2,1.25,1.47,3.34,2.45,1.33,2.71,3.1,1.45,3,1,2,0,0,0,3,663,0,45,0,-1,2,1,3,3,4,1,6,5,0,1,0,3,1,3,1,35,52,91,104,1.88,1.43,3.31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25,23,1,21,13,1,9,15,38,54,38,45,1.47,1.07,1.43,1.67,1.57,1.86,62,47,1.39,1.42,2.81,30,True,True,True,False,False,False,True,2.91,2.41,3.52,3.00,1.25,1.83,,,,,1.54,2.39,,,,
Sweden_Allsvenskan_2025,2025,15,Malmö FF,Norrköping,2025-07-12 15:30:00,3,1,4,4,2,6,2,2,0,0,7,5,7,9,14,14,20,14,48,52,,,2,2,1.26,5.5,10.0,1.15,1.54,2.1,1.67,1.85,1.2,1.46,4.59,2.55,1.23,2.08,3.8,1.72,4,1,0,2,1,3,1,656,0,63,0,-1,2,1,2,2,2,0,4,2,0,1,2,1,1,3,1,55,28,99,77,1.77,1.44,3.21,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,22,15,1,14,20,1,6,9,54,93,40,79,1.67,0.87,2.0,1.33,1.6,1.07,47,7,2.07,1.03,3.1,30,True,True,True,True,False,False,True,11.09,1.26,6.03,,,,2.29,1.62,,,,,,,,
Sweden_Allsvenskan_2025,2025,15,GAIS,Hammarby,2025-07-13 12:00:00,3,2,5,12,1,13,2,1,0,0,10,5,11,3,21,8,12,9,43,57,,,2,1,2.45,3.0,2.75,1.31,2.05,3.71,1.76,1.91,1.38,1.5,3.22,2.25,1.35,2.9,2.9,1.37,5,1,0,2,2,4,1,679,0,42,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,1,0,3,1,47,20,87,84,2.36,1.01,3.37,1,1,1,1,0,0,1,1,0,0,-1,-1,0,0,1,31,23,1,8,11,1,4,9,25,75,25,42,1.87,1.67,1.5,1.83,1.57,2.2,75,25,2.07,1.86,3.93,30,True,True,True,True,True,False,True,2.90,2.52,3.33,3.65,1.34,2.08,3.03,1.39,,,1.60,2.25,2.92,1.41,,
Sweden_Allsvenskan_2025,2025,15,Brommapojkarna,Öster,2025-07-13 12:00:00,2,0,2,12,7,19,2,4,0,0,8,3,10,6,18,9,9,14,42,58,Tele2 Arena,"Johanneshov, Stockholm",2,4,1.55,3.8,5.25,1.13,1.79,2.4,1.67,2.2,1.2,1.46,4.5,3.1,1.28,2.29,3.5,1.57,2,0,0,2,0,2,0,672,0,38,0,-1,2,1,6,2,6,5,8,11,0,1,2,3,1,5,1,50,39,71,86,2.05,1.07,3.11,0,0,0,0,0,0,1,1,0,0,4,0,0,0,1,17,25,1,14,9,1,6,7,31,54,23,62,0.8,0.93,0.5,1.0,1.14,0.86,69,47,1.53,0.88,2.41,30,True,True,False,False,False,False,False,6.13,1.51,4.53,2.50,1.19,1.61,2.39,1.58,,,,,3.31,1.33,,
Sweden_Allsvenskan_2025,2025,15,AIK,Degerfors,2025-07-13 14:30:00,3,0,3,5,1,6,0,2,0,0,4,1,9,5,13,6,8,14,53,47,Friends Arena,"Råsta Strandväg 1, Solna",0,2,1.65,3.4,5.0,1.32,2.0,3.4,1.95,1.8,1.32,1.83,2.88,2.24,1.42,2.92,2.9,1.38,3,1,0,2,0,2,1,661,0,45,0,-1,2,1,4,0,1,1,4,2,0,1,0,1,1,1,1,53,24,90,86,1.48,0.64,2.12,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,29,21,1,14,8,1,10,12,61,77,47,69,1.8,1.47,2.33,1.29,1.93,0.93,40,24,1.55,1.34,2.89,30,True,True,True,False,False,False,False,5.52,1.67,3.78,3.70,1.35,2.07,3.11,1.38,,,1.62,2.24,2.91,1.42,,
Sweden_Allsvenskan_2025,2025,15,Värnamo,Djurgården,2025-07-13 14:30:00,1,0,1,8,8,16,4,3,0,0,4,5,6,16,10,21,17,14,40,60,Finnvedsvallen,"Sandgatan, Värnamo",4,3,4.7,3.7,1.77,1.25,1.73,2.8,1.7,2.1,1.32,1.55,3.04,2.2,1.33,2.57,3.1,1.45,1,0,0,1,0,1,0,678,0,44,0,-1,2,1,6,4,2,4,10,6,0,0,4,3,0,7,1,37,53,87,103,1.19,2.05,3.24,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,15,31,1,14,17,1,13,8,45,61,31,69,0.73,1.6,0.43,1.5,0.29,1.36,55,40,1.46,1.14,2.6,30,True,False,False,False,False,False,False,1.76,4.53,3.92,3.02,1.26,1.80,,,,,1.58,2.29,,,,
Sweden_Allsvenskan_2025,2025,15,Häcken,Halmstad,2025-07-13 16:30:00,4,1,5,7,1,8,3,0,0,0,7,6,11,5,18,11,9,11,67,33,Bravida Arena,"Inlandsgatan 48, Göteborg",3,0,1.64,3.8,4.2,1.22,1.72,2.9,1.73,2.0,1.35,1.74,3.22,2.3,1.3,2.72,3.3,1.48,5,3,0,1,1,2,3,664,0,37,0,-1,2,1,3,0,4,1,3,5,0,0,3,0,0,3,1,73,24,144,61,2.16,1.29,3.45,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,15,8,1,10,9,1,4,11,45,84,24,61,1.07,1.13,1.14,0.67,1.29,1.14,55,17,1.65,0.72,2.37,30,True,True,True,True,True,False,True,4.58,1.71,4.12,2.93,1.25,1.78,2.65,1.49,,,1.71,2.10,3.35,1.34,1.44,2.62
Sweden_Allsvenskan_2025,2025,15,Sirius,Mjällby,2025-07-14 17:00:00,1,2,3,6,3,9,0,1,0,0,7,4,8,5,15,9,9,12,54,46,Studenternas IP,"Ulleråkersvägen 6, Uppsala",0,1,2.72,3.45,2.53,1.18,1.74,2.78,1.57,2.3,1.22,1.5,3.5,2.52,1.3,2.37,3.2,1.5,3,0,2,1,0,1,2,671,0,63,0,-1,2,1,2,3,4,0,5,4,0,0,0,1,0,1,1,71,34,138,74,1.96,1.1,3.06,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,23,12,1,12,9,1,6,17,63,86,57,78,1.53,2.53,1.17,2.13,0.93,2.27,38,15,1.49,1.66,3.15,30,True,True,True,False,False,False,True,2.61,2.66,3.54,2.78,1.22,1.74,,,,,,,,,,
Sweden_Allsvenskan_2025,2025,16,Öster,Malmö FF,2025-07-19 13:00:00,0,2,2,1,5,6,0,1,0,0,1,5,11,8,12,13,10,10,36,64,,,0,1,6.6,4.3,1.44,1.25,1.8,2.9,1.85,1.85,1.27,1.47,3.3,2.48,1.34,2.53,3.29,1.51,2,0,1,0,1,1,1,656,0,34,0,-1,2,1,1,2,0,3,3,3,0,1,0,0,1,0,1,37,34,74,105,1.1,1.43,2.52,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23,20,1,10,10,1,5,11,27,54,20,40,0.8,1.6,0.71,1.25,0.8,1.69,73,47,1.05,1.4,2.45,30,True,True,False,False,False,False,False,1.54,6.08,4.28,2.98,1.26,1.83,2.67,1.48,1.91,1.91,,,3.29,1.34,,
Sweden_Allsvenskan_2025,2025,16,Djurgården,Elfsborg,2025-07-19 13:00:00,1,0,1,7,1,8,3,2,0,0,8,6,10,6,18,12,17,22,45,55,Tele2 Arena,"Johanneshov, Stockholm",3,2,1.77,3.6,4.3,1.2,1.62,3.1,1.62,2.2,1.32,1.47,3.3,2.48,1.32,2.51,3.1,1.44,1,1,0,0,0,0,1,659,0,53,0,-1,2,1,4,1,3,0,5,3,1,1,2,1,2,3,1,47,45,91,95,2.03,1.51,3.54,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,19,21,1,22,17,1,10,10,34,60,34,53,1.67,1.07,1.25,1.86,1.27,1.93,66,41,1.77,1.42,3.19,30,True,False,False,False,False,False,False,4.67,1.72,4.00,2.61,1.20,1.66,2.48,1.55,1.64,2.28,1.53,2.37,3.29,1.34,,
Sweden_Allsvenskan_2025,2025,16,Degerfors,GAIS,2025-07-19 15:30:00,0,3,3,6,1,7,1,1,0,0,9,5,7,7,16,12,10,15,53,47,Stora Valla,"Stora Vallavägen 1, Degerfors",1,1,3.62,3.68,1.97,1.25,1.89,2.9,1.67,2.05,1.28,1.48,3.25,2.45,1.36,2.6,3.17,1.42,3,0,1,0,2,2,1,679,0,60,0,-1,2,1,3,1,3,0,4,3,0,0,1,1,0,2,1,60,34,99,76,2.07,1.35,3.43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23,24,1,15,10,1,6,9,48,80,41,75,0.53,1.6,0.57,1.63,0.87,1.67,53,21,1.52,1.63,3.15,30,True,True,True,False,False,False,False,1.96,3.84,3.67,3.11,1.26,1.87,2.78,1.45,1.71,2.15,1.49,2.50,3.17,1.36,,
Sweden_Allsvenskan_2025,2025,16,Sirius,IFK Göteborg,2025-07-20 12:00:00,0,1,1,3,6,9,5,1,0,0,3,6,12,9,15,15,14,14,59,41,Studenternas IP,"Ulleråkersvägen 6, Uppsala",5,1,2.68,3.6,2.45,1.18,1.73,2.82,1.57,2.3,1.32,1.56,3.2,2.42,1.35,2.4,2.95,1.53,1,0,0,0,1,1,0,665,0,50,0,-1,2,1,0,1,3,5,1,8,1,0,4,1,1,5,1,74,46,108,91,1.69,1.7,3.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,14,1,14,14,1,7,8,64,79,64,86,1.53,1.93,1.0,1.71,0.87,1.47,36,22,1.56,1.22,2.78,30,True,False,False,False,False,False,False,2.40,2.85,3.64,2.76,1.22,1.73,2.55,1.53,1.58,2.41,,,3.33,1.34,,
Sweden_Allsvenskan_2025,2025,16,Mjällby,AIK,2025-07-20 12:00:00,2,0,2,5,5,10,2,3,0,0,2,1,8,6,10,7,14,15,55,45,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",2,3,2.28,3.25,3.25,1.44,2.1,3.95,1.96,1.8,1.41,1.75,3.2,2.04,1.42,3.26,2.6,1.3,2,0,0,2,0,2,0,671,0,51,0,-1,2,1,3,3,2,2,6,4,0,1,2,2,1,4,1,46,46,95,91,1.11,0.85,1.96,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,15,29,1,15,14,1,11,10,31,64,26,69,2.47,1.4,2.43,1.67,2.31,2.0,69,37,1.46,1.24,2.7,30,True,True,False,False,False,False,False,3.36,2.33,3.17,4.38,1.45,2.37,,,2.04,1.80,1.75,2.04,,,,
Sweden_Allsvenskan_2025,2025,16,Halmstad,Häcken,2025-07-20 14:30:00,0,0,0,2,11,13,3,2,0,0,3,7,6,15,9,22,16,9,32,68,,,3,2,3.03,3.55,2.12,1.2,1.75,2.94,1.6,2.2,1.42,1.9,2.84,2.12,1.32,2.37,3.1,1.45,0,0,0,0,0,0,0,-1,0,40,0,-1,2,1,0,6,2,5,6,7,2,0,1,2,2,3,1,32,66,66,134,1.01,2.36,3.37,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,18,22,1,9,16,1,14,7,46,88,46,81,1.2,1.27,1.5,1.43,1.07,1.4,55,13,1.24,1.41,2.65,30,False,False,False,False,False,False,False,2.28,3.11,3.54,2.94,1.25,1.81,2.66,1.49,1.65,2.27,1.81,1.99,3.33,1.34,1.47,2.56
Sweden_Allsvenskan_2025,2025,16,Hammarby,Brommapojkarna,2025-07-20 14:30:00,3,2,5,8,6,14,1,1,0,0,8,3,12,8,20,11,10,20,70,30,Tele2 Arena,"Johanneshov, Stockholm",1,1,1.72,4.2,4.35,1.17,1.53,2.38,1.57,2.3,1.25,1.48,4.29,2.55,1.29,2.25,3.4,1.57,5,0,2,3,0,3,2,655,0,36,0,-1,2,1,1,2,7,4,3,11,1,1,0,0,2,0,1,73,31,117,78,2.35,1.13,3.48,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,20,15,1,20,10,1,5,11,42,77,29,59,2.47,1.27,2.44,1.63,2.06,1.27,59,24,2.2,1.6,3.8,30,True,True,True,True,True,False,True,4.59,1.71,4.13,2.37,1.17,1.55,2.29,1.64,1.58,2.42,,,,,,
Sweden_Allsvenskan_2025,2025,16,Norrköping,Värnamo,2025-07-21 17:00:00,3,1,4,4,7,11,2,1,0,0,6,4,12,11,18,15,13,13,51,49,,,2,1,1.99,3.4,2.92,1.22,1.62,2.61,1.53,2.38,1.15,1.27,4.4,3.3,1.3,2.38,3.2,1.55,4,1,0,2,1,3,1,125,0,47,0,-1,2,1,2,5,2,2,7,4,1,1,1,0,2,1,1,64,43,107,67,2.02,1.53,3.55,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,23,18,1,13,13,1,14,13,46,80,20,67,1.07,0.33,0.88,0.14,1.0,0.47,55,21,1.52,1.42,2.94,30,True,True,True,True,False,False,True,2.96,2.32,3.65,2.61,1.20,1.66,2.40,1.59,1.54,2.51,,,,,,
Sweden_Allsvenskan_2025,2025,17,GAIS,Halmstad,2025-07-26 13:00:00,3,0,3,6,2,8,2,2,0,0,5,2,13,5,18,7,13,11,61,39,,,2,2,1.33,4.95,9.0,1.22,1.7,2.62,2.0,1.71,1.25,1.56,3.4,2.42,1.3,2.4,3.34,1.47,3,2,0,1,0,1,2,679,0,43,0,-1,2,1,3,1,3,1,4,4,1,1,1,1,2,2,1,46,24,106,97,1.82,0.77,2.59,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,19,17,1,11,13,1,6,13,36,71,29,57,1.87,1.13,1.71,0.57,1.75,1.06,64,29,2.11,0.81,2.92,30,True,True,True,False,False,False,False,9.68,1.33,5.27,2.73,1.22,1.71,2.56,1.52,2.11,1.75,1.50,2.44,3.34,1.34,,
Sweden_Allsvenskan_2025,2025,17,Brommapojkarna,Malmö FF,2025-07-26 13:00:00,2,3,5,3,6,9,2,2,0,0,4,4,6,11,10,15,11,9,32,68,Tele2 Arena,"Johanneshov, Stockholm",2,2,3.6,3.5,1.95,1.21,1.67,2.63,1.57,2.25,1.22,1.41,3.7,2.55,1.28,2.48,3.3,1.52,5,1,1,1,2,3,2,656,0,31,0,-1,2,1,2,3,1,3,5,4,0,0,2,2,0,4,1,35,57,57,147,1.16,1.65,2.82,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,19,9,1,9,11,1,8,3,26,57,18,57,0.8,1.6,0.86,1.44,1.19,1.76,75,44,1.62,1.4,3.02,30,True,True,True,True,True,False,True,1.99,3.60,3.77,2.67,1.21,1.68,2.51,1.54,1.61,2.36,,,,,,
Sweden_Allsvenskan_2025,2025,17,Degerfors,Norrköping,2025-07-26 15:30:00,0,0,0,7,1,8,3,2,0,0,4,1,17,4,21,5,18,17,58,42,Stora Valla,"Stora Vallavägen 1, Degerfors",3,2,2.05,3.3,3.0,1.22,1.66,2.55,1.55,2.25,1.27,1.51,3.14,2.3,1.3,2.4,3.2,1.53,0,0,0,0,0,0,0,-1,0,68,0,-1,2,1,4,1,3,0,5,3,2,0,1,2,2,3,1,95,21,94,61,2.28,0.55,2.82,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,36,20,1,17,18,1,6,15,60,88,47,94,0.53,0.87,0.5,1.14,0.81,1.13,41,13,1.59,1.09,2.68,30,False,False,False,False,False,False,False,3.07,2.20,3.79,2.64,1.20,1.66,2.47,1.56,1.55,2.49,1.51,2.45,,,,
Sweden_Allsvenskan_2025,2025,17,Häcken,Djurgården,2025-07-27 12:00:00,1,6,7,5,1,6,3,1,2,0,6,7,12,11,18,18,12,11,49,51,Bravida Arena,"Inlandsgatan 48, Göteborg",7,1,3.05,3.6,2.05,1.2,1.69,2.5,1.55,2.3,1.25,1.92,3.4,2.4,1.29,2.5,3.4,1.55,7,0,4,1,2,3,4,659,0,39,0,-1,2,1,2,0,3,1,2,4,3,0,2,1,3,3,1,42,56,78,86,1.85,2.02,3.88,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,10,11,1,11,12,1,6,11,46,72,27,66,1.07,1.6,1.38,1.29,1.38,1.38,55,29,1.71,1.27,2.98,30,True,True,True,True,True,True,True,2.22,3.10,3.70,2.73,1.21,1.71,2.50,1.55,1.58,2.42,1.70,2.12,3.29,1.35,,
Sweden_Allsvenskan_2025,2025,17,AIK,Öster,2025-07-27 12:00:00,0,0,0,9,1,10,1,0,0,0,4,1,11,5,15,6,17,9,54,46,Friends Arena,"Råsta Strandväg 1, Solna",1,0,1.57,4.15,6.4,1.38,2.2,3.9,2.2,1.57,1.3,1.5,3.15,2.45,1.5,2.95,2.78,1.3,0,0,0,0,0,0,0,-1,0,34,0,-1,2,1,4,1,5,0,5,5,0,0,1,0,0,1,1,44,32,110,93,1.55,0.69,2.24,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,34,26,1,9,17,1,3,10,41,67,34,61,1.8,0.93,2.43,0.88,1.88,0.75,59,34,1.54,0.9,2.44,30,False,False,False,False,False,False,False,6.07,1.59,3.98,4.05,1.39,2.21,3.26,1.35,2.27,1.65,1.51,2.45,2.78,1.45,,
Sweden_Allsvenskan_2025,2025,17,Värnamo,Hammarby,2025-07-27 14:30:00,2,3,5,3,6,9,3,2,0,0,7,10,5,12,12,22,13,9,35,65,Finnvedsvallen,"Sandgatan, Värnamo",3,2,5.5,3.68,1.55,1.17,1.61,2.7,1.7,2.1,1.24,1.5,3.5,2.4,1.27,2.42,3.28,1.53,5,2,1,0,2,2,3,655,0,53,0,-1,2,1,2,4,1,2,6,3,1,0,2,2,1,4,1,34,78,54,131,1.49,2.65,4.14,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,6,20,1,9,12,1,12,5,47,75,27,53,0.73,1.67,0.75,1.57,0.44,2.12,54,26,1.43,1.74,3.17,30,True,True,True,True,True,False,True,1.56,5.67,4.33,2.76,1.22,1.70,2.47,1.56,1.75,2.10,,,3.34,1.34,,
Sweden_Allsvenskan_2025,2025,17,Mjällby,Sirius,2025-07-27 14:30:00,2,1,3,10,2,12,0,0,0,0,7,2,12,8,19,10,13,13,57,43,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",0,0,1.38,4.46,5.92,1.14,1.57,2.4,1.6,2.21,1.25,1.48,3.49,2.48,1.27,2.25,3.4,1.57,3,0,1,2,0,2,1,671,0,75,0,-1,2,-1,6,0,4,2,6,6,0,0,0,0,0,0,1,59,48,85,87,2.11,1.12,3.23,0,0,0,0,0,0,1,1,0,1,2,0,-1,-1,1,22,22,1,13,13,1,7,10,50,88,38,63,2.47,1.07,2.5,0.75,2.35,0.81,50,13,1.42,1.3,2.72,30,True,True,True,False,False,False,True,5.92,1.53,4.46,2.50,1.19,1.60,2.34,1.61,1.68,2.21,1.48,2.52,,,,
Sweden_Allsvenskan_2025,2025,17,Elfsborg,IFK Göteborg,2025-07-28 17:00:00,4,3,7,12,2,14,2,4,0,0,6,5,9,6,15,11,13,14,59,41,Borås Arena,"Ălgårdsvägen 32, Borås",2,4,2.35,3.3,2.9,1.16,1.65,2.6,1.5,2.4,1.22,1.43,3.5,2.54,1.3,2.33,3.58,1.58,7,1,3,3,0,3,4,663,0,38,0,-1,2,1,4,0,8,2,4,10,2,1,0,3,3,3,1,41,28,99,64,1.67,1.25,2.91,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,15,37,1,14,12,1,7,10,57,82,57,88,1.6,1.93,2.0,1.88,1.81,1.56,44,19,1.48,1.28,2.76,30,True,True,True,True,True,True,True,2.81,2.48,3.52,2.69,1.21,1.69,2.37,1.59,1.56,2.47,1.55,2.38,,,,
Sweden_Allsvenskan_2025,2025,18,Brommapojkarna,Norrköping,2025-08-02 13:00:00,6,4,10,5,6,11,3,2,0,0,9,9,7,5,16,14,15,13,54,46,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",3,2,1.75,4.1,4.32,1.12,1.44,1.95,1.44,2.5,1.24,1.41,3.6,2.9,1.22,2.05,3.9,1.66,10,3,4,3,0,3,7,672,0,57,0,-1,2,1,4,0,1,6,4,7,0,0,3,2,0,5,1,62,36,89,67,2.08,1.77,3.85,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,15,24,1,13,15,1,5,9,44,76,32,76,0.8,0.87,0.75,1.13,1.12,1.12,57,26,1.55,1.02,2.57,30,True,True,True,True,True,True,True,4.33,1.69,4.47,2.14,1.13,1.44,2.16,1.70,1.46,2.76,,,,,,
Sweden_Allsvenskan_2025,2025,18,Värnamo,GAIS,2025-08-02 15:30:00,2,2,4,6,6,12,1,1,0,0,3,9,7,20,10,29,9,8,42,58,Finnvedsvallen,"Sandgatan, Värnamo",1,1,4.33,3.7,1.6,1.22,1.69,2.7,1.71,2.06,1.24,1.5,3.5,2.8,1.35,2.48,2.95,1.44,4,1,1,1,1,2,2,-1,0,62,0,-1,2,1,5,1,1,5,6,6,1,0,0,1,1,1,1,29,78,55,134,1.05,3.01,4.06,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,27,27,1,8,9,1,19,3,50,78,28,67,0.73,1.6,0.67,1.78,0.41,1.82,50,22,1.43,1.6,3.03,30,True,True,True,True,False,False,True,1.68,4.85,4.08,2.75,1.22,1.69,2.60,1.50,1.67,2.23,,,3.33,1.33,,
