league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over25,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_1st_half_over05,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_1st_half_over15,pinnacle_ft_2,pinnacle_ft_x,pinnacle_ft_1,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_btts_no,pinnacle_btts_yes
Spain_La_Liga_2025-2026,2025/2026,8,Sevilla FC,FC Barcelona,2025-10-05 14:15:00,4,1,5,7,6,13,7,5,0,0,5,8,8,9,13,17,18,9,39,61,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",7,5,5.45,4.6,1.52,1.14,1.48,2.04,1.58,2.4,1.46,1.72,2.5,2.05,1.22,2.1,3.94,1.8,5,2,1,2,0,2,3,98,0,88,0,-1,2,1,2,4,5,2,6,7,1,3,6,2,4,8,1,50,32,60,91,1.52,1.87,3.39,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,14,19,1,8,17,1,8,6,88,100,42,100,1.17,1.86,0.33,2.5,1.43,2.71,13,0,1.38,2.37,3.75,12,True,True,True,True,True,False,True,29.92,3.73,28%,92%,1.48,,2.22,,1.71,,2.15,1.49,5.07,5.97,1.78,2.06,,,2.43,1.61
Spain_La_Liga_2025-2026,2025/2026,8,RCD Espanyol,Real Betis,2025-10-05 16:30:00,1,2,3,10,5,15,2,6,0,0,5,3,9,9,14,12,16,4,50,50,RCDE Stadium,"Avenida Baix Llobregat 100, Cornella de Llobregat",2,6,2.6,3.35,2.6,1.23,1.8,2.96,1.64,2.35,1.44,2.01,2.55,1.96,1.33,2.62,2.98,1.44,3,1,0,0,2,2,1,284,0,88,0,-1,2,1,5,5,5,0,10,5,2,2,0,4,4,4,1,66,34,107,98,1.71,1.22,2.93,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,17,11,1,3,16,1,6,13,54,88,29,88,1.86,1.33,2.5,1.0,1.71,1.71,46,13,1.51,1.74,3.25,12,True,True,True,False,False,False,True,17.75,9.37,75%,100%,1.96,1.28,3.25,1.38,1.44,3.13,2.85,2.88,3.35,2.62,1.83,2.02,1.49,2.58,2.29,1.68
Spain_La_Liga_2025-2026,2025/2026,8,Real Sociedad,Rayo Vallecano,2025-10-05 16:30:00,0,1,1,7,5,12,1,2,0,0,3,2,7,5,10,7,13,21,51,49,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",1,2,2.14,3.1,3.3,1.3,2.0,3.85,1.83,1.86,1.44,1.94,2.55,2.12,1.41,2.8,2.8,1.38,1,0,0,0,1,1,0,291,0,59,0,-1,2,1,3,3,4,2,6,6,0,0,1,2,0,3,1,36,21,101,90,1.11,0.75,1.86,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,14,19,1,21,13,1,4,10,59,71,59,71,1.67,1.29,1.33,0.75,0.71,0.71,42,29,1.96,1.4,3.36,12,True,False,False,False,False,False,False,17.19,3.66,60%,56%,2.02,1.33,3.72,1.41,1.40,2.99,3.03,3.59,3.40,2.20,1.73,2.12,,,2.04,1.84
Spain_La_Liga_2025-2026,2025/2026,8,Celta de Vigo,Atlético Madrid,2025-10-05 19:00:00,1,1,2,6,3,9,1,2,0,1,4,1,14,5,18,6,7,10,59,41,,,1,3,4.72,3.89,1.92,1.25,1.9,3.12,1.84,1.95,1.73,2.4,1.95,1.72,1.4,2.81,3.0,1.43,2,0,1,1,0,1,1,-1,0,88,0,-1,2,1,2,0,4,3,2,7,0,2,1,1,2,2,1,91,30,149,88,2.08,0.68,2.76,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,24,11,1,10,7,1,5,14,17,100,17,59,0.71,1.2,0.75,0.67,0.71,1.71,84,0,1.64,1.72,3.36,12,True,True,False,False,False,False,True,21.27,4.77,42%,3%,1.92,1.29,3.26,1.38,1.44,3.11,2.85,1.81,3.81,4.67,,,,,2.13,1.78
Spain_La_Liga_2025-2026,2025/2026,9,Real Oviedo,RCD Espanyol,2025-10-17 19:00:00,0,2,2,3,5,8,2,1,0,0,4,10,9,9,13,19,9,8,61,39,Estadio Nuevo Carlos Tartiere,"Calle de Ricardo Vázquez Prada, Barrio de la Ería, Oviedo",2,1,3.0,3.05,2.39,1.5,2.6,4.8,2.06,1.73,1.64,2.03,2.18,1.73,1.6,3.3,2.5,1.3,2,0,0,0,2,2,0,280,0,29,0,-1,2,1,0,2,3,3,2,6,1,1,1,0,2,1,1,43,57,104,104,1.42,2.31,3.73,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,20,24,1,8,9,1,7,8,42,71,17,84,0.67,1.0,0.75,0.67,0.75,1.5,59,29,0.95,1.37,2.32,12,True,True,False,False,False,False,False,24.31,2.4,38%,0%,2.42,1.43,,1.54,1.33,2.53,3.33,2.74,3.16,2.89,2.08,1.75,1.65,2.25,1.86,2.01
Spain_La_Liga_2025-2026,2025/2026,9,Sevilla FC,RCD Mallorca,2025-10-18 12:00:00,1,3,4,9,2,11,2,1,0,0,4,6,9,1,13,7,16,13,58,42,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",2,1,1.87,3.4,4.76,1.38,2.15,4.0,2.0,1.83,1.54,1.89,2.35,1.91,1.47,3.0,2.62,1.33,4,1,0,0,3,3,1,298,0,88,0,-1,2,1,3,1,6,1,4,7,0,0,2,1,0,3,1,36,38,87,76,1.36,1.14,2.51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,21,1,13,16,1,2,6,88,88,50,88,1.17,0.5,1.0,0.0,1.63,0.63,13,13,1.42,1.3,2.72,12,True,True,True,True,False,False,True,28.94,4.0,27%,0%,2.24,1.39,,1.45,1.35,2.78,3.23,4.85,3.46,1.87,,,,,1.84,2.04
Spain_La_Liga_2025-2026,2025/2026,9,FC Barcelona,Girona FC,2025-10-18 14:15:00,2,1,3,11,5,16,1,2,0,0,9,4,18,7,27,11,10,7,68,32,,,1,2,1.2,7.3,12.0,1.03,1.26,1.71,1.75,2.15,1.37,1.67,2.83,1.96,1.17,1.9,4.8,2.0,3,1,1,1,0,1,2,83,0,50,0,-1,2,1,5,2,6,3,7,9,0,0,1,2,0,3,1,67,30,105,56,2.8,1.19,3.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9,12,1,7,10,1,6,20,67,100,50,100,3.0,0.4,3.0,0.67,2.38,0.75,34,0,2.45,1.04,3.49,12,True,True,True,False,False,False,True,21.2,4.05,63%,0%,1.33,,1.80,,,,,12.76,7.20,1.22,1.56,2.39,,,2.18,1.72
Spain_La_Liga_2025-2026,2025/2026,9,Villarreal,Real Betis,2025-10-18 16:30:00,2,2,4,5,6,11,1,1,0,0,3,3,4,13,7,16,13,10,40,60,Estadio de la Cerámica,"Plaza Labrador, Villarreal",1,1,1.95,3.5,3.8,1.25,1.61,2.48,1.57,2.53,1.46,1.8,2.5,1.91,1.35,2.5,3.21,1.5,4,1,0,1,2,3,1,-1,0,63,0,-1,2,1,3,1,2,5,4,7,0,0,1,1,0,2,1,34,50,63,83,0.9,1.58,2.48,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,17,14,1,10,13,1,13,9,50,88,38,88,2.67,1.33,3.0,1.5,2.0,1.88,50,13,2.33,1.61,3.94,12,True,True,True,True,False,False,True,22.4,4.02,59%,9%,1.57,1.25,2.36,,,,,3.49,3.62,2.15,1.85,1.99,1.49,2.58,2.74,1.50
Spain_La_Liga_2025-2026,2025/2026,9,Atlético Madrid,CA Osasuna,2025-10-18 19:00:00,1,0,1,4,2,6,1,3,0,0,9,2,9,7,18,9,10,11,59,41,Estadio Wanda Metropolitano,"Rosas, Madrid",1,3,1.28,4.92,9.2,1.28,1.91,3.1,2.07,1.82,1.54,1.72,2.38,1.85,1.35,2.5,3.29,1.51,1,0,0,1,0,1,0,117,0,50,0,-1,2,1,2,1,2,1,3,3,1,0,0,3,1,3,1,53,32,82,69,2.14,0.94,3.08,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,15,18,1,11,10,1,5,13,38,75,50,75,2.71,0.14,2.5,0.0,1.63,1.25,63,25,1.7,0.83,2.53,12,True,False,False,False,False,False,False,19.94,2.61,49%,3%,1.79,1.28,2.98,1.34,1.50,3.31,2.61,10.82,5.23,1.34,1.95,1.89,1.54,2.44,1.71,2.22
Spain_La_Liga_2025-2026,2025/2026,9,Elche CF,Athletic Club Bilbao,2025-10-19 12:00:00,0,0,0,6,2,8,2,3,0,0,5,1,10,3,15,4,8,13,69,31,Estadio Manuel Martínez Valero,"Avenida Manuel Martínez Valero 3, Elche",2,3,3.7,3.34,1.95,1.4,2.3,4.5,1.9,1.8,1.66,2.16,2.06,1.65,1.44,3.25,2.64,1.33,0,0,0,0,0,0,0,-1,0,42,0,-1,2,1,5,0,1,2,5,3,2,0,0,3,2,3,1,47,31,74,58,1.63,0.55,2.18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,15,1,20,14,1,9,6,29,71,13,38,2.0,0.67,2.5,1.0,1.63,1.63,71,29,1.61,1.63,3.24,12,False,False,False,False,False,False,False,20.69,3.99,68%,100%,2.30,1.41,,,,,,2.02,3.32,4.32,2.19,1.68,1.75,2.10,1.88,1.99
Spain_La_Liga_2025-2026,2025/2026,9,Celta de Vigo,Real Sociedad,2025-10-19 14:15:00,1,1,2,1,10,11,3,3,1,0,1,7,3,10,4,17,10,20,41,59,,,4,3,2.12,3.3,3.5,1.3,2.01,3.02,1.7,2.1,1.48,1.85,2.42,1.85,1.4,2.75,2.89,1.42,2,1,0,0,1,1,1,-1,0,78,0,-1,2,1,1,4,0,6,5,6,2,3,2,0,5,2,1,16,67,61,125,0.45,2.05,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23,14,1,20,10,1,11,4,25,88,25,68,0.71,0.5,0.8,0.25,0.75,0.63,75,13,1.73,1.36,3.09,12,True,True,False,False,False,False,True,17.32,4.35,94%,100%,2.09,1.34,3.50,1.43,1.38,2.87,3.11,4.06,3.50,2.01,1.84,2.00,1.49,2.57,2.02,1.85
Spain_La_Liga_2025-2026,2025/2026,9,Levante UD,Rayo Vallecano,2025-10-19 16:30:00,0,3,3,11,4,15,0,1,0,0,4,5,13,5,17,10,6,17,54,46,Estadio Ciudad de Valencia,"Calle San Vicente de Paúl 44, Valencia",0,1,2.75,3.3,2.6,1.24,1.91,3.12,1.69,2.26,1.48,1.8,2.5,1.91,1.33,2.85,3.1,1.42,3,0,2,0,1,1,2,291,0,70,0,-1,2,1,4,3,7,1,7,8,0,0,0,1,0,1,1,76,21,125,58,1.9,1.13,3.04,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,16,1,18,6,1,5,7,70,80,70,80,0.2,1.29,0.33,1.2,1.0,1.0,30,20,0.9,1.27,2.17,12,True,True,True,False,False,False,False,20.76,4.2,71%,100%,2.10,1.32,3.55,,,,,2.76,3.29,2.76,1.84,2.01,1.50,2.55,2.19,1.73
Spain_La_Liga_2025-2026,2025/2026,9,Getafe CF,Real Madrid,2025-10-19 19:00:00,0,1,1,1,4,5,3,1,2,0,1,10,6,13,7,23,27,11,24,76,Coliseum Alfonso Pérez,"Avenida de Teresa de Calcuta, Getafe",6,1,7.25,4.52,1.43,1.28,1.85,3.34,2.03,1.72,1.71,2.16,2.1,1.69,1.38,2.55,3.06,1.46,1,0,0,0,1,1,0,84,0,71,0,-1,2,1,0,2,1,2,2,3,0,0,5,1,0,6,1,25,58,64,125,0.7,2.57,3.27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,24,1,11,27,1,10,7,50,100,54,84,1.6,2.17,1.67,2.25,1.38,2.63,50,0,1.1,2.03,3.13,12,True,False,False,False,False,False,False,20.5,7.86,38%,100%,2.01,1.32,3.47,1.37,1.44,3.16,2.82,1.47,4.51,7.54,2.20,1.68,1.76,2.07,1.75,2.16
Spain_La_Liga_2025-2026,2025/2026,9,Deportivo Alavés,Valencia CF,2025-10-20 19:00:00,0,0,0,7,0,7,1,2,0,0,3,2,10,3,13,5,13,20,63,37,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",1,2,2.26,3.08,3.48,1.4,2.46,4.5,1.99,1.75,1.52,2.11,2.37,1.88,1.5,3.4,2.5,1.3,0,0,0,0,0,0,0,-1,0,75,0,-1,2,1,1,0,6,0,1,6,1,0,0,2,1,2,1,48,17,138,70,1.39,0.59,1.98,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27,15,1,20,13,1,4,11,75,88,25,88,1.57,0.33,1.75,0.25,1.38,1.0,25,13,1.47,0.89,2.36,13,False,False,False,False,False,False,False,16.79,5.28,64%,87%,2.34,1.41,,1.52,,2.55,,3.75,3.23,2.21,,,,,1.90,1.97
Spain_La_Liga_2025-2026,2025/2026,10,Real Sociedad,Sevilla FC,2025-10-24 19:00:00,2,1,3,1,9,10,1,3,0,0,3,1,2,5,5,6,19,14,40,60,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",1,3,2.0,3.15,3.97,1.33,1.95,3.25,1.8,1.95,1.43,1.91,2.64,2.11,1.36,2.9,2.77,1.41,3,2,1,0,0,0,3,290,0,50,0,-1,2,1,0,6,1,3,6,4,0,1,1,2,1,3,1,37,39,85,102,0.8,0.75,1.55,1,0,1,0,0,0,1,1,0,0,0,2,0,0,1,18,27,1,13,19,1,4,6,50,63,50,63,1.67,1.5,1.0,2.25,0.67,1.44,50,38,1.75,1.06,2.81,12,True,True,True,False,False,False,True,18.05,4.0,47%,28%,2.02,1.32,3.50,1.42,1.39,2.90,3.07,4.06,3.58,1.99,1.74,2.11,,,2.11,1.79
Spain_La_Liga_2025-2026,2025/2026,10,Girona FC,Real Oviedo,2025-10-25 12:00:00,3,3,6,11,4,15,4,3,0,0,6,5,2,5,8,10,13,16,65,35,Estadi Municipal de Montilivi,"Avenida Montlivi 141, Girona",4,3,1.82,3.3,4.92,1.33,2.12,3.52,1.91,1.9,1.5,1.85,2.25,1.84,1.42,2.95,2.93,1.39,6,0,1,3,2,5,1,-1,0,33,0,-1,2,1,6,2,5,2,8,7,1,1,3,2,2,5,1,67,20,110,73,1.42,1.13,2.55,2,1,2,1,0,0,1,1,0,0,0,0,0,1,1,18,11,1,14,12,1,4,4,43,78,35,90,1.14,0.67,0.8,0.75,0.67,0.67,58,23,1.15,0.95,2.1,12,True,True,True,True,True,True,True,17.46,1.78,63%,98%,2.03,1.33,3.57,1.40,1.41,3.00,2.97,5.09,3.74,1.76,1.99,1.85,1.59,2.34,1.92,1.95
Spain_La_Liga_2025-2026,2025/2026,10,RCD Espanyol,Elche CF,2025-10-25 14:15:00,1,0,1,4,2,6,4,2,0,0,7,4,9,9,16,13,14,15,32,68,RCDE Stadium,"Avenida Baix Llobregat 100, Cornella de Llobregat",4,2,1.95,3.4,4.2,1.35,2.1,3.6,1.85,1.85,1.67,2.1,2.06,1.7,1.4,2.9,2.8,1.36,1,0,0,1,0,1,0,280,0,90,0,-1,2,1,4,0,0,2,4,2,1,1,3,1,2,4,1,35,46,78,99,1.75,1.44,3.19,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,16,20,1,15,14,1,5,8,65,90,23,78,1.86,0.5,2.0,0.75,1.67,1.56,35,10,1.55,0.87,2.42,12,True,False,False,False,False,False,False,16.92,4.14,64%,100%,2.20,1.38,,1.45,1.36,2.81,3.22,4.31,3.29,2.03,2.21,1.67,1.75,2.09,1.95,1.92
Spain_La_Liga_2025-2026,2025/2026,10,Athletic Club Bilbao,Getafe CF,2025-10-25 16:30:00,0,1,1,1,5,6,1,3,0,0,4,3,3,5,7,8,15,14,57,43,San Mamés Barria,"Rafael Moreno Pitxitxi Kalea, Bilbao",1,3,1.64,3.4,6.1,1.57,2.86,5.0,2.82,1.44,1.8,2.32,1.88,1.53,1.61,3.6,2.2,1.25,1,0,0,0,1,1,0,293,0,50,0,-1,2,1,0,3,1,2,3,3,1,0,0,3,1,3,1,28,53,112,112,0.94,1.11,2.05,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,30,36,1,14,15,1,3,5,60,80,40,70,1.86,1.29,2.0,1.2,1.56,1.22,40,20,1.63,0.95,2.58,12,True,False,False,False,False,False,False,14.92,1.58,75%,100%,2.76,1.57,,1.58,,2.39,,6.67,3.59,1.65,2.40,1.56,1.90,1.95,1.50,2.71
Spain_La_Liga_2025-2026,2025/2026,10,Valencia CF,Villarreal,2025-10-25 19:00:00,0,2,2,7,5,12,2,4,0,0,3,5,12,7,15,12,13,14,57,43,Estadio de Mestalla,"Avenida de Suecia, Valencia",2,4,3.48,3.25,2.05,1.25,1.8,3.0,1.7,2.15,1.56,1.93,2.36,1.8,1.33,2.7,3.1,1.44,2,0,1,0,1,1,1,76,0,63,0,-1,2,1,2,2,5,3,4,8,1,2,1,2,3,3,1,42,35,120,67,1.47,1.36,2.83,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,17,14,1,14,12,1,6,4,50,100,0,50,1.57,1.67,1.75,1.0,1.0,1.89,50,0,1.46,1.05,2.51,12,True,True,False,False,False,False,False,25.53,8.95,55%,97%,1.92,1.27,3.11,1.36,1.46,3.23,2.76,2.09,3.47,3.83,1.97,1.88,1.57,2.37,2.24,1.70
Spain_La_Liga_2025-2026,2025/2026,10,RCD Mallorca,Levante UD,2025-10-26 13:00:00,1,1,2,5,4,9,3,2,0,0,4,5,16,8,20,13,8,13,63,37,,,3,2,2.12,3.46,3.3,1.35,2.2,3.76,1.87,1.96,1.49,1.85,2.4,1.85,1.42,3.0,2.62,1.33,2,0,1,1,0,1,1,-1,0,45,0,-1,2,1,3,1,2,3,4,5,2,0,1,2,2,3,1,54,41,122,100,1.93,1.47,3.41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,14,1,13,8,1,4,13,33,88,13,78,1.5,1.0,1.25,1.4,0.89,0.89,68,13,1.03,1.28,2.31,12,True,True,False,False,False,False,True,17.49,4.74,82%,100%,2.06,1.33,3.65,1.43,1.37,2.86,3.12,4.32,3.46,1.97,1.95,1.89,1.56,2.41,2.02,1.85
Spain_La_Liga_2025-2026,2025/2026,10,Real Betis,Atlético Madrid,2025-10-26 15:00:00,0,2,2,2,5,7,2,1,0,0,5,4,12,5,17,9,9,18,57,43,,,2,1,3.34,3.25,2.22,1.25,1.75,3.0,1.71,2.22,1.52,2.11,2.37,1.82,1.33,2.62,3.0,1.44,2,0,2,0,0,0,2,117,0,75,0,-1,2,1,1,3,1,2,4,3,0,0,2,1,0,3,1,89,31,145,67,2.07,1.08,3.15,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,22,17,1,18,9,1,5,12,38,88,38,75,2.0,1.2,2.25,0.75,1.78,1.78,63,13,1.54,1.46,3.0,12,True,True,False,False,False,False,False,23.96,3.5,56%,100%,1.92,1.27,3.20,,,,,2.19,3.56,3.43,1.96,1.88,1.55,2.42,2.26,1.69
Spain_La_Liga_2025-2026,2025/2026,10,Real Madrid,FC Barcelona,2025-10-26 15:15:00,2,1,3,12,4,16,5,4,1,1,10,6,13,9,23,15,12,9,32,68,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín, Madrid",7,5,1.69,4.25,3.25,1.09,1.26,1.78,1.3,3.3,1.42,1.49,3.14,2.43,1.17,1.8,4.5,2.12,3,2,1,0,0,0,3,84,0,65,0,-1,2,1,8,2,4,2,10,6,1,1,5,4,2,9,1,50,59,82,121,2.5,1.8,4.3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,11,20,1,9,16,1,6,8,65,88,43,75,3.0,1.86,3.0,2.0,2.67,2.44,35,13,2.25,2.27,4.52,12,True,True,True,False,False,False,True,15.3,5.07,54%,100%,1.35,,1.70,,,,,3.69,4.47,1.87,1.58,2.34,,,3.71,1.31
Spain_La_Liga_2025-2026,2025/2026,10,CA Osasuna,Celta de Vigo,2025-10-26 17:30:00,2,3,5,5,2,7,3,4,0,0,7,5,10,6,17,11,10,13,61,39,Estadio El Sadar,"Carretera El Sadar, Iruñea",3,4,2.5,3.1,2.9,1.37,2.2,4.4,1.85,1.91,1.65,1.98,2.0,1.73,1.52,3.1,2.63,1.34,5,2,1,0,2,2,3,281,0,75,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,2,3,2,2,5,1,81,24,136,58,2.15,1.22,3.37,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,1,26,19,1,11,10,1,4,11,29,88,29,84,2.0,1.83,2.5,0.67,1.11,0.78,71,13,1.24,0.97,2.21,12,True,True,True,True,True,False,True,11.13,6.33,71%,95%,2.18,1.37,,1.46,1.36,2.76,3.24,3.27,3.24,2.42,2.27,1.62,1.81,2.04,2.02,1.85
Spain_La_Liga_2025-2026,2025/2026,10,Rayo Vallecano,Deportivo Alavés,2025-10-26 20:00:00,1,0,1,7,5,12,1,3,0,0,5,2,10,10,15,12,13,11,54,46,,,1,3,2.1,3.0,3.84,1.49,2.63,5.0,2.25,1.67,1.42,1.91,2.3,1.77,1.62,3.45,2.4,1.25,1,0,0,1,0,1,0,291,0,46,0,-1,2,1,3,4,4,1,7,5,1,1,0,2,2,2,1,61,44,103,93,1.74,1.22,2.96,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,22,19,1,11,13,1,11,11,0,46,0,42,1.2,0.67,0.67,1.0,1.22,1.33,100,54,1.74,1.14,2.88,12,True,False,False,False,False,False,False,15.83,5.66,52%,100%,2.66,1.52,,,,,,3.88,3.07,2.25,2.11,1.74,1.63,2.29,1.71,2.23
Spain_La_Liga_2025-2026,2025/2026,11,Getafe CF,Girona FC,2025-10-31 20:00:00,2,1,3,8,3,11,1,1,0,0,4,4,8,4,12,8,17,15,40,60,Coliseum Alfonso Pérez,"Avenida de Teresa de Calcuta, Getafe",1,1,2.17,3.06,4.1,1.53,2.75,4.9,2.15,1.67,2.02,2.53,1.77,1.5,1.55,3.6,2.28,1.25,3,0,0,2,1,3,0,293,0,63,0,-1,2,1,2,2,6,1,4,7,0,0,1,1,0,2,1,45,19,122,78,1.38,0.93,2.31,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,38,14,1,15,16,1,5,8,25,88,38,75,1.6,0.4,1.25,0.5,1.4,0.7,75,13,1.0,1.07,2.07,12,True,True,True,False,False,False,True,14.49,5.89,67%,81%,,,,1.57,,2.41,,4.11,3.13,2.15,2.53,1.51,2.02,1.83,1.71,2.22
Spain_La_Liga_2025-2026,2025/2026,11,Villarreal,Rayo Vallecano,2025-11-01 13:00:00,4,0,4,3,5,8,1,1,0,0,7,3,9,10,16,13,7,11,47,53,Estadio de la Cerámica,"Plaza Labrador, Villarreal",1,1,1.73,3.81,5.1,1.22,1.82,2.95,1.67,2.1,1.41,1.9,2.6,2.06,1.3,2.63,3.08,1.49,4,1,0,3,0,3,1,76,0,37,0,-1,2,1,3,3,0,2,6,2,1,0,0,1,1,1,1,43,40,78,106,1.81,1.33,3.13,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,16,11,1,11,7,1,9,8,55,74,45,74,2.67,1.29,2.6,1.5,2.0,1.4,45,27,2.05,1.24,3.29,12,True,True,True,True,False,False,False,23.4,3.67,35%,96%,1.70,,2.67,1.34,1.53,3.35,2.56,4.96,3.73,1.78,1.74,2.11,,,2.35,1.64
Spain_La_Liga_2025-2026,2025/2026,11,Atlético Madrid,Sevilla FC,2025-11-01 15:15:00,3,0,3,9,4,13,0,3,0,0,6,2,9,8,15,10,9,12,47,53,Estadio Wanda Metropolitano,"Rosas, Madrid",0,3,1.21,5.0,9.25,1.17,1.66,2.55,1.85,1.85,1.46,1.83,2.45,1.85,1.26,2.45,3.55,1.57,3,0,0,3,0,3,0,117,0,60,0,-1,2,1,5,2,4,2,7,6,0,0,0,3,0,3,1,53,33,118,93,1.76,1.02,2.78,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,21,18,1,11,9,1,6,7,50,80,60,80,2.71,1.5,2.6,1.8,1.9,1.3,50,20,1.79,1.0,2.79,12,True,True,True,False,False,False,False,15.29,5.55,66%,99%,1.76,,2.91,,,,,8.96,5.14,1.37,1.87,1.98,1.48,2.56,1.84,2.04
Spain_La_Liga_2025-2026,2025/2026,11,Real Sociedad,Athletic Club Bilbao,2025-11-01 17:30:00,3,2,5,6,2,8,2,3,0,0,5,4,4,7,9,11,20,8,51,49,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",2,3,2.5,3.0,2.77,1.5,2.5,4.9,2.0,1.75,1.56,2.37,2.28,1.85,1.5,3.4,2.45,1.28,5,1,1,2,1,3,2,290,0,43,0,-1,2,1,3,0,3,2,3,5,0,0,2,3,0,5,1,34,40,87,88,1.17,1.27,2.44,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,32,26,1,8,20,1,10,5,43,55,30,30,1.67,0.67,1.4,1.0,0.9,1.4,58,45,1.56,1.36,2.92,12,True,True,True,True,True,False,True,18.47,5.47,59%,100%,2.73,1.54,,1.58,,2.44,,3.01,2.98,2.79,2.09,1.75,1.64,2.27,1.75,2.17
