league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_corners_over_95,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_under_95,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_1st_half_under05
Denmark_Superliga_2025-2026,2025/2026,14,SønderjyskE,Vejle,2025-11-02 15:00:00,2,1,3,10,0,10,0,1,0,1,10,2,19,1,29,3,5,9,79,21,Sydbank Park,"Stadionvej 7, Haderslev",0,2,1.95,3.68,3.4,1.22,1.68,2.7,1.6,2.16,1.41,1.77,2.65,1.95,1.29,2.35,3.3,1.53,3,1,1,1,0,1,2,2519,0,59,0,-1,2,1,2,0,8,0,2,8,0,2,0,0,2,0,1,108,26,125,55,3.29,0.52,3.82,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,33,20,1,9,5,1,2,14,42,83,42,75,2.0,0.27,1.67,0.33,1.23,0.54,59,17,1.16,1.18,2.34,21,True,True,True,False,False,False,True,2.41,1.60,2.03,3.70,3.67,,,,1.77,,,2.03,2.64,1.51,,
Denmark_Superliga_2025-2026,2025/2026,14,Nordsjælland,OB,2025-11-02 17:00:00,2,4,6,7,0,7,1,1,0,0,7,7,10,4,17,11,2,5,62,38,Right to Dream Park,"Idrætsvænget 2, Farum",1,1,1.78,4.1,4.1,1.11,1.48,2.33,1.53,2.4,1.47,1.77,2.5,1.95,1.3,2.18,3.65,1.62,6,1,0,1,4,5,1,2523,0,58,0,-1,2,1,3,0,4,0,3,4,0,1,1,0,1,1,1,72,37,149,45,2.09,1.44,3.54,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,23,8,1,5,2,1,7,10,58,67,34,84,1.73,1.2,1.5,0.83,1.38,1.15,42,34,1.52,1.21,2.73,21,True,True,True,True,True,True,True,2.64,1.52,1.78,4.20,4.27,1.54,2.33,1.17,1.80,1.48,2.55,2.01,2.31,1.65,,
Denmark_Superliga_2025-2026,2025/2026,14,Silkeborg,Brøndby,2025-11-02 19:00:00,0,2,2,6,3,9,1,0,0,0,6,7,8,8,14,15,6,12,49,51,JYSK park,"Ansvej 104, Silkeborg",1,0,3.47,3.7,2.0,1.15,1.62,2.5,1.5,2.35,1.51,1.8,2.43,1.91,1.25,2.3,3.6,1.6,2,0,2,0,0,0,2,2517,0,42,0,-1,2,1,2,3,4,0,5,4,1,0,0,0,1,0,1,44,41,98,127,1.63,1.75,3.37,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,17,16,1,12,6,1,8,3,34,84,50,75,1.0,1.5,1.67,2.0,1.31,1.92,67,17,1.36,1.86,3.22,21,True,True,False,False,False,False,False,2.77,1.47,3.12,3.79,2.23,1.58,2.44,1.18,1.92,1.55,2.36,1.89,2.37,1.62,,
Denmark_Superliga_2025-2026,2025/2026,14,Midtjylland,AGF,2025-11-03 18:00:00,1,1,2,10,5,15,4,4,0,0,4,4,13,8,17,12,10,16,65,35,MCH Arena,"Kaj Zartows Vej 5, Herning",4,4,1.78,3.9,3.89,1.12,1.55,2.37,1.5,2.55,1.42,2.16,2.35,1.87,1.24,2.23,3.45,1.62,2,0,1,1,0,1,1,-1,0,93,0,-1,2,1,1,4,9,1,5,10,2,0,2,4,2,6,1,44,29,94,55,1.67,1.24,2.91,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,21,26,1,16,10,1,6,9,85,100,52,77,2.4,2.2,2.43,2.33,2.15,2.31,16,0,2.05,1.46,3.51,21,True,True,False,False,False,False,True,2.98,1.42,1.85,4.25,3.86,1.42,2.08,1.13,1.92,1.54,2.39,1.89,,,,
Denmark_Superliga_2025-2026,2025/2026,15,OB,Silkeborg,2025-11-07 18:00:00,1,1,2,11,1,12,1,0,0,0,11,2,5,3,16,5,17,9,55,45,Nature Energy Park,"Højstrupvej 7B, Odense",1,0,2.25,3.7,3.16,1.19,1.58,2.45,1.5,2.38,1.55,1.85,2.35,1.83,1.28,2.3,3.2,1.55,2,0,1,1,0,1,1,-1,0,86,0,-1,2,1,7,1,4,0,8,4,1,0,0,0,1,0,1,65,31,120,75,2.25,0.69,2.94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10,12,1,9,17,1,5,6,86,93,57,100,1.36,0.8,1.43,1.0,1.29,1.21,14,7,1.41,1.34,2.75,21,True,True,False,False,False,False,True,2.71,1.49,1.98,3.95,3.61,1.58,2.47,1.18,2.00,1.56,2.33,1.81,2.34,1.64,,
Denmark_Superliga_2025-2026,2025/2026,15,Vejle,København,2025-11-09 13:00:00,2,0,2,4,6,10,0,1,0,0,6,3,5,11,11,14,9,8,35,65,Vejle Stadion,"Roms Hule 3, Vejle",0,1,5.3,4.1,1.6,1.22,1.67,2.95,1.74,1.98,1.47,1.79,2.51,1.82,1.3,2.57,3.15,1.46,2,0,0,2,0,2,0,3647,0,72,0,-1,2,1,1,2,3,4,3,7,0,1,0,0,1,0,1,44,64,86,153,1.44,1.57,3.01,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,27,25,1,8,9,1,10,7,79,100,57,79,1.1,1.45,0.71,2.14,0.5,1.79,22,0,1.39,1.87,3.26,21,True,True,False,False,False,False,False,2.07,1.80,5.57,4.24,1.61,1.76,2.90,1.24,1.85,1.51,2.43,1.95,,,,
Denmark_Superliga_2025-2026,2025/2026,15,Fredericia,Viborg,2025-11-09 13:00:00,0,3,3,1,8,9,2,1,0,0,2,6,9,15,11,21,14,14,52,48,Monjasa Park,"Vestre Ringvej 102, Fredericia",2,1,2.9,3.5,2.17,1.14,1.59,2.34,1.5,2.45,1.31,1.82,2.8,2.28,1.28,2.25,3.34,1.54,3,0,0,0,3,3,0,2526,0,43,0,-1,2,1,1,4,0,4,5,4,2,1,0,0,3,0,1,51,58,104,94,1.21,2.16,3.37,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,18,10,1,14,14,1,7,8,43,79,29,64,0.8,1.27,1.0,1.0,0.79,1.14,57,22,1.3,1.38,2.68,21,True,True,True,False,False,False,False,2.65,1.51,3.37,3.84,2.10,1.58,2.42,1.18,1.66,,,2.19,2.35,1.63,,
Denmark_Superliga_2025-2026,2025/2026,15,Randers,Midtjylland,2025-11-09 15:00:00,0,2,2,7,4,11,2,2,0,0,8,5,7,4,15,9,9,16,38,62,,,2,2,4.5,4.1,1.63,1.22,1.64,2.53,1.62,2.25,1.45,1.74,2.56,1.95,1.28,2.36,3.34,1.6,2,0,0,0,2,2,0,955,0,33,0,-1,2,1,2,4,5,0,6,5,2,1,0,1,3,1,1,46,37,67,120,1.83,1.2,3.04,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,17,28,1,16,9,1,3,7,42,67,34,59,1.27,1.91,1.67,1.83,1.21,2.07,59,33,1.23,1.42,2.65,21,True,True,False,False,False,False,False,2.35,1.63,4.99,4.29,1.66,1.63,2.54,1.19,1.76,,,2.02,,,,
Denmark_Superliga_2025-2026,2025/2026,15,AGF,SønderjyskE,2025-11-09 17:00:00,2,3,5,6,6,12,1,1,0,0,8,6,13,4,21,10,6,17,64,36,,,1,1,1.57,4.48,5.48,1.11,1.49,2.39,1.67,2.18,1.42,1.75,2.52,2.0,1.25,2.29,3.7,1.58,5,2,1,0,2,2,3,2519,0,50,0,-1,2,1,3,0,3,6,3,9,1,0,0,1,1,1,1,61,40,114,70,2.32,1.34,3.66,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,17,12,1,17,6,1,4,6,43,57,29,64,2.27,1.18,2.29,0.86,2.21,1.36,57,43,2.21,1.41,3.62,21,True,True,True,True,True,False,True,2.38,1.62,1.55,4.59,5.76,1.54,2.36,1.17,,,,,2.32,1.65,,
Denmark_Superliga_2025-2026,2025/2026,15,Brøndby,Nordsjælland,2025-11-09 19:00:00,2,0,2,3,7,10,1,2,0,0,7,6,7,4,14,10,12,10,46,54,Brøndby Stadion,"Brøndby Stadion 8, Brøndby",1,2,2.15,3.4,3.28,1.22,1.58,2.56,1.62,2.3,1.66,2.05,2.13,1.67,1.33,2.39,3.55,1.5,2,2,0,0,0,0,2,2517,0,64,0,-1,2,1,2,3,1,4,5,5,0,0,1,2,0,3,1,62,33,88,82,1.82,1.3,3.11,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,15,20,1,10,12,1,8,7,86,93,43,79,1.64,1.2,1.86,1.29,2.0,1.29,14,7,1.64,1.46,3.1,21,True,True,False,False,False,False,False,2.39,1.61,2.14,3.73,3.35,1.66,2.59,1.21,2.15,1.68,2.15,1.68,,,,
Denmark_Superliga_2025-2026,2025/2026,16,Silkeborg,AGF,2025-11-21 18:00:00,0,2,2,5,4,9,0,0,0,0,4,4,3,12,7,16,6,11,59,41,JYSK park,"Ansvej 104, Silkeborg",0,0,3.7,3.74,1.9,1.17,1.57,2.38,1.53,2.4,1.58,1.78,2.39,1.89,1.23,2.38,3.3,1.58,2,0,1,0,1,1,1,2516,0,79,0,-1,2,-1,2,3,3,1,5,4,0,0,0,0,0,0,1,116,79,100,69,1.56,1.85,3.4,0,0,0,0,0,0,1,1,0,0,0,1,-1,-1,1,10,6,1,11,6,1,7,7,57,100,50,86,1.0,2.2,1.43,2.14,1.2,2.07,43,0,1.4,1.43,2.83,21,True,True,False,False,False,False,False,2.75,1.48,3.89,3.90,1.92,1.56,2.42,1.17,1.90,1.52,2.41,1.92,,,,
Denmark_Superliga_2025-2026,2025/2026,16,København,Brøndby,2025-11-23 11:00:00,1,0,1,6,4,10,1,2,0,0,6,4,13,7,19,11,16,14,44,56,Parken,"Øster Allé 50, København",1,2,1.95,3.48,3.45,1.2,1.79,3.0,1.62,2.22,1.61,2.37,2.17,1.72,1.3,2.5,2.99,1.5,1,0,0,1,0,1,0,55,0,43,0,-1,2,1,3,2,3,2,5,5,1,1,0,1,2,1,1,42,46,95,109,1.92,1.32,3.24,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,15,22,1,13,16,1,8,6,29,79,36,79,1.3,1.5,1.43,2.14,1.67,2.07,72,22,1.86,1.85,3.71,21,True,False,False,False,False,False,False,2.12,1.77,1.85,3.71,4.40,1.88,3.08,1.27,2.08,1.66,2.19,1.73,2.80,1.46,1.37,3.22
Denmark_Superliga_2025-2026,2025/2026,16,Viborg,Vejle,2025-11-23 13:00:00,5,2,7,5,5,10,1,2,0,0,5,2,4,9,9,11,8,17,56,44,Energi Viborg Arena,"Stadion Allé 7, Viborg",1,2,1.78,3.85,4.4,1.23,1.67,2.61,1.62,2.2,1.38,1.64,2.97,2.18,1.28,2.47,3.1,1.53,7,4,1,1,1,2,5,2526,0,79,0,-1,2,1,2,1,3,4,3,7,0,2,1,0,2,1,1,38,50,100,90,1.2,1.2,2.4,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,13,24,1,16,8,1,8,2,65,86,64,93,1.6,0.27,1.29,0.29,1.27,0.67,36,14,1.23,1.08,2.31,21,True,True,True,True,True,True,True,2.33,1.64,1.74,4.05,4.64,1.72,2.75,1.23,1.64,,,2.21,2.58,1.53,,
Denmark_Superliga_2025-2026,2025/2026,16,Nordsjælland,Fredericia,2025-11-23 15:00:00,5,0,5,10,1,11,1,1,0,0,12,1,14,3,26,4,9,8,76,24,Right to Dream Park,"Idrætsvænget 2, Farum",1,1,1.39,5.4,6.75,1.11,1.4,2.02,1.57,2.3,1.46,1.99,2.5,1.91,1.19,2.04,4.5,1.73,5,2,0,3,0,3,2,986,0,57,0,-1,2,1,5,0,5,1,5,6,0,0,1,1,0,2,1,109,20,158,50,3.26,0.47,3.74,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,9,9,1,8,9,1,3,9,65,72,36,86,1.73,1.18,1.29,0.57,1.2,0.73,36,29,1.6,1.19,2.79,21,True,True,True,True,True,False,False,2.45,1.58,1.37,5.59,7.83,1.40,2.02,1.12,1.78,1.45,2.61,2.01,2.01,1.87,,
Denmark_Superliga_2025-2026,2025/2026,16,SønderjyskE,Midtjylland,2025-11-23 17:00:00,2,1,3,7,7,14,3,4,0,1,5,2,7,6,12,8,9,12,41,59,Sydbank Park,"Stadionvej 7, Haderslev",3,5,4.74,4.2,1.67,1.18,1.53,2.38,1.53,2.35,1.36,1.7,2.7,2.08,1.23,2.33,3.8,1.6,3,1,1,1,0,1,2,2519,0,43,0,-1,2,1,4,4,3,3,8,6,0,1,3,4,1,7,1,45,48,82,101,1.43,1.0,2.44,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,23,20,1,11,9,1,6,7,43,79,29,57,2.0,1.91,1.86,2.0,1.47,2.13,57,22,1.47,1.39,2.86,21,True,True,True,False,False,False,True,2.44,1.59,4.90,4.43,1.65,1.55,2.33,1.17,,,,,2.25,1.68,,
Denmark_Superliga_2025-2026,2025/2026,16,Randers,OB,2025-11-24 18:00:00,0,0,0,11,6,17,2,2,0,0,4,3,12,11,16,14,7,9,47,53,,,2,2,2.1,3.55,3.1,1.22,1.77,2.8,1.57,2.25,1.43,1.8,2.39,1.92,1.28,2.38,3.02,1.55,0,0,0,0,0,0,0,-1,0,58,0,-1,2,1,8,1,3,5,9,8,0,0,2,2,0,4,1,51,54,89,110,1.66,1.49,3.14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16,18,1,9,7,1,8,8,65,86,50,79,1.27,1.2,1.43,1.14,1.13,1.27,36,15,1.32,1.24,2.56,21,False,False,False,False,False,False,False,2.44,1.59,2.33,3.51,3.13,1.74,2.78,1.22,,,,,2.53,1.54,,
Denmark_Superliga_2025-2026,2025/2026,17,SønderjyskE,Viborg,2025-11-28 18:00:00,2,2,4,2,8,10,2,1,0,0,4,4,5,11,9,15,11,9,39,61,Sydbank Park,"Stadionvej 7, Haderslev",2,1,2.15,3.3,3.02,1.17,1.63,2.65,1.62,2.4,1.43,1.75,2.62,1.93,1.26,2.56,3.2,1.45,4,1,0,1,2,3,1,-1,0,51,0,-1,2,1,0,6,2,2,6,4,0,0,2,1,0,3,1,41,53,81,135,1.15,1.62,2.77,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,22,23,1,9,11,1,11,7,57,82,38,69,2.0,1.27,2.0,1.25,1.56,1.38,44,19,1.46,1.47,2.93,21,True,True,True,True,False,False,True,2.44,1.59,2.34,3.51,3.11,1.79,2.89,1.24,1.76,,,2.04,2.65,1.50,1.34,3.36
Denmark_Superliga_2025-2026,2025/2026,17,Silkeborg,Randers,2025-11-30 13:00:00,0,0,0,9,6,15,2,2,0,0,4,4,14,10,18,14,10,12,61,39,JYSK park,"Ansvej 104, Silkeborg",2,2,2.37,3.6,2.55,1.2,1.78,2.75,1.63,2.2,1.57,1.92,2.55,1.85,1.35,2.53,3.04,1.46,0,0,0,0,0,0,0,-1,0,57,0,-1,2,1,6,0,3,6,6,9,0,0,2,2,0,4,1,50,41,119,77,1.78,1.46,3.24,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,16,15,1,12,10,1,12,9,44,82,44,76,1.0,0.9,1.25,0.88,1.13,1.13,57,19,1.42,1.36,2.78,21,False,False,False,False,False,False,False,2.49,1.57,2.70,3.75,2.52,1.70,2.68,1.22,1.94,1.53,2.40,1.87,2.52,1.56,1.34,3.38
Denmark_Superliga_2025-2026,2025/2026,17,AGF,København,2025-11-30 13:00:00,2,0,2,8,6,14,2,4,0,0,4,3,7,7,11,10,14,16,59,41,,,2,4,2.37,3.5,2.7,1.22,1.75,2.8,1.62,2.15,1.61,2.31,2.22,1.75,1.3,2.59,3.25,1.48,2,1,0,1,0,1,1,2516,0,63,0,-1,2,1,3,2,5,4,5,9,0,1,2,3,1,5,1,34,30,69,79,1.22,1.06,2.28,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,12,19,1,16,14,1,9,12,63,75,38,75,2.27,1.45,2.0,1.88,2.13,1.75,38,25,2.22,1.83,4.05,21,True,True,False,False,False,False,False,2.40,1.61,2.51,3.59,2.81,1.76,2.88,1.24,2.06,1.64,2.22,1.74,2.55,1.55,1.37,3.20
Denmark_Superliga_2025-2026,2025/2026,17,Midtjylland,Nordsjælland,2025-11-30 15:00:00,6,0,6,6,1,7,0,2,0,0,9,0,6,4,15,4,12,12,58,42,MCH Arena,"Kaj Zartows Vej 5, Herning",0,2,1.77,4.3,4.0,1.13,1.5,2.1,1.51,2.65,1.45,1.96,2.55,2.01,1.25,2.15,3.64,1.65,6,4,0,2,0,2,4,955,0,69,0,-1,2,1,5,0,1,1,5,2,0,0,0,2,0,2,1,56,25,107,89,1.98,0.45,2.43,0,0,0,0,0,0,1,1,2,0,2,0,0,0,1,14,20,1,12,12,1,3,10,75,94,63,75,2.4,1.2,2.25,1.13,2.0,1.31,25,7,2.0,1.44,3.44,21,True,True,True,True,True,True,False,2.68,1.50,1.81,4.22,4.08,1.47,2.18,1.15,1.77,,,2.03,2.20,1.71,,
Denmark_Superliga_2025-2026,2025/2026,17,OB,Vejle,2025-11-30 17:00:00,3,0,3,4,5,9,0,2,0,0,6,5,4,7,10,12,10,12,56,44,Nature Energy Park,"Højstrupvej 7B, Odense",0,2,1.8,4.0,4.22,1.18,1.63,2.42,1.55,2.26,1.33,1.88,2.86,2.14,1.29,2.3,3.5,1.61,3,2,0,1,0,1,2,2523,0,88,0,-1,2,1,4,2,0,3,6,3,0,0,0,2,0,2,1,59,38,115,107,1.49,1.39,2.88,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,19,21,1,12,10,1,5,8,63,94,51,94,1.36,0.27,1.38,0.25,1.25,0.63,38,7,1.52,1.1,2.62,21,True,True,True,False,False,False,False,2.40,1.61,1.83,4.03,4.16,1.65,2.62,1.20,1.69,,,2.13,,,,
Denmark_Superliga_2025-2026,2025/2026,17,Brøndby,Fredericia,2025-12-01 18:00:00,1,3,4,8,3,11,0,1,2,0,4,5,15,6,19,11,11,8,64,36,Brøndby Stadion,"Brøndby Stadion 8, Brøndby",4,1,1.29,6.0,9.59,1.14,1.4,2.07,1.79,2.0,1.48,1.78,2.53,1.85,1.22,2.08,3.75,1.7,4,1,2,0,1,1,3,3649,0,63,0,-1,2,1,3,2,5,1,5,6,0,0,2,1,0,3,1,114,24,137,40,2.3,1.21,3.51,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,21,13,1,8,11,1,1,12,82,100,57,94,1.64,1.18,2.0,0.5,1.94,0.69,19,0,1.66,1.1,2.76,21,True,True,True,True,False,False,True,2.09,1.78,1.26,6.56,10.01,1.39,2.04,1.12,,,,,2.06,1.81,,
Denmark_Superliga_2025-2026,2025/2026,18,Fredericia,OB,2025-12-05 18:00:00,1,3,4,7,6,13,1,1,0,0,3,6,7,6,10,12,9,6,48,52,Monjasa Park,"Vestre Ringvej 102, Fredericia",1,1,3.5,4.0,1.8,1.2,1.56,2.38,1.51,2.39,1.46,1.8,2.8,2.19,1.25,2.29,3.42,1.61,4,1,2,0,1,1,3,2523,0,57,0,-1,2,1,2,3,5,3,5,8,0,0,1,1,0,2,1,50,65,92,102,1.21,1.65,2.86,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,16,20,1,6,8,1,9,4,63,88,38,69,0.8,1.2,0.88,1.13,0.82,1.35,38,13,1.29,1.28,2.57,21,True,True,True,True,False,False,True,2.67,1.51,4.26,4.26,1.76,1.53,2.33,1.16,1.64,,,2.22,,,,
Denmark_Superliga_2025-2026,2025/2026,18,Viborg,Midtjylland,2025-12-07 13:00:00,3,3,6,2,9,11,2,4,0,0,3,5,7,14,10,19,16,14,39,61,Energi Viborg Arena,"Stadion Allé 7, Viborg",2,4,4.8,4.1,1.66,1.12,1.54,2.4,1.63,2.3,1.36,1.76,2.87,2.23,1.23,2.18,3.4,1.55,6,2,0,1,3,4,2,-1,0,63,0,-1,2,1,0,3,2,6,3,8,2,1,0,3,3,3,1,44,64,69,93,1.16,2.0,3.16,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,13,22,1,14,16,1,10,6,63,82,50,75,1.6,1.91,1.5,1.75,1.35,2.06,38,19,1.22,1.34,2.56,21,True,True,True,True,True,True,True,2.33,1.64,5.32,4.36,1.61,1.64,2.53,1.20,1.64,,,2.21,2.32,1.63,,
Denmark_Superliga_2025-2026,2025/2026,18,Nordsjælland,Silkeborg,2025-12-07 13:00:00,5,0,5,7,4,11,4,1,0,1,10,3,7,9,17,12,11,6,63,37,Right to Dream Park,"Idrætsvænget 2, Farum",4,3,1.7,4.0,4.0,1.09,1.48,2.22,1.49,2.62,1.55,1.89,2.37,1.85,1.22,2.18,3.64,1.64,5,4,0,1,0,1,4,986,0,57,0,-1,2,1,5,2,2,2,7,4,2,2,2,0,4,2,1,82,33,129,67,2.37,1.21,3.57,1,0,1,0,0,0,1,1,0,0,2,0,1,0,1,12,16,1,5,11,1,5,8,63,69,38,88,1.73,0.8,1.5,1.0,1.24,1.12,38,32,1.81,1.25,3.06,21,True,True,True,True,True,False,False,3.06,1.40,1.67,4.60,4.47,1.38,1.97,1.11,1.84,1.48,2.55,1.97,2.03,1.85,,
Denmark_Superliga_2025-2026,2025/2026,18,Randers,AGF,2025-12-07 15:00:00,1,2,3,3,4,7,3,1,0,0,4,5,11,7,15,12,17,13,50,50,,,3,1,3.35,3.4,2.11,1.22,1.65,2.54,1.56,2.28,1.44,1.73,2.63,2.03,1.32,2.52,3.1,1.48,3,1,2,0,0,0,3,2516,0,57,0,-1,2,1,2,2,1,2,4,3,2,0,1,1,2,2,1,57,43,114,86,1.64,1.42,3.06,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,13,18,1,13,17,1,4,11,51,82,32,69,1.27,2.2,1.38,2.25,1.12,2.18,51,19,1.36,1.48,2.84,21,True,True,True,False,False,False,True,2.30,1.65,3.68,3.67,2.04,1.79,2.91,1.24,1.74,1.46,2.56,2.04,,,,
Denmark_Superliga_2025-2026,2025/2026,18,København,SønderjyskE,2025-12-07 17:00:00,0,2,2,8,4,12,2,2,0,0,5,6,15,3,20,9,8,10,63,37,Parken,"Øster Allé 50, København",2,2,1.63,4.0,5.5,1.24,1.72,2.68,1.72,2.14,1.52,1.85,2.37,1.8,1.33,2.53,3.04,1.46,2,0,2,0,0,0,2,2519,0,63,0,-1,2,1,2,4,6,0,6,6,1,1,1,1,2,2,1,57,17,151,76,2.03,1.12,3.15,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,18,16,1,10,8,1,4,15,44,75,32,69,1.3,1.18,1.63,1.13,1.65,1.53,57,25,1.87,1.4,3.27,21,True,True,False,False,False,False,False,2.29,1.66,1.60,4.40,5.33,1.62,2.57,1.20,,,,,2.39,1.61,1.35,3.35
Denmark_Superliga_2025-2026,2025/2026,18,Vejle,Brøndby,2025-12-08 18:00:00,2,1,3,1,5,6,5,5,0,1,2,2,5,9,7,11,17,12,38,62,Vejle Stadion,"Roms Hule 3, Vejle",5,7,4.4,3.8,1.7,1.19,1.76,3.02,1.75,2.14,1.38,1.92,2.63,1.95,1.33,2.63,3.02,1.44,3,0,0,2,1,3,0,3647,0,32,0,-1,2,1,1,3,0,2,4,2,1,1,4,5,2,9,1,18,53,91,99,0.73,1.22,1.95,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,24,23,1,11,17,1,16,5,38,82,51,63,1.1,1.5,1.0,1.88,0.59,1.82,63,19,1.39,1.78,3.17,21,True,True,True,False,False,False,True,2.17,1.73,4.31,3.94,1.82,1.79,2.96,1.25,,,,,2.59,1.52,1.34,3.39
Denmark_Superliga_2025-2026,2025/2026,19,Nordsjælland,SønderjyskE,2026-02-08 13:00:00,2,1,3,5,2,7,2,1,0,0,3,2,10,9,13,11,15,11,61,39,Right to Dream Park,"Idrætsvænget 2, Farum",2,1,1.72,3.9,4.7,1.14,1.55,2.21,1.52,2.62,1.49,2.04,2.28,1.91,1.26,2.22,3.34,1.62,3,0,0,2,1,3,0,986,0,45,0,-1,2,1,4,1,1,1,5,2,0,0,2,1,0,3,1,42,42,124,86,1.35,1.14,2.49,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,14,16,1,11,15,1,10,10,50,67,33,73,1.73,1.18,1.67,1.33,1.33,1.61,50,33,1.87,1.37,3.24,21,True,True,True,False,False,False,True,2.61,1.53,1.77,3.96,4.60,1.54,2.31,1.16,1.88,1.52,2.50,1.93,2.28,1.64,,
Denmark_Superliga_2025-2026,2025/2026,19,Silkeborg,Viborg,2026-02-08 13:00:00,0,1,1,4,11,15,1,1,0,0,1,4,10,10,11,14,10,11,47,53,JYSK park,"Ansvej 104, Silkeborg",1,1,2.8,3.4,2.15,1.17,1.61,2.32,1.5,2.54,1.46,1.78,2.53,1.97,1.26,2.3,3.34,1.61,1,0,0,0,1,1,0,2526,0,44,0,-1,2,1,1,7,3,4,8,7,0,0,1,1,0,2,1,35,68,70,128,1.02,1.66,2.68,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,19,23,1,12,10,1,13,7,45,84,39,73,1.0,1.27,1.22,1.22,1.06,1.33,56,17,1.46,1.49,2.95,21,True,False,False,False,False,False,False,2.55,1.55,3.16,3.85,2.18,1.60,2.47,1.18,1.80,1.47,2.60,2.01,2.35,1.61,,
