league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x
Uruguay_Primera_División_2025,2025,2,Miramar Misiones,Racing,2025-05-31 23:00:00,0,1,1,3,7,10,1,2,0,0,1,4,6,11,7,15,12,10,44,56,Parque Luis Méndez Piana,"Avenida Ramón V. Benzano, Montevideo",1,2,3.4,2.9,2.17,1.49,2.46,5.15,2.15,1.62,1.67,2.1,2.1,1.67,1.55,3.3,2.4,1.25,1,0,1,0,0,0,1,4354,0,32,0,-1,2,1,3,3,0,4,6,4,1,1,0,1,2,1,1,35,42,105,112,0.78,1.54,2.32,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,31,22,1,3,1,1,11,13,26,51,13,69,0.78,1.72,1.0,1.75,0.75,1.63,76,51,1.19,1.46,2.65,37,True,False,False,False,False,False,False,1.66,2.17,2.11,1.70,2.47,,,1.57,1.52,2.65,5.31,2.22,1.68,3.79,2.17,3.18
Uruguay_Primera_División_2025,2025,2,River Plate,Defensor Sporting,2025-06-01 14:00:00,1,2,3,11,4,15,4,4,0,1,8,3,12,5,20,8,14,12,45,55,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",4,6,2.57,3.03,2.5,1.41,2.25,4.4,2.05,1.75,1.84,2.25,1.92,1.57,1.53,3.4,2.4,1.27,3,1,2,0,0,0,3,4361,0,43,0,-1,2,1,5,3,6,1,8,7,2,0,2,5,2,7,1,91,60,107,106,2.47,1.16,3.63,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,17,21,1,4,1,1,5,6,29,50,7,36,0.78,1.22,1.0,1.57,0.63,1.69,72,50,1.06,1.28,2.34,37,True,True,True,False,False,False,True,1.82,2.00,2.29,1.60,,,,,1.46,2.47,4.77,2.08,1.78,3.79,2.16,3.20
Uruguay_Primera_División_2025,2025,2,Torque,Nacional,2025-06-01 18:00:00,1,2,3,8,3,11,2,3,0,0,6,6,10,3,16,9,15,15,49,51,Estadio Centenario del Club Atlético Sarmiento,"Avenida Alvear 1950, Resistencia, Provincia del Chaco",2,3,4.68,3.6,1.7,0.0,1.85,0.0,1.73,2.0,0.0,0.0,0.0,0.0,1.33,2.5,3.25,1.5,3,1,0,0,2,2,1,4359,0,64,0,-1,2,1,3,2,5,1,5,6,1,2,1,1,3,2,1,62,58,98,93,1.88,1.41,3.29,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,27,18,1,4,2,1,6,8,57,71,64,86,1.33,1.95,1.14,2.29,1.06,2.13,43,29,1.3,1.49,2.79,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,4.01,1.94,3.63
Uruguay_Primera_División_2025,2025,2,Cerro Largo,Peñarol,2025-06-01 20:30:00,1,1,2,0,4,4,3,0,0,0,1,4,5,11,6,15,9,12,46,54,Estadio Municipal Arquitecto Antonio Eleuterio Ubilla,"Calle José Batlle y Ordóñez 695 esc. 101, Melo",3,0,4.17,3.4,1.75,1.41,2.2,3.8,1.95,1.75,1.67,2.48,2.1,1.67,1.44,3.41,2.6,1.32,2,1,1,0,0,0,2,-1,0,57,0,-1,2,1,0,3,0,1,3,1,2,0,1,0,2,1,1,44,81,123,147,0.79,1.82,2.61,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,27,35,1,3,3,1,10,6,38,69,26,44,1.53,1.71,1.88,2.13,1.31,1.88,63,32,1.49,1.37,2.86,37,True,True,False,False,False,False,True,1.72,2.10,2.17,1.68,2.60,3.41,1.33,1.52,1.46,2.41,4.57,2.15,1.73,4.21,2.00,3.30
Uruguay_Primera_División_2025,2025,2,Cerro,Wanderers,2025-06-01 23:00:00,1,2,3,3,5,8,3,2,1,0,1,2,0,2,1,4,-1,-1,43,57,Estadio Monumental Luis Tróccoli,"Avenida Dr. Santín Carlos Rossi 4702 esq. Camina La Paloma, Barrio La Paloma, Montevideo",5,2,2.84,3.03,2.5,1.45,2.6,5.2,2.06,1.63,1.72,2.25,1.91,1.54,1.54,3.6,2.38,1.25,3,1,1,0,1,1,2,4350,0,57,0,-1,2,1,1,3,2,2,4,4,0,0,4,2,0,6,1,13,21,86,100,0.25,0.57,0.81,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,64,22,71,1.61,0.79,1.29,0.57,1.0,0.94,57,36,0.97,1.21,2.18,37,True,True,True,False,False,False,True,,,,,,,,,1.56,2.80,5.67,2.25,1.67,3.42,2.45,2.95
Uruguay_Primera_División_2025,2025,2,Boston River,Juventud,2025-06-02 22:00:00,3,2,5,6,4,10,2,1,1,0,4,4,3,16,7,20,16,7,44,56,Estadio Campeones Olímpicos,"Avenida Zelmar Michelinni, Ciudad de Florida",3,1,2.7,3.0,2.45,1.42,2.3,3.7,1.93,1.74,1.77,2.54,2.1,1.67,1.5,3.2,2.55,1.32,5,2,0,1,2,3,2,4363,0,50,0,-1,2,1,4,0,2,4,4,6,0,0,3,1,0,4,1,67,86,96,101,1.21,2.15,3.36,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,17,23,1,0,1,1,11,6,44,57,19,57,1.84,1.39,1.38,1.75,1.38,2.06,57,44,1.11,1.25,2.36,37,True,True,True,True,True,False,True,1.70,2.12,2.15,1.69,2.66,,,1.50,1.42,2.36,4.41,1.96,1.87,2.93,2.62,3.17
Uruguay_Primera_División_2025,2025,3,Cerro,River Plate,2025-06-06 22:00:00,1,0,1,3,5,8,2,4,0,0,2,4,7,14,9,18,11,14,47,53,Estadio Monumental Luis Tróccoli,"Avenida Dr. Santín Carlos Rossi 4702 esq. Camina La Paloma, Barrio La Paloma, Montevideo",2,4,2.45,2.95,2.94,1.44,2.48,4.75,2.0,1.73,1.7,1.73,2.05,2.0,1.52,3.55,2.52,1.25,1,1,0,0,0,0,1,4360,0,60,0,-1,2,1,2,0,1,5,2,6,0,1,2,3,1,5,1,44,83,100,113,1.04,2.01,3.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,28,1,2,2,1,14,5,47,66,24,71,1.61,0.79,1.13,0.33,0.94,0.59,53,35,0.88,1.14,2.02,37,True,False,False,False,False,False,False,1.53,2.46,1.92,1.89,2.45,,,1.57,1.53,2.66,5.25,2.17,1.72,2.59,3.12,3.01
Uruguay_Primera_División_2025,2025,3,Liverpool FC Montevideo,Cerro Largo,2025-06-07 14:00:00,2,1,3,6,3,9,2,3,0,0,11,3,8,6,19,9,11,16,61,39,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",2,3,1.69,3.35,4.33,1.33,2.0,4.2,1.9,1.75,1.66,2.07,2.15,1.71,1.48,3.0,2.49,1.3,3,0,0,2,1,3,0,4357,0,38,0,-1,2,1,3,1,3,2,4,5,2,1,0,2,3,2,1,86,59,120,84,2.59,1.21,3.79,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,19,1,4,2,1,6,7,38,50,26,44,1.95,1.11,2.25,0.75,2.0,1.29,63,50,1.47,1.16,2.63,37,True,True,True,False,False,False,True,1.66,2.18,2.09,1.71,2.65,3.43,1.33,1.50,1.45,2.38,4.53,2.17,1.71,1.88,4.66,3.39
Uruguay_Primera_División_2025,2025,3,Danubio,Torque,2025-06-07 18:00:00,3,2,5,4,8,12,3,2,0,0,7,9,9,9,16,18,11,13,41,59,Estadio Jardines del Hipódromo,"Avenida Dr. Carlos Nery esq. Avenida Acrópolis, Montevideo",3,2,2.4,2.87,2.9,1.5,2.45,5.0,2.09,1.73,1.7,1.85,2.4,1.83,1.5,3.4,2.36,1.29,5,1,0,2,2,4,1,4356,0,62,0,-1,2,1,1,2,3,6,3,9,0,1,3,1,1,4,1,42,65,81,97,1.8,2.23,4.03,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,12,24,1,2,2,1,11,6,39,67,33,62,1.39,1.32,1.0,1.0,1.06,1.0,61,33,1.21,1.24,2.45,37,True,True,True,True,True,False,True,1.57,2.35,1.95,1.86,2.47,,,1.57,1.51,2.64,5.20,2.11,1.75,2.56,3.23,2.96
Uruguay_Primera_División_2025,2025,3,Wanderers,Plaza Colonia,2025-06-07 20:30:00,1,1,2,9,4,13,1,3,0,0,5,5,8,5,13,10,13,11,54,46,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",1,3,2.5,2.85,2.97,1.46,2.45,4.8,2.02,1.72,1.74,2.67,1.95,1.7,1.56,3.56,2.33,1.27,2,1,0,0,1,1,1,-1,0,50,0,-1,2,1,2,4,7,0,6,7,1,1,0,2,2,2,1,98,46,100,66,1.87,1.31,3.18,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,29,21,1,3,2,1,3,9,28,62,6,45,0.89,1.26,1.22,1.33,1.06,1.18,73,39,1.14,1.22,2.36,37,True,True,False,False,False,False,True,1.79,2.02,2.32,1.58,2.45,,,1.57,1.51,2.63,5.17,2.10,1.76,2.66,3.08,2.96
Uruguay_Primera_División_2025,2025,3,Peñarol,Defensor Sporting,2025-06-07 23:00:00,3,0,3,6,3,9,1,2,0,0,8,1,11,5,19,6,15,9,54,46,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",1,2,1.62,3.6,4.7,1.41,2.05,4.1,2.05,1.59,1.58,2.07,2.05,1.72,1.42,3.34,2.75,1.36,3,1,0,2,0,2,1,4358,0,57,0,-1,2,1,3,2,3,1,5,4,0,1,1,1,1,2,1,44,14,142,113,2.09,0.57,2.66,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,28,14,1,2,2,1,2,5,50,82,32,69,2.35,1.22,1.63,1.75,1.82,1.76,50,19,1.62,1.27,2.89,37,True,True,True,False,False,False,False,,,,,2.66,3.43,1.33,1.50,1.44,2.31,4.27,2.31,1.64,1.61,6.35,3.77
Uruguay_Primera_División_2025,2025,3,Progreso,Miramar Misiones,2025-06-08 13:30:00,1,0,1,7,1,8,2,6,0,1,8,1,13,6,21,7,15,12,51,49,Parque Abraham Paladino,"Avenida Emilio Romero, Montevideo",2,8,2.11,3.16,3.02,1.29,1.95,3.9,1.95,1.88,1.48,1.79,2.47,2.01,1.48,3.3,2.75,1.35,1,0,0,1,0,1,0,4378,0,65,0,-1,2,1,4,0,3,1,4,4,1,0,1,7,1,8,1,95,66,125,118,2.56,1.0,3.57,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,35,24,1,3,6,1,6,12,53,89,31,64,1.28,0.79,0.56,0.5,0.88,0.71,47,11,1.27,1.16,2.43,37,True,False,False,False,False,False,False,1.48,2.57,1.83,1.98,2.72,3.36,1.34,1.48,1.41,2.30,4.30,1.96,1.88,2.36,3.19,3.32
Uruguay_Primera_División_2025,2025,3,Juventud,Racing,2025-06-08 18:00:00,2,1,3,3,8,11,3,1,0,1,4,6,5,18,9,24,10,12,45,55,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",3,3,2.66,3.11,2.65,1.44,2.25,4.6,1.85,1.8,1.67,1.91,2.1,1.67,1.53,3.25,2.56,1.28,3,0,1,2,0,2,1,4365,0,31,0,-1,2,1,3,4,0,4,7,4,1,0,2,2,1,4,1,55,68,99,107,1.25,2.42,3.67,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,20,18,1,2,4,1,18,6,31,48,19,71,1.89,1.72,2.38,1.89,1.94,1.71,70,53,1.39,1.47,2.86,37,True,True,True,False,False,False,True,1.64,2.24,2.05,1.76,,,,,1.47,2.47,4.79,2.06,1.79,2.64,2.93,3.15
Uruguay_Primera_División_2025,2025,3,Nacional,Boston River,2025-06-08 21:00:00,2,1,3,3,1,4,2,2,0,0,4,2,11,5,15,7,10,11,53,47,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",2,2,1.39,4.25,6.9,1.22,1.7,2.62,1.8,1.85,1.56,2.17,2.34,1.84,1.32,2.49,3.1,1.47,3,2,1,0,0,0,3,4359,0,59,0,-1,2,1,1,0,2,1,1,3,1,0,1,2,1,3,1,94,61,148,120,1.91,1.04,2.95,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,26,16,1,1,3,1,7,2,47,89,12,60,2.38,1.11,2.0,1.38,2.18,1.47,54,12,1.64,1.13,2.77,37,True,True,True,False,False,False,True,1.52,2.46,1.89,1.92,3.35,2.61,1.51,1.34,,,,2.02,1.82,1.42,7.33,4.89
Uruguay_Primera_División_2025,2025,4,Cerro Largo,Wanderers,2025-06-12 22:00:00,0,0,0,7,3,10,5,3,0,0,4,0,8,7,12,7,13,21,57,43,Estadio Municipal Arquitecto Antonio Eleuterio Ubilla,"Calle José Batlle y Ordóñez 695 esc. 101, Melo",5,3,2.17,3.0,3.35,1.37,2.2,4.1,1.88,1.8,0.0,0.0,0.0,0.0,1.45,3.2,2.55,1.33,0,0,0,0,0,0,0,-1,0,59,0,-1,2,1,4,1,3,2,5,5,3,0,2,3,3,5,1,57,45,107,81,1.46,0.77,2.23,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,31,17,1,3,4,1,12,12,47,71,41,60,1.53,0.79,1.78,0.88,1.22,1.06,53,30,1.41,1.13,2.54,37,False,False,False,False,False,False,False,,,,,2.66,3.34,1.32,1.46,1.40,2.27,4.22,,,2.35,3.05,3.31
Uruguay_Primera_División_2025,2025,4,Torque,Progreso,2025-06-13 19:00:00,3,1,4,0,8,8,3,5,0,2,5,6,6,9,11,15,13,10,51,49,,,3,7,1.75,3.4,3.75,1.29,1.95,3.2,1.85,1.89,1.57,1.92,2.24,1.65,1.4,2.7,2.95,1.4,4,1,0,2,1,3,1,4379,0,75,0,-1,2,1,0,4,0,4,4,4,1,0,2,7,1,9,1,53,77,53,77,1.42,1.91,3.33,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,15,17,1,1,4,1,7,7,44,75,38,63,1.33,0.84,1.0,1.25,0.94,1.0,57,25,1.37,1.22,2.59,37,True,True,True,True,False,False,True,1.58,2.31,1.99,1.83,3.00,3.00,1.40,1.40,1.32,2.02,3.45,1.86,1.97,1.88,4.19,3.68
Uruguay_Primera_División_2025,2025,4,Plaza Colonia,Cerro,2025-06-13 21:15:00,2,2,4,3,7,10,1,2,0,0,3,5,7,6,10,11,10,15,52,48,,,1,2,1.92,3.26,3.95,1.5,2.5,5.0,2.17,1.6,1.7,2.1,2.05,1.67,1.57,3.48,2.3,1.24,4,1,1,1,1,2,2,-1,0,41,0,-1,2,1,1,2,2,5,3,7,0,2,1,0,2,1,1,42,56,100,102,1.15,1.45,2.61,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,25,32,1,2,5,1,6,11,35,53,18,42,0.61,0.95,1.0,0.78,1.17,1.06,66,47,1.35,0.85,2.2,37,True,True,True,True,False,False,True,,,,,2.44,,,1.58,1.55,2.69,5.45,2.35,1.62,1.96,4.39,3.30
Uruguay_Primera_División_2025,2025,4,Miramar Misiones,Juventud,2025-06-14 14:00:00,0,1,1,8,9,17,2,1,0,0,4,1,8,4,12,5,7,12,51,49,Parque Luis Méndez Piana,"Avenida Ramón V. Benzano, Montevideo",2,1,3.32,3.25,1.96,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,4365,0,61,0,-1,2,1,3,5,5,4,8,9,1,0,1,1,1,2,1,83,72,103,87,1.64,0.91,2.55,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,31,29,1,5,0,1,9,7,50,67,28,73,0.78,1.39,0.89,1.56,0.67,2.0,50,33,1.14,1.35,2.49,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,4.11,1.93,3.55
Uruguay_Primera_División_2025,2025,4,Boston River,Danubio,2025-06-14 17:30:00,1,1,2,5,4,9,5,1,0,1,1,4,7,9,8,13,18,9,64,36,Estadio Campeones Olímpicos,"Avenida Zelmar Michelinni, Ciudad de Florida",5,2,2.32,2.95,2.85,1.48,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,1,1,-1,0,42,0,-1,2,1,2,3,3,1,5,4,3,2,2,0,5,2,1,72,56,126,91,1.11,1.51,2.61,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,46,31,1,1,4,1,11,3,29,54,24,53,1.84,0.95,1.56,1.13,1.39,1.17,71,47,1.12,1.25,2.37,37,True,True,False,False,False,False,True,,,,,,,,,,,,,,2.56,3.10,3.07
Uruguay_Primera_División_2025,2025,4,Racing,Nacional,2025-06-14 20:30:00,1,2,3,4,9,13,2,2,3,0,4,6,5,17,9,23,16,8,40,60,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",6,2,5.0,3.5,1.59,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2,3,0,4359,0,57,0,-1,2,1,3,4,1,5,7,6,3,0,2,2,3,4,1,45,77,83,104,1.18,2.42,3.59,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,10,20,1,3,4,1,14,7,44,69,32,69,1.16,1.95,1.5,2.38,1.61,2.22,57,32,1.43,1.48,2.91,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,5.45,1.65,3.93
Uruguay_Primera_División_2025,2025,4,Defensor Sporting,Liverpool FC Montevideo,2025-06-14 23:00:00,4,2,6,2,3,5,4,2,0,0,7,6,4,7,11,13,8,8,43,57,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",4,2,2.78,3.19,2.62,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2,2,0,2,4,4361,0,39,0,-1,2,1,0,3,2,0,3,2,0,0,4,2,0,6,1,24,40,51,68,1.36,1.53,2.88,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,16,20,1,2,2,1,4,5,22,67,17,56,2.05,1.44,1.78,1.78,1.67,2.06,78,33,1.46,1.31,2.77,37,True,True,True,True,True,True,True,,,,,,,,,,,,,,2.77,2.62,3.38
Uruguay_Primera_División_2025,2025,4,River Plate,Peñarol,2025-06-15 18:00:00,1,3,4,2,7,9,4,3,1,0,3,7,3,12,6,19,19,10,34,66,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",6,3,6.0,3.9,1.38,1.33,1.97,3.34,2.23,1.67,1.8,2.68,1.94,1.58,1.36,2.9,2.8,1.36,4,0,2,1,1,2,2,4358,0,47,0,-1,2,1,1,3,1,4,4,5,3,2,2,1,5,3,1,50,104,93,167,0.96,2.45,3.41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,24,1,6,2,1,7,7,24,59,18,47,0.78,1.71,0.88,2.0,0.56,1.89,77,42,1.24,1.42,2.66,37,True,True,True,True,False,False,True,1.76,2.04,2.23,1.64,2.83,3.21,1.36,1.44,1.36,2.11,3.84,2.22,1.69,6.62,1.55,4.06
Uruguay_Primera_División_2025,2025,5,Wanderers,Defensor Sporting,2025-06-17 23:00:00,0,0,0,7,5,12,1,1,0,0,6,2,5,9,11,11,15,7,51,49,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",1,1,2.7,3.11,2.64,1.44,2.38,4.6,1.95,1.8,1.7,2.4,2.15,1.71,1.44,3.2,2.62,1.33,0,0,0,0,0,0,0,-1,0,53,0,-1,2,1,4,3,3,2,7,5,0,0,1,1,0,2,1,34,19,48,37,1.35,0.97,2.32,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,30,24,1,3,3,1,13,8,43,64,16,58,0.89,1.22,1.2,1.56,1.05,1.74,57,37,1.22,1.19,2.41,37,False,False,False,False,False,False,False,1.66,2.18,2.09,1.71,2.61,3.43,1.33,1.52,1.47,2.49,4.82,2.07,1.79,2.63,2.93,3.15
