league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x,pinnacle_corners_under_95,pinnacle_corners_over_95,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_1st_half_over05,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_corners_under_85,pinnacle_corners_over_85
Finland_Veikkausliiga_2025,2025,19,HJK,Ilves,2025-08-11 16:00:00,5,1,6,5,5,10,0,2,0,1,7,2,7,4,14,6,10,6,63,37,,,0,4,2.44,3.6,2.5,1.11,1.4,2.2,1.42,2.5,1.26,1.44,3.2,2.25,1.18,2.0,3.5,1.58,6,0,0,5,1,6,0,412,0,56,0,-1,2,1,4,4,1,1,8,2,0,2,0,1,2,1,1,62,32,113,73,1.83,0.76,2.58,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,26,16,1,1,2,1,1,4,67,78,50,73,1.5,1.63,1.78,1.78,1.78,2.0,33,22,1.75,1.99,3.74,32,True,True,True,True,True,True,True,1.95,1.10,1.37,2.53,2.54,4.10,2.50,1.50,3.37,1.35,,1.99,1.88,,,
Finland_Veikkausliiga_2025,2025,20,Gnistan,VPS,2025-08-15 15:00:00,0,0,0,9,7,16,4,2,0,0,3,1,8,8,11,9,15,11,48,52,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",4,2,1.99,3.79,3.5,1.22,1.55,2.65,1.6,2.2,1.26,1.39,3.4,2.4,1.3,2.45,3.1,1.48,0,0,0,0,0,0,0,-1,0,76,0,-1,2,1,3,3,6,4,6,10,2,1,2,1,3,3,1,67,58,87,84,1.39,1.06,2.45,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,28,22,1,3,1,1,2,3,76,100,41,82,1.0,0.92,1.38,1.22,1.26,1.11,25,0,1.25,1.16,2.41,27,False,False,False,False,False,False,False,2.78,1.23,1.74,2.01,3.62,3.83,,,2.41,1.60,,2.54,1.54,,,
Finland_Veikkausliiga_2025,2025,20,Oulu,Ilves,2025-08-16 14:00:00,0,4,4,4,8,12,2,2,0,0,2,8,5,7,7,15,15,13,35,65,Raatin stadion,"Raatintie 2, Koskikeskus, Oulu",2,2,4.4,4.2,1.59,1.11,1.5,2.27,1.53,2.38,1.37,1.66,2.75,2.0,1.21,2.25,3.58,1.61,4,0,0,0,4,4,0,407,0,54,0,-1,2,1,3,5,1,3,8,4,1,1,1,1,2,2,1,25,45,67,124,0.77,1.84,2.61,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,15,20,1,1,3,1,4,2,69,79,26,64,1.08,1.63,0.89,1.6,0.79,1.89,31,21,1.3,1.87,3.17,27,True,True,True,True,False,False,False,2.37,1.17,1.55,4.32,1.76,4.22,2.01,1.78,2.53,1.55,,2.33,1.64,,,
Finland_Veikkausliiga_2025,2025,20,Mariehamn,KTP,2025-08-16 16:00:00,3,0,3,4,7,11,1,2,0,0,9,1,4,17,13,18,7,10,37,63,,,1,2,2.52,3.26,2.4,1.22,1.63,2.62,1.62,2.3,1.34,1.56,2.85,2.21,1.3,2.3,2.95,1.48,3,0,0,3,0,3,0,410,0,64,0,-1,2,1,2,3,2,4,5,6,0,1,1,1,1,2,1,44,90,95,124,1.77,1.85,3.63,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,25,33,1,2,1,1,12,10,80,90,44,90,1.29,0.86,0.8,0.67,0.95,0.74,20,10,1.18,1.13,2.31,27,True,True,True,False,False,False,False,2.56,1.20,1.65,2.53,2.75,3.66,2.35,1.56,2.63,1.52,1.34,2.45,1.58,3.36,,
Finland_Veikkausliiga_2025,2025,20,Haka,HJK,2025-08-17 12:00:00,1,2,3,1,12,13,4,1,0,0,2,7,3,17,5,24,8,7,28,72,Tehtaan kenttä,"Tehtaankatu 7, Valkeakoski",4,1,3.27,3.93,1.79,1.12,1.38,1.94,1.46,2.63,1.2,1.41,3.58,2.3,1.22,1.99,3.8,1.8,3,1,0,0,2,2,1,412,0,45,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,4,1,0,5,1,17,98,57,146,0.59,2.71,3.29,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,15,26,1,1,3,1,9,1,67,78,17,78,0.69,1.56,1.0,1.78,0.84,1.84,33,22,1.31,1.78,3.09,27,True,True,True,False,False,False,True,2.32,1.16,1.53,5.79,1.54,4.63,,,2.30,1.66,,2.22,1.69,,,
Finland_Veikkausliiga_2025,2025,20,KuPS,Inter Turku,2025-08-17 14:00:00,2,1,3,9,0,9,1,3,0,1,5,3,15,10,20,13,8,12,58,42,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",1,4,3.15,3.3,2.15,1.17,1.65,2.6,1.56,2.39,1.33,1.85,2.7,2.12,1.35,2.45,3.2,1.5,3,0,0,2,1,3,0,411,0,43,0,-1,2,1,3,0,6,0,3,6,1,3,0,1,4,1,1,57,31,116,82,2.02,1.26,3.28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,22,1,2,2,1,3,9,58,69,52,90,2.31,1.75,2.4,2.33,1.95,2.26,42,32,1.67,1.65,3.32,32,True,True,True,False,False,False,True,2.56,1.19,1.64,3.74,1.98,3.81,2.10,1.71,2.48,1.57,,2.42,1.60,,,
Finland_Veikkausliiga_2025,2025,20,Jaro,SJK,2025-08-18 16:00:00,0,4,4,5,4,9,1,1,0,0,5,6,11,10,16,16,5,6,56,44,,,1,1,3.65,3.75,1.96,1.13,1.5,2.05,1.4,2.7,1.32,1.5,3.22,2.42,1.22,2.06,3.3,1.66,4,0,3,0,1,1,3,102,0,73,0,-1,2,1,2,1,3,3,3,6,1,0,0,1,1,1,1,70,51,73,68,1.85,1.79,3.64,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,16,17,1,2,1,1,0,8,67,78,28,56,0.86,1.75,1.0,1.56,1.16,1.79,33,22,1.23,1.52,2.75,27,True,True,True,True,False,False,False,2.20,1.14,1.48,3.51,1.99,4.05,,,2.83,1.43,,2.17,1.73,,,
Finland_Veikkausliiga_2025,2025,21,VPS,KTP,2025-08-22 15:00:00,3,2,5,7,7,14,2,2,0,0,7,7,11,4,18,11,11,17,53,47,,,2,2,1.63,4.1,4.5,1.15,1.46,2.3,1.56,2.3,1.24,1.54,3.58,2.58,1.25,2.2,3.5,1.6,5,1,2,2,0,2,3,408,0,55,0,-1,2,1,5,3,2,4,8,6,0,0,2,2,0,4,1,51,37,102,85,1.99,1.46,3.45,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,26,19,1,0,2,1,9,6,65,85,40,65,1.36,0.86,1.0,0.6,1.1,0.7,35,15,1.37,1.21,2.58,27,True,True,True,True,True,False,True,2.26,1.16,1.50,1.63,4.96,4.50,2.55,1.47,2.50,1.54,,2.23,1.69,,,
Finland_Veikkausliiga_2025,2025,21,Ilves,Inter Turku,2025-08-23 12:00:00,1,0,1,4,7,11,2,2,0,0,3,6,2,10,5,16,10,8,43,57,,,2,2,2.45,3.7,2.69,1.14,1.44,2.15,1.42,2.6,1.39,1.65,2.77,2.18,1.25,2.15,3.6,1.62,1,1,0,0,0,0,1,407,0,69,0,-1,2,1,3,4,1,3,7,4,2,2,0,0,4,0,1,40,60,88,104,0.83,1.86,2.69,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,12,19,1,1,4,1,10,2,75,80,42,79,2.13,1.75,2.22,2.1,1.95,2.15,26,21,1.54,1.61,3.15,32,True,False,False,False,False,False,False,2.19,1.14,1.48,2.49,2.75,3.73,2.24,1.61,3.00,1.39,,2.16,1.74,,,
Finland_Veikkausliiga_2025,2025,21,HJK,Mariehamn,2025-08-24 12:00:00,8,2,10,10,0,10,2,0,0,1,15,3,10,1,25,4,11,8,70,30,,,2,2,1.14,6.0,13.4,1.1,1.39,1.97,1.85,1.85,1.24,1.49,3.55,2.65,1.19,1.85,4.75,1.85,10,3,1,5,1,6,4,412,0,68,0,-1,2,1,5,0,5,0,5,5,0,1,2,0,1,2,1,99,14,138,35,3.33,0.57,3.9,2,0,2,0,0,0,1,1,1,0,1,0,0,0,1,17,18,1,0,3,1,1,7,57,74,47,69,1.5,1.08,1.9,1.11,1.9,1.05,44,27,1.75,1.04,2.79,27,True,True,True,True,True,True,True,2.12,1.14,1.43,1.21,13.30,7.09,2.63,1.45,1.82,2.01,,2.06,1.81,,,
Finland_Veikkausliiga_2025,2025,21,Jaro,KuPS,2025-08-24 15:30:00,1,3,4,2,13,15,2,1,0,0,2,10,2,16,4,26,15,9,41,59,,,2,1,4.75,4.46,1.57,1.22,1.48,2.3,1.53,2.1,1.35,1.75,2.95,2.24,1.3,2.2,3.2,1.5,4,1,1,0,2,2,2,411,0,58,0,-1,2,1,1,2,1,11,3,12,0,0,2,1,0,3,1,28,104,68,122,0.6,3.08,3.68,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,16,11,1,2,6,1,1,0,52,79,15,42,0.86,1.88,0.9,1.44,1.1,2.0,48,21,1.29,1.3,2.59,27,True,True,True,True,False,False,True,2.40,1.18,1.57,5.26,1.61,4.43,2.34,1.56,2.31,1.63,,2.35,1.63,,,
Finland_Veikkausliiga_2025,2025,21,Haka,SJK,2025-08-25 15:00:00,2,3,5,2,7,9,3,1,0,0,5,11,4,11,9,22,10,13,38,62,Tehtaan kenttä,"Tehtaankatu 7, Valkeakoski",3,1,4.1,4.3,1.7,1.08,1.38,2.05,1.44,2.62,1.24,1.51,3.5,2.5,1.18,2.2,3.6,1.62,5,0,1,2,2,4,1,102,0,65,0,-1,2,1,2,5,0,2,7,2,0,0,3,1,0,4,1,34,56,76,105,1.17,2.56,3.73,2,0,2,0,0,0,1,1,0,1,0,1,0,0,1,17,30,1,2,0,1,8,2,75,75,25,85,0.69,1.75,0.9,1.7,0.8,1.85,25,25,1.24,1.55,2.79,27,True,True,True,True,True,False,True,2.07,1.13,1.42,4.27,1.74,4.43,,,2.82,1.44,,2.12,1.78,,,
Finland_Veikkausliiga_2025,2025,21,Gnistan,Oulu,2025-08-25 16:00:00,3,2,5,4,7,11,4,1,0,0,5,5,4,4,9,9,15,13,50,50,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",4,1,1.83,3.5,3.77,1.2,1.6,2.5,1.55,2.25,1.28,1.5,3.25,2.46,1.28,2.32,3.3,1.55,5,1,1,2,1,3,2,419,0,63,0,-1,2,1,2,4,2,3,6,5,1,0,3,1,1,4,1,57,51,117,91,1.34,1.29,2.63,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,26,41,1,3,2,1,3,5,63,80,32,69,1.0,0.93,1.33,0.7,1.25,0.75,37,21,1.26,1.08,2.34,27,True,True,True,True,True,False,True,2.59,1.20,1.64,1.81,4.09,4.20,2.46,1.50,2.33,1.62,,2.45,1.58,,,
Finland_Veikkausliiga_2025,2025,22,Inter Turku,VPS,2025-08-31 14:00:00,2,1,3,17,5,22,1,0,0,1,7,6,17,1,24,7,7,10,71,29,Veritas Stadion,"Hippoksentie 6, Åbo",1,2,1.4,5.26,6.79,1.09,1.44,2.16,1.64,2.29,1.24,1.46,3.2,2.28,1.22,2.09,4.0,1.73,3,0,0,2,1,3,0,406,0,75,0,-1,2,1,9,1,8,4,10,12,0,0,1,1,0,2,1,93,23,111,61,2.66,1.03,3.7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,18,12,1,2,2,1,3,13,70,90,40,80,2.06,0.92,2.2,1.2,2.05,1.19,30,10,1.78,1.15,2.93,27,True,True,True,False,False,False,True,2.13,1.14,1.45,1.46,6.31,5.12,2.50,1.49,2.38,1.60,,2.12,1.76,,,
Finland_Veikkausliiga_2025,2025,22,Gnistan,Jaro,2025-08-31 14:00:00,1,2,3,9,6,15,2,1,0,0,5,5,18,4,23,9,9,11,65,35,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",2,1,1.55,4.0,4.65,1.08,1.35,1.96,1.42,2.45,1.27,1.7,3.07,2.38,1.2,1.95,4.0,1.75,3,0,1,1,1,2,1,416,0,55,0,-1,2,1,2,4,7,2,6,9,1,0,1,1,1,2,1,101,68,67,66,2.5,1.4,3.91,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,29,21,1,3,1,1,2,11,55,75,40,70,1.0,1.69,1.5,1.3,1.33,1.05,45,25,1.27,1.31,2.58,27,True,True,True,False,False,False,True,2.22,1.15,1.49,1.69,4.63,4.35,,,2.60,1.50,,2.21,1.71,,,
Finland_Veikkausliiga_2025,2025,22,Ilves,Mariehamn,2025-08-31 14:00:00,2,1,3,8,4,12,2,0,0,0,3,3,12,5,15,8,1,9,65,35,,,2,0,1.2,7.6,10.5,1.1,1.3,1.86,1.7,2.03,1.3,1.66,2.97,2.21,1.18,1.92,4.5,1.85,3,0,0,2,1,3,0,407,0,65,0,-1,2,1,4,2,4,2,6,6,0,0,2,0,0,2,1,95,41,147,78,1.85,1.02,2.87,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,17,11,1,2,0,1,5,17,60,75,40,75,2.13,1.08,2.3,1.0,2.0,1.0,40,25,1.47,0.99,2.46,27,True,True,True,False,False,False,True,1.86,1.10,1.33,1.22,13.35,6.77,2.46,1.51,2.02,1.81,,1.90,1.95,,,
Finland_Veikkausliiga_2025,2025,22,KTP,HJK,2025-08-31 14:00:00,1,4,5,6,1,7,2,2,0,0,4,11,10,9,14,20,14,15,46,54,Arto Tolsa Areena,"Korkeavuorenkatu 2, Kotka",2,2,6.0,4.8,1.44,1.06,1.36,1.9,1.53,2.53,1.31,1.73,3.14,2.0,1.18,1.9,4.5,1.83,5,1,2,0,2,2,3,412,0,45,0,-1,2,1,2,1,4,0,3,4,0,1,2,1,1,3,1,60,42,83,86,1.59,2.33,3.92,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,16,16,1,5,2,1,3,10,65,80,25,70,0.69,1.56,0.8,1.9,0.67,1.95,35,20,1.41,1.87,3.28,27,True,True,True,True,True,False,True,1.83,1.10,1.32,6.68,1.42,5.41,2.32,1.56,2.67,1.48,,1.91,1.96,,,
Finland_Veikkausliiga_2025,2025,22,SJK,KuPS,2025-08-31 14:00:00,1,1,2,10,6,16,2,3,0,0,3,4,13,7,16,11,7,13,47,53,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",2,3,2.67,3.87,2.46,1.16,1.5,2.27,1.44,2.79,1.31,1.69,3.2,2.36,1.22,2.15,3.8,1.62,2,1,1,0,0,0,2,-1,0,65,0,-1,2,1,3,1,7,5,4,12,0,1,2,2,1,4,1,54,49,76,98,1.6,1.33,2.94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11,11,1,3,1,1,0,5,60,80,30,70,1.94,1.88,2.0,1.6,1.9,2.05,40,20,1.62,1.48,3.1,32,True,True,False,False,False,False,True,2.38,1.17,1.56,2.86,2.35,3.86,2.32,1.56,2.72,1.47,,2.33,1.64,,,
Finland_Veikkausliiga_2025,2025,22,Oulu,Haka,2025-08-31 14:00:00,3,2,5,3,3,6,2,2,0,0,4,4,9,5,13,9,10,13,43,57,Raatin stadion,"Raatintie 2, Koskikeskus, Oulu",2,2,1.74,3.89,3.1,1.22,1.63,2.77,1.6,2.3,1.33,1.62,2.81,2.11,1.29,2.58,3.3,1.5,5,3,1,0,1,1,4,425,0,70,0,-1,2,1,1,2,2,1,3,3,1,0,1,2,1,3,1,31,37,91,115,1.33,1.13,2.46,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,22,28,1,2,2,1,5,3,70,85,30,65,1.08,0.57,0.8,0.7,0.71,0.76,30,15,1.24,1.37,2.61,27,True,True,True,True,True,False,True,2.91,1.25,1.79,1.94,3.79,3.89,2.13,1.68,2.21,1.68,1.34,2.68,1.50,3.37,,
Finland_Veikkausliiga_2025,2025,1,Mariehamn,Haka,2025-09-13 12:00:00,1,1,2,4,8,12,0,1,0,1,2,2,3,10,5,12,7,15,60,40,,,0,2,2.88,3.59,2.2,1.21,1.67,2.43,1.53,2.49,1.22,1.58,3.48,2.6,1.3,2.4,3.2,1.48,2,1,0,0,1,1,1,-1,1,66,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,2,1,47,27,105,85,0.81,1.1,1.91,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,17,25,1,3,5,1,12,10,62,80,27,75,1.19,0.63,0.95,0.73,0.95,0.73,39,21,1.11,1.29,2.4,27,True,True,False,False,False,False,True,2.75,1.22,1.73,3.07,2.32,3.61,,,2.43,1.57,,2.57,1.54,,,
Finland_Veikkausliiga_2025,2025,1,Gnistan,Inter Turku,2025-09-13 14:00:00,0,2,2,4,8,12,3,0,0,0,2,4,6,6,8,10,11,9,54,46,Mustapekka Areena,"Käskynhaltijantie 11, Helsinki",3,0,4.58,4.2,1.64,1.1,1.47,2.1,1.5,2.5,0.0,0.0,0.0,0.0,1.22,2.14,3.5,1.63,2,0,0,0,2,2,0,406,1,64,0,-1,2,1,2,6,2,2,8,4,1,0,2,0,1,2,1,35,53,93,93,0.91,1.3,2.21,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,26,27,1,1,1,1,4,4,62,80,36,73,1.03,1.91,1.27,2.09,1.27,2.09,39,21,1.33,1.75,3.08,32,True,True,False,False,False,False,False,2.28,1.16,1.51,4.35,1.76,4.20,,,2.60,1.51,,2.25,1.68,,,
Finland_Veikkausliiga_2025,2025,1,VPS,KTP,2025-09-13 14:00:00,2,1,3,4,6,10,3,3,0,0,3,3,5,13,8,16,15,9,43,57,,,3,3,1.64,4.1,3.72,1.15,1.52,2.2,1.5,2.45,1.25,1.56,3.28,2.38,1.24,2.1,3.7,1.7,3,2,0,0,1,1,2,408,1,64,0,-1,2,1,4,1,0,5,5,5,1,1,2,2,2,4,1,44,56,70,111,1.04,1.63,2.66,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11,13,1,2,6,1,8,2,71,84,41,71,1.15,0.78,1.14,0.64,1.14,0.64,30,16,1.29,1.33,2.62,27,True,True,True,False,False,False,True,2.28,1.16,1.51,1.88,3.79,4.19,,,2.59,1.51,,2.26,1.68,,,
Finland_Veikkausliiga_2025,2025,1,SJK,HJK,2025-09-13 16:00:00,3,3,6,3,2,5,2,3,0,0,6,7,6,7,12,14,13,8,46,54,OmaSP Stadion,"Alaseinäjoenkatu 9, Seinäjoki",2,3,2.85,3.75,1.94,1.12,1.37,2.0,1.4,2.9,0.0,0.0,0.0,0.0,1.17,2.08,4.2,1.81,6,2,2,1,1,2,4,-1,1,69,0,-1,2,1,1,0,2,2,1,4,0,1,2,2,1,4,1,33,43,106,82,1.43,1.68,3.11,0,2,0,2,0,0,1,1,0,1,0,0,0,0,1,19,22,1,4,2,1,5,3,75,84,45,80,1.84,1.53,1.86,2.0,1.86,2.0,25,16,1.63,1.91,3.54,32,True,True,True,True,True,True,True,2.05,1.13,1.42,3.14,2.12,4.10,,,3.05,1.38,,2.11,1.79,,,
Finland_Veikkausliiga_2025,2025,1,Jaro,Oulu,2025-09-14 13:00:00,1,2,3,3,3,6,4,2,0,0,4,5,5,5,9,10,15,11,49,51,,,4,2,2.63,3.3,2.45,1.21,1.58,2.6,1.53,2.45,0.0,2.0,0.0,2.2,1.29,2.42,3.14,1.51,3,1,1,0,1,1,2,425,1,64,0,-1,2,1,1,3,2,0,4,2,0,2,4,0,2,4,1,64,55,98,79,1.32,1.38,2.69,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,28,21,1,3,2,1,4,6,68,75,34,64,1.26,1.0,1.14,0.82,1.14,0.82,32,25,1.27,1.17,2.44,27,True,True,True,False,False,False,True,2.68,1.21,1.70,2.74,2.52,3.68,2.20,1.64,2.46,1.56,,2.54,1.55,,,
Finland_Veikkausliiga_2025,2025,1,KuPS,Ilves,2025-09-14 13:00:00,2,4,6,3,1,4,3,1,1,0,6,5,11,5,17,10,9,5,64,36,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",4,1,2.25,3.89,2.5,1.15,1.46,2.25,1.43,2.46,1.32,1.88,3.0,2.22,1.22,2.16,3.3,1.61,6,0,4,2,0,2,4,407,1,53,0,-1,2,1,0,1,3,0,1,3,1,0,3,1,1,4,1,78,47,155,89,2.07,1.33,3.39,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,20,10,1,5,8,1,3,9,64,80,34,66,2.09,1.88,2.0,2.05,2.0,2.05,36,21,1.58,1.69,3.27,32,True,True,True,True,True,True,True,2.33,1.16,1.54,2.50,2.69,3.83,2.22,1.62,2.80,1.44,,2.35,1.63,,,
Finland_Veikkausliiga_2025,2025,1,Haka,Oulu,2025-09-19 15:00:00,0,1,1,9,2,11,3,0,0,0,5,4,7,2,12,6,10,4,42,58,Tehtaan kenttä,"Tehtaankatu 7, Valkeakoski",3,0,2.32,3.48,2.73,1.22,1.81,2.93,1.65,2.2,1.35,1.6,2.97,2.25,1.3,2.54,3.1,1.43,1,0,0,0,1,1,0,425,1,72,0,-1,2,1,6,1,3,1,7,4,0,0,3,0,0,3,1,55,35,91,93,1.51,0.92,2.43,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,37,24,1,2,0,1,3,8,72,81,31,77,0.63,1.0,0.74,0.91,0.74,0.91,29,20,1.28,1.18,2.46,27,True,False,False,False,False,False,False,2.84,1.24,1.78,2.45,2.92,3.53,2.29,1.58,2.39,1.61,1.34,2.63,1.50,3.38,,
Finland_Veikkausliiga_2025,2025,1,KTP,Jaro,2025-09-19 16:00:00,1,2,3,7,3,10,2,1,0,0,3,5,16,3,19,8,9,11,55,45,Arto Tolsa Areena,"Korkeavuorenkatu 2, Kotka",2,1,2.2,3.55,2.9,1.15,1.55,2.3,1.5,2.55,1.28,1.63,3.22,2.39,1.25,2.32,3.6,1.58,3,1,2,0,0,0,3,416,1,61,0,-1,2,1,4,2,3,1,6,4,1,0,1,1,1,2,1,66,37,66,50,1.87,1.12,2.99,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,22,25,1,4,2,1,5,7,72,81,46,72,0.78,1.26,0.61,1.09,0.61,1.09,28,20,1.34,1.27,2.61,27,True,True,True,False,False,False,True,2.33,1.16,1.55,2.18,3.18,3.86,2.46,1.50,2.76,1.48,,2.31,1.64,,,
Finland_Veikkausliiga_2025,2025,1,Mariehamn,VPS,2025-09-21 15:30:00,2,1,3,2,7,9,1,1,0,0,7,6,3,9,10,15,10,14,45,55,,,1,1,3.17,3.5,1.93,1.22,1.62,2.67,1.57,2.37,1.27,1.5,3.14,2.32,1.32,2.5,3.25,1.46,3,1,1,1,0,1,2,410,1,66,0,-1,2,1,0,5,2,2,5,4,0,0,1,1,0,2,1,45,73,97,98,1.45,1.89,3.34,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,15,33,1,2,1,1,7,2,57,81,31,66,1.19,1.15,0.96,1.22,0.96,1.22,44,20,1.1,1.27,2.37,27,True,True,True,False,False,False,True,2.81,1.24,1.76,3.03,2.34,3.63,2.53,1.47,2.37,1.62,,2.63,1.52,,,
Finland_Veikkausliiga_2025,2025,2,KuPS,SJK,2025-09-23 15:00:00,3,2,5,3,6,9,2,3,0,0,8,6,3,6,11,12,8,14,47,53,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",2,3,2.01,3.76,3.4,1.13,1.5,2.49,1.48,2.45,1.32,1.53,3.05,2.3,1.28,2.29,3.34,1.63,5,2,0,1,2,3,2,411,1,63,0,-1,2,1,2,3,1,3,5,4,0,0,2,3,0,5,1,38,49,99,115,1.54,1.54,3.08,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,12,23,1,3,4,1,2,0,66,81,44,79,2.09,1.84,1.91,1.83,1.91,1.83,35,20,1.6,1.62,3.22,32,True,True,True,True,True,False,True,2.49,1.20,1.61,2.10,3.33,3.88,2.35,1.56,2.52,1.56,,2.35,1.63,,,
Finland_Veikkausliiga_2025,2025,2,Ilves,Gnistan,2025-09-23 15:00:00,3,2,5,4,5,9,2,5,0,0,8,5,4,8,12,13,8,9,50,50,,,2,5,1.4,5.3,7.2,1.14,1.4,2.09,1.5,2.3,1.3,1.5,3.15,2.35,1.18,2.04,3.84,1.69,5,1,0,2,2,4,1,407,1,59,0,-1,2,1,0,2,4,3,2,7,0,1,2,4,1,6,1,74,39,90,69,1.85,1.45,3.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,28,17,1,3,3,1,8,5,68,83,35,65,1.88,1.03,2.09,1.22,2.09,1.22,33,17,1.67,1.31,2.98,32,True,True,True,True,True,False,True,1.94,1.11,1.35,1.41,6.92,5.41,,,2.53,1.55,,1.95,1.92,,,
Finland_Veikkausliiga_2025,2025,2,Inter Turku,HJK,2025-09-23 16:00:00,0,0,0,7,4,11,0,2,0,0,3,1,8,5,11,6,5,15,50,50,Veritas Stadion,"Hippoksentie 6, Åbo",0,2,2.1,3.4,2.9,1.12,1.51,2.49,1.44,2.43,1.44,1.72,2.55,2.07,1.25,2.33,3.3,1.57,0,0,0,0,0,0,0,-1,1,63,0,-1,2,1,4,2,3,2,6,5,0,0,0,2,0,2,1,58,49,90,97,1.33,0.81,2.14,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,16,27,1,2,0,1,1,4,68,83,42,74,1.91,1.53,2.13,1.96,2.13,1.96,33,18,1.73,1.9,3.63,32,False,False,False,False,False,False,False,2.61,1.21,1.67,2.17,3.19,3.85,2.12,1.70,2.50,1.57,,2.49,1.57,,,
