season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_ft_x,pinnacle_ft_1,pinnacle_ft_2,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_ft_over25,pinnacle_corners_over_95,pinnacle_corners_under_95,date
2017-2018,25,0,2,2,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Stadion imeni V.I. Lenina,", Khabarovsk",2,1,4.15,3.05,2.0,1.54,2.65,5.35,2.35,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1523088000,925,0,34,0,4897,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,55,21,52,SKA Khabarovsk,Amkar Perm,0.67,1.47,0.83,1.18,0.54,1.09,62,45,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-07 08:00:00
2017-2018,25,3,2,5,1,4,5,3,3,0,0,3,3,1,1,4,4,10,11,58,42,Central'nyj stadion Kazan' (Kazan'),"ul. Tashajak 2, Kazan'",3,3,2.0,3.05,4.15,1.57,2.75,5.6,2.45,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,3,1,4,1,1523098800,932,0,41,0,3099,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,55,18,59,Rubin Kazan,Akhmat Grozny,1.33,1.07,1.25,0.8,1.17,1.17,59,45,0.0,0.0,0.0,30,True,True,True,True,True,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-07 11:00:00
2017-2018,25,2,2,4,6,1,7,2,3,0,0,0,3,3,4,3,7,19,20,48,52,Stadion Petrovskiy,"2-g Petrovsky Island, St. Petersburg",2,3,2.2,3.0,3.7,1.51,2.55,5.1,2.2,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,1,2,2,1523185200,-1,0,52,0,3552,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,3,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,66,22,66,Tosno,Ural,0.73,1.13,0.83,1.09,0.96,1.21,57,35,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-08 11:00:00
2017-2018,25,1,2,3,8,0,8,2,3,0,0,4,2,8,5,12,7,7,8,65,35,VEB Arena,"3-ya Peschanaya ul., Moskva",2,3,1.5,3.8,7.0,1.4,2.25,4.2,2.4,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,1,1,2,1,1523291400,935,0,35,0,19054,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,1,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,65,30,65,CSKA Moskva,Dinamo Moskva,1.93,1.2,1.7,0.6,1.91,1.17,60,35,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-09 16:30:00
2017-2018,25,2,1,3,3,3,6,1,3,0,0,3,3,6,1,9,4,13,15,57,43,Stadion Arsenal,"pr. Lenina, 87, Tula",1,3,2.3,2.95,3.4,1.61,2.85,5.85,2.4,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,0,1,2,1523116800,927,0,35,0,10250,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,2,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,39,22,66,Arsenal Tula,Ufa,1.87,0.87,1.64,0.92,1.33,1.42,70,62,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-07 16:00:00
2017-2018,25,1,2,3,10,4,14,2,2,0,0,6,4,8,4,14,8,11,14,52,48,Saint-Petersburg Stadium,"Futbolnaya al., St. Petersburg",2,2,1.8,3.45,4.55,1.33,2.0,3.65,2.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,1,1,2,1523107800,926,0,36,0,47306,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,64,32,64,Zenit,Krasnodar,2.0,1.93,2.0,1.92,1.83,1.71,44,36,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-07 13:30:00
2017-2018,26,1,0,1,11,0,11,3,1,0,0,6,2,6,7,12,9,12,12,61,39,Saint-Petersburg Stadium,"Futbolnaya al., St. Petersburg",3,1,1.36,4.8,8.5,1.23,1.74,2.9,2.1,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1523712600,921,0,47,0,38048,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,0,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,83,31,61,Zenit,Anzhi Makhachkala,2.0,0.47,1.82,0.58,1.75,0.96,39,18,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-14 13:30:00
2017-2018,26,0,4,4,6,1,7,3,4,0,0,4,2,3,3,7,5,12,14,60,40,Arena Khimki,"ul. Kirova, dom 24, Khimki",3,4,3.45,3.05,2.25,1.51,2.55,5.1,2.25,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0,2,2,2,1523703600,920,0,45,0,10114,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,3,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,69,24,56,Dinamo Moskva,Lokomotiv Moskva,1.47,1.93,1.62,2.17,1.25,2.17,64,32,0.0,0.0,0.0,30,True,True,True,True,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-14 11:00:00
2017-2018,26,2,0,2,8,4,12,1,2,0,0,4,2,4,1,8,3,13,5,54,46,Stadion Olimp 2 (Rostov-na-Donu),"ul. Sholokhova 33, Rostov-na-Donu",1,2,1.21,5.9,15.5,1.28,1.87,3.2,2.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1523808000,71,0,25,0,12736,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,46,25,54,Rostov,SKA Khabarovsk,1.53,0.2,1.17,0.25,1.08,0.52,71,55,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-15 16:00:00
2017-2018,26,0,3,3,5,6,11,2,2,0,0,6,7,1,1,7,8,13,16,47,53,Stadion Zvezda,"ul. Kujbysheva 95, Perm'",2,2,2.95,2.75,2.75,1.71,3.2,6.8,2.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0,1,1,2,1523694600,932,0,46,0,5768,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,54,17,46,Amkar Perm,Rubin Kazan,0.87,1.2,1.0,1.08,1.17,1.24,67,46,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-14 08:30:00
2017-2018,26,1,0,1,2,3,5,3,2,0,0,4,0,5,5,9,5,12,17,47,53,Akhmat Arena,"Zhukavskogo per. 9, Staraya Sunzha, Groznyi",3,2,1.83,3.35,4.6,1.41,2.25,4.25,2.15,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1523637000,923,0,36,0,12341,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,65,17,53,Akhmat Grozny,Tosno,1.53,0.87,1.46,1.08,1.13,0.96,60,36,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-13 16:30:00
2017-2018,26,2,1,3,6,4,10,1,2,0,0,8,3,11,11,19,14,11,18,43,57,Stadion Central'nyj (Ekaterinburg),"ul. Repina 5, Ekaterinburg",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1523790000,930,0,69,0,26868,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,77,27,70,Ural,Spartak Moskva,1.33,1.6,1.31,1.62,1.2,2.0,54,23,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-15 11:00:00
2017-2018,26,1,1,2,3,3,6,1,1,0,0,5,6,6,5,11,11,8,10,38,62,Stadion Neftyanik (Ufa),"ul. Komarova 9, Ufa",1,1,5.05,3.25,1.8,1.51,2.55,5.1,2.45,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1523799000,-1,0,44,0,11408,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,61,20,48,Ufa,CSKA Moskva,2.0,1.93,1.92,2.08,1.36,1.83,48,40,0.0,0.0,0.0,30,True,True,False,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-15 13:30:00
2017-2018,26,3,0,3,5,3,8,4,2,0,0,5,5,3,2,8,7,17,10,44,56,Stadion FK Krasnodar,"ul. Vostochno-Kruglikovskaya 126, Krasnodar",4,2,1.65,3.75,5.3,1.25,1.8,3.05,1.87,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0,1,2,1523721600,926,0,60,0,19667,-1,1,-1,-1,-1,-1,-1,-1,1,1,3,1,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,80,33,76,Krasnodar,Arsenal Tula,1.67,0.93,1.5,1.08,1.76,1.4,57,20,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-14 16:00:00
2017-2018,27,0,1,1,8,4,12,3,3,0,0,6,6,7,7,13,13,11,19,51,49,Anzhi-Arena,", Kaspiysk",3,3,2.2,3.15,3.4,1.43,2.3,4.35,2.05,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1524326400,930,0,52,0,9500,-1,1,-1,-1,-1,-1,-1,-1,1,3,2,0,4,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,72,36,88,Anzhi Makhachkala,Ural,1.13,1.13,1.31,1.08,0.92,1.27,52,28,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-21 16:00:00
2017-2018,27,0,0,0,5,5,10,2,4,0,0,6,3,5,4,11,7,13,14,62,38,RZD Arena,"ul. Bol'shaya Cherkizovskaya 125, Moskva",2,4,1.53,3.6,7.25,1.47,2.4,4.7,2.65,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1524412800,-1,0,31,0,10821,-1,1,-1,-1,-1,-1,-1,-1,0,3,2,1,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,46,27,54,Lokomotiv Moskva,Ufa,2.07,0.87,2.08,0.85,2.15,1.35,70,54,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-22 16:00:00
2017-2018,27,0,1,1,8,5,13,1,3,0,0,5,5,7,3,12,8,14,16,48,52,Stadion imeni V.I. Lenina,", Khabarovsk",1,3,6.9,3.65,1.54,1.44,2.35,4.55,2.55,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1524384000,935,0,52,0,6120,-1,1,-1,-1,-1,-1,-1,-1,1,3,0,0,4,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,80,28,65,SKA Khabarovsk,Dinamo Moskva,0.67,1.2,0.77,0.75,0.5,1.15,48,20,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-22 08:00:00
2017-2018,27,1,1,2,4,6,10,0,0,0,0,7,4,3,5,10,9,13,10,54,46,Central'nyj stadion Kazan' (Kazan'),"ul. Tashajak 2, Kazan'",0,0,2.1,2.85,4.2,1.74,3.3,7.0,2.8,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1524317400,-1,0,46,0,5820,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,58,27,62,Rubin Kazan,Rostov,1.33,0.93,1.38,1.0,1.31,1.15,62,42,0.0,0.0,0.0,30,True,True,False,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-21 13:30:00
2017-2018,27,0,2,2,6,2,8,2,3,0,0,2,3,10,6,12,9,12,18,60,40,Stadion Petrovskiy,"2-g Petrovsky Island, St. Petersburg",2,3,2.6,2.9,3.0,1.61,2.85,5.85,2.4,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1524403800,925,0,35,0,4331,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,3,0,5,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,50,16,58,Tosno,Amkar Perm,0.73,1.47,0.85,1.23,0.92,1.08,62,50,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-22 13:30:00
2017-2018,27,1,3,4,7,0,7,2,3,0,0,8,2,6,3,14,5,13,16,69,31,Otkrytiye Arena,"Volokolamskoye shosse, Tushino, Moskva",2,3,1.4,4.4,7.75,1.25,1.8,3.0,2.1,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,1,1,2,2,1524501000,923,0,42,0,23849,-1,1,-1,-1,-1,-1,-1,-1,2,1,0,2,3,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,67,21,67,Spartak Moskva,Akhmat Grozny,2.13,1.07,2.42,0.75,1.92,1.19,54,34,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-23 16:30:00
2017-2018,27,2,1,3,6,1,7,1,1,0,0,6,3,8,7,14,10,8,17,56,44,VEB Arena,"3-ya Peschanaya ul., Moskva",1,1,1.8,3.45,4.45,1.32,2.0,3.5,1.95,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,3,0,1524403800,101,0,40,0,19774,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,2,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,65,40,68,CSKA Moskva,Krasnodar,1.93,1.93,1.67,2.0,1.85,1.81,52,36,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-22 13:30:00
2017-2018,27,3,3,6,8,6,14,3,1,1,0,5,3,4,5,9,8,15,9,51,49,Stadion Arsenal,"pr. Lenina, 87, Tula",4,1,4.95,3.45,1.74,1.41,2.25,4.25,2.2,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,1,2,3,3,1524394800,-1,0,32,0,17650,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,0,3,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,40,24,57,Arsenal Tula,Zenit,1.87,1.53,1.75,1.69,1.35,1.85,72,61,0.0,0.0,0.0,30,True,True,True,True,True,True,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-22 11:00:00
2017-2018,28,2,1,3,5,4,9,2,3,0,0,3,5,9,4,12,9,15,15,52,48,Stadion Arsenal,"pr. Lenina, 87, Tula",2,3,2.0,3.3,3.9,1.36,2.1,3.85,2.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,0,1,2,1524933000,927,0,46,0,11220,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,3,0,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,62,27,66,Arsenal Tula,Anzhi Makhachkala,1.87,0.47,1.69,0.54,1.33,0.89,58,39,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-28 16:30:00
2017-2018,28,2,0,2,4,6,10,2,0,0,0,6,6,8,11,14,17,12,7,51,49,Stadion FK Krasnodar,"ul. Vostochno-Kruglikovskaya 126, Krasnodar",2,0,2.4,3.15,3.0,1.35,2.1,3.8,1.91,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,1525104000,926,0,54,0,34055,-1,1,-1,-1,-1,-1,-1,-1,2,0,0,0,2,0,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,81,42,74,Krasnodar,Lokomotiv Moskva,1.67,1.93,1.62,2.23,1.74,2.11,54,19,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-30 16:00:00
2017-2018,28,1,0,1,8,5,13,0,3,0,0,6,6,7,3,13,9,11,15,50,50,Stadion Neftyanik (Ufa),"ul. Komarova 9, Ufa",0,3,1.28,4.9,12.75,1.32,2.0,3.55,2.65,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1525077000,919,0,39,0,6362,-1,1,-1,-1,-1,-1,-1,-1,0,2,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,66,23,50,Ufa,SKA Khabarovsk,2.0,0.2,1.85,0.23,1.33,0.48,62,35,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-30 08:30:00
2017-2018,28,0,0,0,5,3,8,2,3,0,0,2,3,5,4,7,7,12,12,47,53,Arena Khimki,"ul. Kirova, dom 24, Khimki",2,3,2.9,2.8,2.8,1.53,2.65,5.3,2.25,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1525086000,-1,0,38,0,6415,-1,1,-1,-1,-1,-1,-1,-1,1,2,1,1,3,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,59,22,52,Dinamo Moskva,Rubin Kazan,1.47,1.2,1.5,1.23,1.22,1.3,70,41,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-30 11:00:00
2017-2018,28,2,0,2,9,2,11,2,3,0,1,5,3,13,5,18,8,19,6,68,32,Rostov Arena (Rostov),,2,4,1.62,3.6,5.9,1.43,2.35,4.45,2.4,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,1525017600,71,0,23,0,22456,-1,1,-1,-1,-1,-1,-1,-1,0,3,2,1,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,50,19,58,Rostov,Tosno,1.53,0.87,1.31,1.0,1.15,0.89,70,50,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-29 16:00:00
2017-2018,28,0,2,2,4,5,9,3,2,0,0,0,3,12,6,12,9,8,14,53,47,Stadion Zvezda,"ul. Kujbysheva 95, Perm'",3,2,4.95,3.6,1.71,1.33,2.05,3.7,2.05,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1524999600,924,0,55,0,7890,-1,1,-1,-1,-1,-1,-1,-1,3,2,0,0,5,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,67,30,59,Amkar Perm,Spartak Moskva,0.87,1.6,0.92,1.5,1.15,1.85,42,34,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-29 11:00:00
2017-2018,28,0,0,0,7,2,9,0,2,0,1,5,3,9,4,14,7,13,15,60,40,Akhmat Arena,"Zhukavskogo per. 9, Staraya Sunzha, Groznyi",0,3,1.71,3.35,5.55,1.43,2.3,4.35,2.3,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1525095000,-1,0,45,0,12235,-1,1,-1,-1,-1,-1,-1,-1,0,2,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,63,19,53,Akhmat Grozny,Ural,1.53,1.13,1.57,1.23,1.26,1.33,63,37,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-30 13:30:00
2017-2018,28,0,0,0,5,6,11,3,4,0,0,9,3,8,5,17,8,16,16,51,49,Saint-Petersburg Stadium,"Futbolnaya al., St. Petersburg",3,4,2.25,3.2,3.3,1.35,2.1,3.8,1.91,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1525008600,-1,0,41,0,51328,-1,1,-1,-1,-1,-1,-1,-1,1,3,2,1,4,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,63,26,63,Zenit,CSKA Moskva,2.0,1.93,2.0,2.0,1.81,1.89,41,37,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2018-04-29 13:30:00
