season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,date
2017-2018,20,7,1,8,6,1,7,0,2,0,0,6,4,7,2,13,6,7,11,57,43,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín, Madrid",0,2,1.13,9.99,9.99,1.05,1.21,1.56,1.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,1,5,0,5,3,1516489200,84,0,49,0,63468,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,85,59,80,Real Madrid,Deportivo La Coruña,2.11,0.58,1.7,0.67,1.78,0.84,37,16,2.27,1.33,3.6,38,True,True,True,True,True,True,True,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,2,2,4,6,2,8,5,1,0,0,4,6,5,1,9,7,16,11,60,40,Coliseum Alfonso Pérez,"Avenida de Teresa de Calcuta, Getafe",5,1,2.62,3.25,2.94,1.39,2.2,4.15,1.95,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,1,2,2,1516489200,-1,0,50,0,11103,-1,1,-1,-1,-1,-1,-1,-1,1,1,4,0,2,4,-1,0,0,0,0,0.0,0.0,0.0,2,1,1,1,1,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,65,35,65,Getafe CF,Athletic Club Bilbao,1.63,0.89,1.9,1.2,1.37,1.32,50,35,1.43,1.51,2.94,38,True,True,True,True,False,False,True,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,0,5,5,4,2,6,2,2,0,0,3,5,4,4,7,9,13,9,47,53,Estadio Benito Villamarín,"Avenida de Heliópolis, Sevilla",2,2,9.99,6.27,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,5,0,1516489200,83,0,50,0,55316,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,1,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,95,30,75,Real Betis,FC Barcelona,1.79,2.21,1.7,2.6,1.42,2.68,40,5,1.73,1.8,3.53,38,True,True,True,True,True,False,False,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,1,1,2,8,3,11,1,2,0,1,10,4,12,9,22,13,12,12,70,30,Estadio Municipal de Ipurúa,"Calle de Ipurúa, Eibar",1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,1,1,1516489200,-1,0,25,0,4514,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,60,30,60,SD Eibar,Málaga CF,1.47,0.26,1.7,0.3,1.42,0.58,60,40,1.5,1.21,2.71,38,True,True,False,False,False,False,True,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,1,2,3,8,3,11,1,2,0,0,4,2,4,3,8,5,9,6,56,44,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",1,2,1.83,3.92,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,1,1,2,1516489200,281,0,80,0,18936,-1,1,-1,-1,-1,-1,-1,-1,0,2,1,0,2,1,-1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,1,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,95,75,100,Real Sociedad,Celta de Vigo,1.74,0.89,1.2,1.3,1.21,1.32,15,5,1.86,1.29,3.15,38,True,True,True,False,False,False,True,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,1,1,2,2,1,3,4,3,0,0,5,4,6,2,11,6,12,15,50,50,Estadio Wanda Metropolitano,"Rosas, Madrid",4,3,1.33,5.04,9.99,1.26,1.83,3.15,2.2,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1516489200,-1,0,53,0,54910,-1,1,-1,-1,-1,-1,-1,-1,1,2,3,1,3,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,71,17,58,Atlético Madrid,Girona FC,2.21,1.26,2.25,1.33,2.21,1.37,61,30,1.61,1.53,3.14,38,True,True,False,False,False,False,True,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,2,1,3,3,6,9,2,7,0,2,7,8,10,7,17,15,20,14,57,43,Estadio de Gran Canaria,"Avenida Pío XII 29, Las Palmas de Gran Canaria",2,9,3.72,3.74,2.02,1.14,1.49,2.25,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,0,1,2,1516489200,276,0,67,0,20183,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,7,2,9,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,84,44,67,UD Las Palmas,Valencia CF,0.74,1.63,0.78,1.89,0.58,2.11,39,17,1.61,1.47,3.08,38,True,True,True,False,False,False,True,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,2,1,3,6,4,10,2,2,0,0,6,5,8,5,14,10,13,13,59,41,Estadio de la Cerámica,"Plaza Labrador, Villarreal",2,2,1.39,4.87,9.41,1.26,1.83,3.1,2.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1516489200,76,0,32,0,16810,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,76,26,44,Villarreal,Levante UD,1.89,1.0,1.75,1.0,1.63,0.95,57,26,1.77,0.94,2.71,38,True,True,True,False,False,False,True,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,2,2,4,4,6,10,2,3,1,0,7,5,5,3,12,8,13,13,52,48,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",3,3,2.67,3.09,3.03,1.54,2.65,5.35,2.25,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,2,4,0,1516489200,-1,0,25,0,15002,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,2,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,60,10,60,Deportivo Alavés,Leganés,1.47,0.63,1.2,1.0,0.95,1.33,65,40,1.55,1.25,2.8,38,True,True,True,True,False,False,True,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,20,0,3,3,8,2,10,4,2,0,0,0,8,5,4,5,12,17,14,54,46,RCDE Stadium,"Avenida Baix Llobregat 100, Cornella de Llobregat",4,2,2.77,3.42,2.65,1.32,2.0,3.55,1.8,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0,1,1,2,1516489200,98,0,30,0,19110,-1,1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,50,25,55,RCD Espanyol,Sevilla FC,1.58,1.05,1.7,0.9,1.26,1.53,65,50,1.4,1.36,2.76,38,True,True,True,False,False,False,False,Spain_La_Liga,2018-01-20 23:00:00
2017-2018,21,2,2,4,4,7,11,6,5,1,0,3,4,3,7,6,11,13,14,44,56,Estadio Municipal de Riazor (A Coruña (La Coruña)),"Calle Manuel Murguía, A Coruña (La Coruña)",7,5,1.9,3.37,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,2,2,2,1517094000,-1,0,47,0,20160,-1,1,-1,-1,-1,-1,-1,-1,3,2,4,3,5,7,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,69,37,62,Deportivo La Coruña,Levante UD,0.95,1.0,1.0,0.89,0.8,0.9,43,32,1.69,0.94,2.63,38,True,True,True,True,False,False,True,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,1,4,5,4,4,8,2,3,0,0,5,8,7,6,12,14,18,22,47,53,Estadio de Mestalla,"Avenida de Suecia, Valencia",2,3,4.48,3.93,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,1,2,3,2,1517094000,84,0,52,0,47076,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,3,0,5,-1,0,0,0,0,0.0,0.0,0.0,0,2,0,2,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,73,35,78,Valencia CF,Real Madrid,2.21,1.89,2.3,1.88,2.0,1.84,33,28,1.66,2.0,3.66,38,True,True,True,True,True,False,True,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,3,2,5,7,2,9,1,5,0,0,3,0,4,6,7,6,12,8,44,56,Estadio de Balaídos (Vigo),"Avenida de Balaídos, Vigo",1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,2,2,4,1,1517094000,281,0,45,0,14888,-1,1,-1,-1,-1,-1,-1,-1,0,2,1,3,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,62,50,89,Celta de Vigo,Real Betis,1.68,1.37,1.33,1.11,1.4,1.35,56,39,1.69,1.08,2.77,38,True,True,True,True,True,False,True,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,1,1,2,3,7,10,0,0,0,0,3,3,5,7,8,10,15,14,43,57,San Mamés Barria,"Rafael Moreno Pitxitxi Kalea, Bilbao",0,0,1.81,3.49,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1517094000,-1,0,33,0,39440,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,67,17,62,Athletic Club Bilbao,SD Eibar,1.37,1.21,1.44,1.11,1.3,1.4,56,33,1.32,1.38,2.7,38,True,True,False,False,False,False,True,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,1,1,2,3,4,7,3,3,0,0,4,3,9,3,13,6,12,15,66,34,Estadio Ramón Sánchez Pizjuán,"Avenida de Eduardo Dato, Sevilla",3,3,1.63,4.28,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1517094000,-1,0,50,0,34115,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,3,0,6,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,73,22,56,Sevilla FC,Getafe CF,2.0,1.26,2.22,0.78,1.6,1.35,62,28,1.69,1.15,2.84,38,True,True,False,False,False,False,True,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,0,0,0,5,4,9,1,1,1,0,2,3,6,7,8,10,16,7,44,56,Estadio La Rosaleda,"Avenida de la Palmilla / Paseo de Martiricos, Málaga",2,1,2.62,3.09,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1517094000,-1,0,57,0,22260,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,0,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,74,26,74,Málaga CF,Girona FC,0.79,1.26,0.89,1.3,0.6,1.35,48,27,1.67,1.53,3.2,38,False,False,False,False,False,False,False,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,2,1,3,8,1,9,0,2,0,0,10,4,5,2,15,6,6,19,74,26,Camp Nou,"Carrer d'Arístides Maillol, Barcelona",0,2,1.08,9.99,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2,0,2,1,1517094000,83,0,28,0,62369,-1,1,-1,-1,-1,-1,-1,-1,0,2,0,0,2,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,78,39,84,FC Barcelona,Deportivo Alavés,2.68,1.0,2.78,0.67,2.7,0.95,50,22,2.11,0.96,3.07,38,True,True,True,False,False,False,True,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,3,0,3,4,1,5,1,2,0,0,7,4,7,4,14,8,16,10,47,53,Estadio Wanda Metropolitano,"Rosas, Madrid",1,2,1.15,8.22,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,3,0,1517094000,117,0,32,0,55241,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,74,10,57,Atlético Madrid,UD Las Palmas,2.21,0.42,2.11,0.4,2.15,0.7,65,27,1.61,1.29,2.9,38,True,True,True,False,False,False,False,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,3,2,5,1,7,8,2,4,0,0,8,4,4,10,12,14,20,18,48,52,Estadio Municipal de Butarque,"Calle Arquitectura, Leganés",2,4,2.51,2.84,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,2,2,4,1,1517094000,278,0,35,0,9467,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,3,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,53,22,64,Leganés,RCD Espanyol,1.63,1.0,1.75,0.78,1.32,1.2,65,48,1.38,1.06,2.44,38,True,True,True,True,True,False,True,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,21,4,2,6,2,9,11,1,1,0,0,8,7,3,7,11,14,16,7,38,62,Estadio de la Cerámica,"Plaza Labrador, Villarreal",1,1,2.12,3.62,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,1,0,1,1,5,1517094000,76,0,50,0,14918,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,84,17,62,Villarreal,Real Sociedad,1.89,0.84,1.89,1.22,1.7,1.15,44,17,1.77,1.42,3.19,38,True,True,True,True,True,True,True,Spain_La_Liga,2018-01-27 23:00:00
2017-2018,22,2,1,3,2,1,3,3,2,0,0,4,5,2,8,6,13,13,11,26,74,Estadio de Mendizorroza,"Paseo de Cervantes, Vitoria-Gasteiz",3,2,2.77,3.34,2.67,1.38,2.18,3.55,1.8,1.95,1.8,2.1,1.9,1.66,0.0,0.0,0.0,0.0,3,2,0,0,1,1,2,1517679000,277,0,59,0,14496,1,1,2,1,0,0,3,0,0,1,3,1,1,4,1,38,62,63,83,0.94,1.61,2.55,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,82,41,78,Deportivo Alavés,Celta de Vigo,1.47,0.89,1.18,1.45,0.9,1.48,32,18,1.55,1.29,2.84,38,True,True,True,False,False,False,True,Spain_La_Liga,2018-02-03 17:30:00
2017-2018,22,1,1,2,0,7,7,5,3,0,0,3,3,2,5,5,8,15,12,26,74,RCDE Stadium,"Avenida Baix Llobregat 100, Cornella de Llobregat",5,3,9.99,6.0,1.28,1.19,1.65,2.6,2.0,1.71,0.0,2.0,0.0,1.72,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1517757300,-1,0,32,0,23329,-1,1,-1,-1,-1,-1,-1,-1,1,1,4,2,2,6,1,44,77,81,114,0.85,1.28,2.13,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,73,23,55,RCD Espanyol,FC Barcelona,1.58,2.21,1.55,2.64,1.14,2.71,59,28,1.4,1.8,3.2,38,True,True,False,False,False,False,True,Spain_La_Liga,2018-02-04 15:15:00
2017-2018,22,1,0,1,9,1,10,1,1,0,0,5,0,7,7,12,7,18,4,49,51,Estadio Wanda Metropolitano,"Rosas, Madrid",1,1,1.66,3.94,5.6,1.25,1.8,3.0,1.87,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1517773500,117,0,60,0,49353,1,1,5,1,4,0,6,4,0,0,1,1,0,2,1,91,62,121,119,1.77,0.9,2.67,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,80,25,55,Atlético Madrid,Valencia CF,2.21,1.63,2.2,1.7,2.19,1.9,55,20,1.61,1.47,3.08,38,True,False,False,False,False,False,False,Spain_La_Liga,2018-02-04 19:45:00
2017-2018,22,0,0,0,5,2,7,2,6,0,0,2,2,8,1,10,3,17,20,50,50,Coliseum Alfonso Pérez,"Avenida de Teresa de Calcuta, Getafe",2,6,2.06,3.15,4.3,1.5,2.56,5.6,2.21,1.67,0.0,2.0,0.0,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1517742000,-1,0,36,0,10657,1,1,2,0,3,2,2,5,0,2,2,4,2,6,1,77,67,85,82,1.32,0.82,2.14,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,60,18,55,Getafe CF,Leganés,1.63,0.63,1.82,1.0,1.33,1.4,55,41,1.43,1.25,2.68,38,False,False,False,False,False,False,False,Spain_La_Liga,2018-02-04 11:00:00
2017-2018,22,2,0,2,2,4,6,1,1,0,0,4,0,4,9,8,9,13,14,39,61,Estadi Municipal de Montilivi,"Avenida Montlivi 141, Girona",1,1,2.74,3.34,2.7,1.33,2.05,3.7,1.83,1.87,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1517765400,312,0,57,0,9362,1,1,2,2,0,2,4,2,0,0,1,1,0,2,1,61,82,94,106,1.23,1.16,2.4,1,0,1,0,0,0,1,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,72,38,81,Girona FC,Athletic Club Bilbao,1.42,0.89,1.4,1.18,1.33,1.29,43,29,1.57,1.51,3.08,38,True,True,False,False,False,False,False,Spain_La_Liga,2018-02-04 17:30:00
2017-2018,22,2,1,3,2,6,8,1,2,0,1,5,4,4,6,9,10,11,12,54,46,Estadio Benito Villamarín,"Avenida de Heliópolis, Sevilla",1,4,2.6,3.46,2.77,1.2,1.96,2.45,3.4,1.29,0.0,1.8,0.0,1.9,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1517670900,284,0,46,0,49066,1,1,1,3,1,3,4,4,0,3,1,0,3,1,1,68,62,113,95,1.42,1.36,2.78,0,1,0,1,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,78,32,69,Real Betis,Villarreal,1.79,1.32,1.55,1.55,1.29,1.76,41,23,1.73,1.07,2.8,38,True,True,True,False,False,False,True,Spain_La_Liga,2018-02-03 15:15:00
2017-2018,22,5,1,6,5,3,8,0,3,0,0,8,5,6,5,14,10,11,20,44,56,Estadio Municipal de Ipurúa,"Calle de Ipurúa, Eibar",0,3,2.7,3.37,2.72,1.28,1.85,3.1,1.75,2.0,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,6,3,1,2,0,2,4,1517659200,279,0,36,0,5274,1,1,2,1,3,2,3,5,0,1,0,2,1,2,1,65,38,117,102,1.92,1.27,3.18,0,1,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,64,36,69,SD Eibar,Sevilla FC,1.47,1.05,1.64,1.09,1.38,1.57,45,36,1.5,1.36,2.86,38,True,True,True,True,True,True,True,Spain_La_Liga,2018-02-03 12:00:00
2017-2018,22,5,0,5,9,5,14,0,1,0,0,9,2,8,2,17,4,11,11,63,37,Estadio Municipal de Anoeta,"Paseo de Anoeta 1, Donostia-San Sebastián",0,1,1.62,4.49,5.16,1.13,1.8,2.1,4.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,4,0,4,1,1517601600,290,0,76,0,15562,1,1,6,2,3,3,8,6,0,1,0,0,1,0,1,57,43,69,63,2.1,0.71,2.81,0,0,0,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,95,76,95,Real Sociedad,Deportivo La Coruña,1.74,0.58,1.09,0.6,1.1,0.81,24,5,1.86,1.33,3.19,38,True,True,True,True,True,False,False,Spain_La_Liga,2018-02-02 20:00:00
2017-2018,22,2,2,4,4,6,10,3,3,0,0,5,10,3,6,8,16,14,7,28,72,Estadio Ciudad de Valencia,"Calle San Vicente de Paúl 44, Valencia",3,3,9.99,7.9,1.17,1.08,1.3,2.18,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,1,2,2,1517687100,-1,0,56,0,23542,1,1,2,1,2,5,3,7,2,1,1,2,3,3,1,36,75,74,112,1.12,2.25,3.37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,76,42,71,Levante UD,Real Madrid,1.42,1.89,0.91,2.0,0.9,1.9,39,25,1.45,2.0,3.45,38,True,True,True,True,False,False,True,Spain_La_Liga,2018-02-03 19:45:00
2017-2018,22,1,0,1,4,2,6,2,3,0,0,5,4,6,3,11,7,11,17,65,35,Estadio de Gran Canaria,"Avenida Pío XII 29, Las Palmas de Gran Canaria",2,3,2.24,3.5,3.3,1.29,1.91,3.3,1.77,1.95,0.0,1.9,0.0,1.8,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1517860800,276,0,39,0,17331,1,1,3,1,1,1,4,2,1,2,1,1,3,2,1,86,64,138,114,1.68,1.2,2.87,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,72,30,63,UD Las Palmas,Málaga CF,0.74,0.26,1.0,0.36,0.67,0.62,61,28,1.61,1.21,2.82,38,True,False,False,False,False,False,False,Spain_La_Liga,2018-02-05 20:00:00
2017-2018,23,0,1,1,1,10,11,3,2,1,0,0,7,3,11,3,18,14,6,43,57,Estadio Municipal de Butarque,"Calle Arquitectura, Leganés",4,2,2.58,2.97,3.21,1.5,2.5,5.0,2.05,1.69,0.0,2.1,0.0,1.66,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1518283800,279,0,42,0,8694,1,1,1,5,0,5,6,5,0,0,4,2,0,6,1,42,64,101,129,0.51,2.09,2.6,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,62,15,52,Leganés,SD Eibar,1.63,1.21,1.89,1.1,1.38,1.45,43,38,1.38,1.38,2.76,38,True,False,False,False,False,False,False,Spain_La_Liga,2018-02-10 17:30:00
2017-2018,23,1,2,3,13,2,15,4,4,0,0,7,5,15,1,22,6,16,15,70,30,Estadio de la Cerámica,"Plaza Labrador, Villarreal",4,4,1.57,4.1,6.51,1.32,2.0,3.55,1.95,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,1,1,2,1,1518264000,277,0,40,0,15161,1,1,3,2,10,0,5,10,1,1,3,3,2,6,1,119,44,116,74,2.72,1.05,3.77,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,75,15,70,Villarreal,Deportivo Alavés,1.89,1.0,2.0,0.6,1.68,1.0,55,25,1.77,0.96,2.73,38,True,True,True,False,False,False,True,Spain_La_Liga,2018-02-10 12:00:00
