season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_corners_over_85,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,date
2017-2018,1,1,3,4,2,6,8,4,3,0,0,5,4,3,10,8,14,19,11,44,56,Stadion Maksimir,"Maksimirska cesta 128, Zagreb",4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,1,2,3,1,1500224400,1863,0,0,0,2293,-1,1,-1,-1,-1,-1,-1,-1,0,2,4,1,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Lokomotiva Zagreb,Hajduk Split,1.44,1.89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36,True,True,True,True,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-16 17:00:00
2017-2018,1,1,1,2,8,6,14,0,4,0,0,9,5,10,5,19,10,17,23,61,39,Stadion Gradski vrt,"Delnička bb, Osijek",0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1500231600,-1,0,0,0,3125,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,4,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Osijek,Rudeš,2.11,0.56,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-16 19:00:00
2017-2018,2,4,0,4,6,2,8,1,1,0,0,8,0,7,4,15,4,15,11,65,35,Stadion Maksimir,"Maksimirska cesta 128, Zagreb",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,1,0,1,3,1500660000,122,0,50,0,3056,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,1,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,Dinamo Zagreb,Cibalia,2.22,0.5,3.0,0.0,3.0,0.0,50,0,0.0,0.0,0.0,36,True,True,True,True,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-21 18:00:00
2017-2018,2,1,0,1,6,6,12,1,3,0,0,4,3,5,4,9,7,12,16,54,46,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1500742800,1861,0,0,0,703,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Slaven Koprivnica,Lokomotiva Zagreb,1.61,1.39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-22 17:00:00
2017-2018,2,4,1,5,6,6,12,2,4,0,0,6,5,8,3,14,8,16,13,53,47,Stadion HNK Rijeka,"Rujevica ulica 6B, Rijeka",2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,2,1,3,2,1500750000,1215,0,50,0,4533,-1,1,-1,-1,-1,-1,-1,-1,1,3,1,1,4,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,100,0,50,Rijeka,Rudeš,2.39,0.56,3.0,1.0,3.0,1.0,100,0,0.0,0.0,0.0,36,True,True,True,True,True,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-22 19:00:00
2017-2018,2,2,2,4,4,7,11,2,1,0,0,3,11,4,7,7,18,14,6,43,57,Stadion ŠRC Zaprešić,"Vladimira Novaka bb, Zaprešić",2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,2,0,2,2,1500829200,-1,0,100,0,2169,-1,1,-1,-1,-1,-1,-1,-1,2,0,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,Inter Zaprešić,Hajduk Split,1.33,1.89,3.0,3.0,3.0,3.0,0,0,0.0,0.0,0.0,36,True,True,True,True,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-23 17:00:00
2017-2018,2,1,1,2,1,6,7,2,3,0,0,7,4,2,10,9,14,23,12,38,62,Stadion Aldo Drosina,"Marsovo polje, Pula",2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1500836400,-1,0,0,0,1700,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,3,0,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Istra 1961,Osijek,1.17,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-23 19:00:00
2017-2018,3,1,1,2,4,3,7,4,4,0,0,4,3,5,4,9,7,24,19,54,46,Stadion Kranjčevićeva,"Kranjčevićeva 4, Zagreb",4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,1,1,1501264800,-1,0,100,0,589,-1,1,-1,-1,-1,-1,-1,-1,2,0,2,4,2,6,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,25,75,Lokomotiva Zagreb,Rudeš,1.44,0.56,0.0,0.5,0.0,0.5,25,0,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-28 18:00:00
2017-2018,3,0,1,1,8,4,12,3,3,0,0,9,9,5,3,14,12,12,22,54,46,Stadion ŠRC Zaprešić,"Vladimira Novaka bb, Zaprešić",3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1501347600,1861,0,50,0,286,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,100,Inter Zaprešić,Slaven Koprivnica,1.33,0.78,2.0,0.0,2.0,1.5,50,0,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-29 17:00:00
2017-2018,3,2,0,2,14,3,17,2,1,0,0,7,2,18,2,25,4,11,15,64,36,Stadion HNK Rijeka,"Rujevica ulica 6B, Rijeka",2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,1501354800,1215,0,25,0,5504,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,0,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,100,75,100,Rijeka,Istra 1961,2.39,0.33,3.0,0.0,3.0,0.5,75,0,0.0,0.0,0.0,36,True,True,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-29 19:00:00
2017-2018,3,1,2,3,9,6,15,3,2,0,0,5,4,5,4,10,8,17,11,46,54,Stadion Cibalia,"Hansa Dietricha Genschera 10b, Vinkovci",3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2,3,0,1501434000,1863,0,50,0,2291,-1,1,-1,-1,-1,-1,-1,-1,0,2,3,0,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,25,50,Cibalia,Hajduk Split,0.94,1.89,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0.0,36,True,True,True,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-30 17:00:00
2017-2018,3,1,1,2,1,5,6,4,3,0,0,4,7,3,9,7,16,15,16,38,62,Stadion Gradski vrt,"Delnička bb, Osijek",4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,2,1501441200,-1,0,50,0,4741,-1,1,-1,-1,-1,-1,-1,-1,2,0,2,3,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,0,Osijek,Dinamo Zagreb,2.11,1.83,1.0,0.0,1.0,3.0,50,0,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-07-30 19:00:00
2017-2018,4,1,2,3,0,3,3,4,2,0,0,5,7,3,7,8,14,13,17,52,48,Stadion Aldo Drosina,"Marsovo polje, Pula",4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,1,0,1,2,1501869600,1859,0,50,0,1159,-1,1,-1,-1,-1,-1,-1,-1,1,1,3,1,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,50,Istra 1961,Lokomotiva Zagreb,1.17,1.39,1.0,0.0,0.33,0.33,100,50,0.0,0.0,0.0,36,True,True,True,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-04 18:00:00
2017-2018,4,0,2,2,3,4,7,1,0,0,0,3,5,6,4,9,9,11,8,49,51,Stadion Kranjčevićeva,"Kranjčevićeva 4, Zagreb",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1501952400,1862,0,0,0,268,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Rudeš,Inter Zaprešić,1.67,1.06,0.0,0.0,0.67,1.33,0,0,0.0,0.0,0.0,36,True,True,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-05 17:00:00
2017-2018,4,2,1,3,8,6,14,2,2,0,0,5,7,9,4,14,11,15,6,53,47,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,3,0,1501959600,1861,0,25,0,794,-1,1,-1,-1,-1,-1,-1,-1,1,2,1,0,3,1,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Slaven Koprivnica,Cibalia,1.61,0.5,3.0,0.0,2.0,0.0,50,50,0.0,0.0,0.0,36,True,True,True,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-05 19:00:00
2017-2018,4,3,1,4,8,4,12,1,2,0,0,9,4,1,1,10,5,10,9,58,42,Stadion Maksimir,"Maksimirska cesta 128, Zagreb",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,2,1,3,1,1502038800,122,0,50,0,11936,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,67,84,Dinamo Zagreb,Hajduk Split,2.22,1.89,3.0,2.33,2.33,2.33,25,0,0.0,0.0,0.0,36,True,True,True,True,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-06 17:00:00
2017-2018,4,1,0,1,9,3,12,3,6,0,2,7,3,10,5,17,8,17,20,57,43,Stadion Gradski vrt,"Delnička bb, Osijek",3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1502132400,1864,0,50,0,5155,-1,1,-1,-1,-1,-1,-1,-1,1,4,2,4,5,6,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,25,25,Osijek,Rijeka,2.11,1.5,1.0,0.0,1.0,3.0,50,0,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-07 19:00:00
2017-2018,5,0,2,2,10,4,14,2,3,0,1,5,5,10,5,15,10,16,18,50,50,Stadion HNK Rijeka,"Rujevica ulica 6B, Rijeka",2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,2,1502470800,122,0,67,0,7134,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,3,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,100,67,84,Rijeka,Dinamo Zagreb,2.39,1.83,3.0,1.0,2.25,2.5,84,0,0.0,0.0,0.0,36,True,True,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-11 17:00:00
2017-2018,5,1,0,1,5,3,8,0,2,0,1,7,3,11,4,18,7,11,9,56,44,Stadion Poljud,"8. Mediteranskih igara 2, Split",0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1502478000,1863,0,0,0,10177,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,2,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,25,0,25,Hajduk Split,Slaven Koprivnica,1.78,0.78,0.0,1.5,1.75,2.25,50,25,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-11 19:00:00
2017-2018,5,2,3,5,2,5,7,1,3,0,0,8,6,3,4,11,10,19,19,46,54,Stadion Kranjčevićeva,"Kranjčevićeva 4, Zagreb",1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,0,2,2,3,1502557200,1864,0,100,0,336,-1,1,-1,-1,-1,-1,-1,-1,1,2,0,1,3,1,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,100,0,100,Lokomotiva Zagreb,Osijek,1.44,1.0,0.5,1.0,1.0,1.5,75,0,0.0,0.0,0.0,36,True,True,True,True,True,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-12 17:00:00
2017-2018,5,2,2,4,5,3,8,0,3,0,0,8,5,4,6,12,11,15,14,57,43,Stadion ŠRC Zaprešić,"Vladimira Novaka bb, Zaprešić",0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,0,1,3,1502564400,-1,0,34,0,284,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,2,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,84,59,59,Inter Zaprešić,Istra 1961,1.33,0.33,1.33,0.0,1.75,0.25,67,17,0.0,0.0,0.0,36,True,True,True,True,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-12 19:00:00
2017-2018,5,3,0,3,7,8,15,2,4,0,1,9,3,9,5,18,8,23,14,45,55,Stadion Cibalia,"Hansa Dietricha Genschera 10b, Vinkovci",2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,2,0,2,1,1502643600,1860,0,100,0,872,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,3,2,5,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,100,17,34,Cibalia,Rudeš,0.94,0.56,0.0,0.67,0.0,0.5,34,0,0.0,0.0,0.0,36,True,True,True,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-13 17:00:00
2017-2018,6,0,1,1,10,3,13,1,2,0,0,5,2,12,4,17,6,6,13,63,37,Stadion Aldo Drosina,"Marsovo polje, Pula",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,1503079200,1860,0,84,0,1230,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,2,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,59,84,Istra 1961,Cibalia,1.17,0.5,0.5,0.0,0.4,0.6,25,0,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-18 18:00:00
2017-2018,6,2,1,3,6,1,7,3,3,0,0,11,4,7,3,18,7,12,15,64,36,Stadion HNK Rijeka,"Rujevica ulica 6B, Rijeka",3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2,0,2,1,1503169200,1215,0,38,0,4526,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,75,50,63,Rijeka,Lokomotiva Zagreb,2.39,1.39,2.25,1.5,1.8,0.8,63,25,0.0,0.0,0.0,36,True,True,True,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-19 19:00:00
2017-2018,6,0,4,4,3,5,8,4,3,2,0,3,10,1,10,4,20,15,20,44,56,Stadion Kranjčevićeva,"Kranjčevićeva 4, Zagreb",6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,0,1,1,3,1503248400,1863,0,50,0,2102,-1,1,-1,-1,-1,-1,-1,-1,6,2,0,1,8,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,13,88,Rudeš,Hajduk Split,1.67,1.89,0.0,1.75,0.4,2.0,50,0,0.0,0.0,0.0,36,True,True,True,True,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-20 17:00:00
2017-2018,6,2,0,2,4,3,7,0,3,0,0,7,3,10,1,17,4,19,20,61,39,Stadion Maksimir,"Maksimirska cesta 128, Zagreb",0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1503255600,122,0,17,0,2237,-1,1,-1,-1,-1,-1,-1,-1,0,2,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,67,34,67,Dinamo Zagreb,Slaven Koprivnica,2.22,0.78,3.0,1.0,2.6,1.8,67,34,0.0,0.0,0.0,36,True,True,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-20 19:00:00
2017-2018,6,3,0,3,8,4,12,0,1,0,0,8,6,16,7,24,13,14,12,48,52,Stadion Gradski vrt,"Delnička bb, Osijek",0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,3,0,1503255600,1864,0,34,0,2357,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,84,17,84,Osijek,Inter Zaprešić,2.11,1.06,1.67,3.0,1.8,1.6,100,17,0.0,0.0,0.0,36,True,True,True,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-20 19:00:00
2017-2018,7,2,2,4,10,2,12,4,0,0,2,7,7,9,4,16,11,19,18,53,47,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,2,1,3,1,1503766800,-1,0,63,0,581,-1,1,-1,-1,-1,-1,-1,-1,1,0,3,2,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,13,38,Slaven Koprivnica,Rudeš,1.61,0.56,3.0,0.5,1.5,0.33,50,25,0.0,0.0,0.0,36,True,True,True,True,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-26 17:00:00
2017-2018,7,1,3,4,1,5,6,1,1,0,0,2,14,2,7,4,21,7,9,40,60,Stadion ŠRC Zaprešić,"Vladimira Novaka bb, Zaprešić",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,1,1,2,2,1503774000,1215,0,38,0,777,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,38,38,88,Inter Zaprešić,Rijeka,1.33,1.5,1.25,0.0,1.33,2.0,63,63,0.0,0.0,0.0,36,True,True,True,True,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-26 19:00:00
2017-2018,7,0,3,3,2,4,6,1,0,0,0,0,6,5,7,5,13,16,13,41,59,Stadion Kranjčevićeva,"Kranjčevićeva 4, Zagreb",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,2,2,1,1503853200,122,0,75,0,1280,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,1,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,100,67,100,Lokomotiva Zagreb,Dinamo Zagreb,1.44,1.83,0.33,2.0,0.67,2.67,67,0,0.0,0.0,0.0,36,True,True,True,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2017-08-27 17:00:00
