season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_corners_under_85,pinnacle_corners_over_85,pinnacle_1st_half_over05,pinnacle_1st_half_under05,date
2023-2024,27,1,0,1,3,1,4,2,2,0,0,4,3,4,4,13,9,10,9,51,49,Al Ettifaq Club Stadium (Ad Dammām (Dammam)),,2,2,1.3,4.75,8.5,1.2,1.57,2.55,1.85,1.83,1.44,1.77,2.51,1.9,1.28,2.3,3.3,1.55,1,1,0,0,0,0,1,1712430000,5065,0,65,0,-1,1,1,2,0,1,1,2,2,0,1,2,1,1,3,1,43,53,126,117,1.11,1.05,2.16,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,13,22,-1,-1,-1,-1,-1,-1,60,89,40,80,Al Ittifaq,Al Riyadh,1.47,0.94,1.42,0.85,1.38,0.96,41,12,1.43,0.96,2.39,34,True,False,False,False,False,False,False,Saudi_Pro_League,,5.75,41%,0%,,,,,,,,,,,,,,,,,2024-04-06 19:00:00
2023-2024,28,3,1,4,7,4,11,1,4,0,0,8,3,6,4,16,11,8,8,63,37,Al Fateh Club Stadium (Al-Hasa),,1,4,2.14,3.67,3.1,1.21,1.75,2.71,1.6,2.2,1.38,1.75,2.71,2.04,1.33,2.54,3.14,1.48,4,2,0,1,1,2,2,1713463200,5064,0,60,0,-1,1,1,2,2,5,2,4,7,0,3,1,1,3,2,1,39,50,109,96,1.73,1.02,2.76,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,7,12,-1,-1,-1,-1,-1,-1,49,67,49,67,Al Fateh,Al Raed,1.35,1.06,1.14,1.08,1.37,1.11,52,34,1.49,1.13,2.62,34,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2024-04-18 18:00:00
2023-2024,28,2,3,5,4,11,15,1,2,0,0,6,6,10,8,20,24,13,6,44,56,King Abdullah Sport City Stadium (Buraydah (Buraidah)),,1,2,6.25,4.75,1.44,1.17,1.54,2.33,1.7,2.1,1.42,1.74,2.75,2.02,1.27,2.2,3.6,1.6,5,0,1,2,2,4,1,1713636000,5070,0,46,0,-1,1,1,1,4,3,7,5,10,1,1,0,1,2,1,1,44,71,82,100,1.74,1.82,3.56,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,10,16,-1,-1,-1,-1,-1,-1,58,81,46,77,Al Hazm,Al Ittihad,0.82,1.47,0.69,1.62,0.59,1.74,42,20,1.19,1.47,2.66,34,True,True,True,True,True,False,True,Saudi_Pro_League,,0.98,11%,89%,,,,,,,,,,,,,,,,,2024-04-20 18:00:00
2023-2024,28,1,1,2,3,8,11,1,3,0,0,5,5,3,7,10,14,12,11,50,50,Al Taawon Club Stadium (Buraydah (Buraidah)),,1,3,1.7,3.85,4.55,1.25,1.85,3.0,1.75,2.0,1.48,1.81,2.6,1.99,1.35,2.6,2.95,1.44,2,1,1,0,0,0,2,1713452400,-1,0,56,0,-1,1,1,1,6,2,2,7,4,0,0,1,3,0,4,1,32,51,94,73,1.1,1.47,2.57,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,14,13,-1,-1,-1,1,1,0,53,67,46,78,Al Taawon,Al Khaleej,1.76,1.29,1.77,1.43,1.74,1.26,48,33,1.71,1.13,2.84,34,True,True,False,False,False,False,True,Saudi_Pro_League,,4.92,15%,0%,,,,,,,,,,,,,,,,,2024-04-18 15:00:00
2023-2024,28,3,1,4,9,0,9,2,2,0,1,13,3,9,2,29,6,12,9,64,36,Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh)),,2,4,1.26,6.19,8.12,1.09,1.37,2.02,1.75,2.05,1.49,1.84,2.38,1.82,1.2,2.0,4.0,1.7,4,0,1,3,0,3,1,1713538800,5069,0,77,0,-1,1,1,5,0,4,0,5,4,1,2,1,1,3,2,1,102,9,142,63,3.03,0.6,3.63,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,19,13,-1,-1,-1,-1,-1,-1,81,96,54,93,Al Nassr,Al Feiha,2.29,1.47,2.23,1.62,2.41,1.3,19,4,2.02,1.19,3.21,34,True,True,True,True,False,False,True,Saudi_Pro_League,,2.3,91%,75%,,,,,,,,,,,,,,,,,2024-04-19 15:00:00
2023-2024,28,1,2,3,6,3,9,1,6,1,0,3,7,5,3,8,13,7,12,41,59,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh)),,3,6,2.69,3.33,2.59,1.27,1.93,3.1,1.7,2.0,1.45,1.79,2.48,1.87,1.42,2.95,2.65,1.35,3,0,1,1,1,2,1,1713538800,5085,0,42,0,-1,1,1,2,1,4,2,3,6,1,3,1,3,4,4,1,27,48,76,105,0.92,1.48,2.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,18,-1,-1,-1,-1,-1,-1,35,70,23,62,Al Riyadh,Al Ta'ee,1.12,0.53,1.08,0.38,0.93,0.85,66,31,0.93,1.13,2.06,34,True,True,True,False,False,False,True,Saudi_Pro_League,,7.58,10%,1%,,,,,,,,,,,,,,,,,2024-04-19 15:00:00
2023-2024,28,0,0,0,6,3,9,0,0,0,0,5,3,11,6,18,12,6,9,54,46,Al Ettifaq Club Stadium (Ad Dammām (Dammam)),,0,0,1.69,4.0,4.8,1.26,1.8,2.97,1.73,1.95,1.5,1.87,2.48,1.87,1.35,2.55,2.95,1.45,0,0,0,0,0,0,0,1713636000,-1,0,54,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,64,29,104,72,1.82,0.99,2.81,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,1,18,23,-1,-1,-1,-1,-1,-1,50,77,23,77,Al Ittifaq,Al Wahda,1.47,0.82,1.54,0.69,1.44,1.15,50,23,1.41,1.1,2.51,34,False,False,False,False,False,False,False,Saudi_Pro_League,,8.05,54%,0%,,,,,,,,,,,,,,,,,2024-04-20 18:00:00
2023-2024,28,1,2,3,4,1,5,1,3,0,0,8,4,6,5,17,9,12,16,46,54,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran),,1,3,2.27,3.35,2.89,1.26,1.89,3.14,1.69,2.0,1.5,1.87,2.48,1.87,1.39,2.77,2.85,1.41,3,0,2,1,0,1,2,1713625200,5083,0,50,0,-1,1,1,2,1,2,0,3,2,1,1,0,2,2,2,1,33,25,114,93,1.69,1.04,2.73,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,24,27,-1,-1,-1,1,0,1,46,58,27,58,Al Akhdoud,Dhamk,1.12,1.0,1.15,1.0,0.89,1.3,54,42,1.17,1.15,2.32,34,True,True,True,False,False,False,True,Saudi_Pro_League,,15.37,35%,80%,,,,,,,,,,,,,,,,,2024-04-20 15:00:00
2023-2024,28,5,0,5,3,1,4,0,2,0,0,9,2,7,4,22,9,22,12,68,32,Al-Shabab Club Stadium (Riyadh),,0,2,1.37,5.07,7.04,1.18,1.58,2.43,1.75,1.93,1.4,1.63,2.64,2.23,1.27,2.25,3.5,1.55,5,1,0,4,0,4,1,1713463200,5067,0,62,0,-1,1,1,3,0,0,1,3,1,0,1,0,1,1,1,1,67,25,122,64,2.13,0.71,2.83,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,17,14,-1,-1,-1,-1,-1,-1,62,77,47,70,Al Shabab,Abha,1.59,0.12,1.38,0.15,1.19,0.93,39,23,1.61,1.14,2.75,34,True,True,True,True,True,False,False,Saudi_Pro_League,,3.78,20%,0%,,,,,,,,,,,,,,,,,2024-04-18 18:00:00
2023-2024,28,1,2,3,2,3,5,3,1,0,0,4,6,7,8,14,19,11,19,47,53,King Abdullah Sports City (Jeddah),,3,1,3.61,3.98,1.87,1.13,1.59,2.25,1.47,2.45,1.42,1.85,2.57,1.85,1.28,2.25,3.3,1.55,3,1,0,0,2,2,1,1715018400,5066,0,43,0,-1,1,1,1,1,1,2,2,3,0,0,3,1,0,4,1,28,50,90,106,1.19,1.67,2.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,18,-1,-1,-1,1,2,0,54,75,40,72,Al Ahli,Al Hilal,2.18,2.76,2.21,2.86,1.9,2.86,47,25,1.56,2.01,3.57,34,True,True,True,False,False,False,True,Saudi_Pro_League,,13.8,14%,0%,,,,,,,,,,,,,,,,,2024-05-06 18:00:00
2023-2024,29,0,2,2,5,5,10,1,1,0,1,4,5,3,5,9,11,10,10,64,36,King Abdulaziz Sports City Stadium (Makkah (Mecca)),,1,3,1.8,3.84,3.72,1.25,1.77,2.89,1.7,2.1,1.43,1.82,2.7,1.98,1.33,2.64,3.25,1.46,2,0,0,0,2,2,0,1714068000,5089,0,72,0,-1,1,1,2,2,3,3,4,6,0,1,1,1,1,2,1,87,42,135,70,1.36,1.29,2.65,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,9,20,-1,-1,-1,1,0,1,61,90,39,72,Al Wahda,Al Hazm,1.29,0.59,1.57,0.5,1.14,0.57,40,11,1.46,1.4,2.86,34,True,True,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2024-04-25 18:00:00
2023-2024,29,1,0,1,4,6,10,3,3,0,0,8,3,6,11,17,15,15,13,36,64,Al Majma'ah Sports City Stadium (Al Majma'ah),,3,3,2.24,3.33,3.19,1.29,1.93,3.27,1.73,2.0,1.48,1.85,2.54,1.95,1.37,2.87,3.01,1.4,1,0,0,1,0,1,0,1714057200,5071,0,43,0,-1,1,1,2,2,2,4,4,6,3,2,0,1,5,1,1,27,59,66,132,1.64,1.53,3.17,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,14,19,-1,-1,-1,1,1,1,47,75,33,50,Al Feiha,Al Ta'ee,1.12,0.53,1.0,0.57,1.25,0.93,54,25,1.16,1.15,2.31,34,True,False,False,False,False,False,False,Saudi_Pro_League,,9.66,28%,3%,,,,,,,,,,,,,,,,,2024-04-25 15:00:00
2023-2024,29,4,0,4,5,1,6,3,1,0,0,6,5,11,1,19,8,14,6,51,49,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran),,3,1,1.73,4.0,3.8,1.2,1.65,2.6,1.65,2.1,1.45,1.8,2.55,1.9,1.3,2.55,3.2,1.5,4,1,0,3,0,3,1,1714230000,5111,0,54,0,-1,1,1,5,1,0,0,6,0,1,0,2,1,1,3,1,55,30,83,77,1.88,0.96,2.84,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,23,22,-1,-1,-1,-1,-1,-1,68,72,47,75,Al Akhdoud,Abha,1.12,0.12,1.07,0.14,0.86,0.89,32,29,1.21,1.11,2.32,34,True,True,True,True,False,False,False,Saudi_Pro_League,,14.38,24%,100%,,,,,,,,,,,,,,,,,2024-04-27 15:00:00
2023-2024,29,0,1,1,4,4,8,1,2,0,0,5,5,4,4,11,9,14,9,43,57,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam)),,1,2,6.25,5.15,1.44,1.13,1.43,2.08,1.6,2.3,1.54,1.99,2.32,1.73,1.22,2.11,3.9,1.7,1,0,0,0,1,1,0,1714240800,5069,0,63,0,-1,1,1,0,2,4,2,2,6,0,1,1,1,1,2,1,28,42,65,99,1.12,1.23,2.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,11,-1,-1,-1,1,6,5,70,86,56,74,Al Khaleej,Al Nassr,0.88,2.53,1.08,2.57,1.25,2.43,30,15,1.22,1.75,2.97,34,True,False,False,False,False,False,False,Saudi_Pro_League,,5.75,57%,0%,,,,,,,,,,,,,,,,,2024-04-27 18:00:00
2023-2024,29,0,1,1,2,2,4,2,2,1,0,3,4,8,2,13,7,18,11,54,46,Dhamak Club Stadium (Khamis Mushait),,4,2,2.49,3.57,2.64,1.25,1.77,2.9,1.57,2.2,1.41,1.73,2.7,1.99,1.35,2.55,2.95,1.45,1,0,0,0,1,1,0,1714143600,5074,0,54,0,-1,1,1,0,1,2,1,1,3,0,1,3,1,1,4,1,42,17,96,73,1.21,0.79,2.01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,23,-1,-1,-1,-1,-1,-1,43,75,43,68,Dhamk,Al Taawon,1.41,1.71,1.57,1.71,1.36,1.71,57,25,1.32,1.63,2.95,34,True,False,False,False,False,False,False,Saudi_Pro_League,,17.27,35%,40%,,,,,,,,,,,,,,,,,2024-04-26 15:00:00
2023-2024,29,2,2,4,1,13,14,2,3,0,0,4,7,4,8,9,20,10,7,35,65,Al Raid Club Stadium (Buraydah (Buraidah)),,2,3,3.55,3.48,2.07,1.32,1.98,3.42,1.8,2.0,1.53,1.9,2.33,1.8,1.4,3.0,2.89,1.37,4,1,0,1,2,3,1,1714230000,-1,0,36,0,-1,1,1,0,7,1,6,7,7,0,1,2,2,1,4,1,27,56,67,132,0.99,1.85,2.84,0,0,0,0,0,0,1,1,1,0,0,2,0,1,1,17,22,-1,-1,-1,1,0,1,43,68,29,65,Al Raed,Al Ittifaq,1.12,1.35,1.14,1.36,1.07,1.43,58,32,1.23,1.2,2.43,34,True,True,True,True,False,False,True,Saudi_Pro_League,,23.64,31%,67%,,,,,,,,,,,,,,,,,2024-04-27 15:00:00
2023-2024,29,1,3,4,3,1,4,1,3,0,0,4,8,5,4,12,15,9,12,49,51,King Abdullah Sports City (Jeddah),,1,3,1.69,4.04,4.37,1.22,1.7,2.73,1.7,2.15,1.48,1.85,2.47,1.85,1.32,2.54,3.15,1.5,4,0,0,1,3,4,0,1714154400,5067,0,54,0,-1,1,1,0,0,3,1,0,4,1,1,0,2,2,2,1,38,20,90,77,1.13,1.47,2.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,11,-1,-1,-1,1,0,1,57,72,29,68,Al Ittihad,Al Shabab,1.71,1.0,1.86,1.0,1.79,1.25,43,29,1.62,1.34,2.96,34,True,True,True,True,False,False,True,Saudi_Pro_League,,8.05,30%,20%,,,,,,,,,,,,,,,,,2024-04-26 18:00:00
2023-2024,29,2,1,3,1,5,6,3,2,0,0,4,7,2,5,7,18,12,5,33,67,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh)),,3,2,9.2,6.11,1.23,1.17,1.54,2.34,2.0,1.8,1.57,2.0,2.3,1.8,1.25,2.2,3.6,1.6,3,1,1,1,0,1,2,1714068000,5088,0,57,0,-1,1,1,0,3,1,2,3,3,0,1,3,1,1,4,1,23,59,64,141,0.83,1.69,2.52,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,22,24,-1,-1,-1,-1,-1,-1,58,72,39,79,Al Riyadh,Al Ahli,1.12,1.65,1.0,1.71,0.89,1.93,43,29,0.93,1.73,2.66,34,True,True,True,False,False,False,True,Saudi_Pro_League,,13.53,9%,0%,,,,,,,,,,,,,,,,,2024-04-25 18:00:00
2023-2024,29,3,1,4,8,4,12,2,3,0,0,7,4,8,1,20,9,14,8,58,42,Kingdom Arena (Ar-Riyāḍ (Riyadh)),,2,3,1.18,7.95,10.34,1.09,1.3,1.77,1.8,2.0,1.37,1.67,2.85,2.07,1.17,1.85,4.7,1.88,4,0,0,3,1,4,0,1714143600,5066,0,68,0,-1,1,1,6,0,2,4,6,6,2,1,0,2,3,2,1,83,26,150,59,2.05,0.79,2.84,1,0,1,0,0,0,1,1,0,0,3,0,0,0,1,23,27,-1,-1,-1,-1,-1,-1,67,97,60,82,Al Hilal,Al Fateh,2.88,1.29,2.86,1.62,2.85,1.43,33,4,2.21,1.3,3.51,34,True,True,True,True,False,False,True,Saudi_Pro_League,,3.87,11%,0%,,,,,,,,,,,,,,,,,2024-04-26 15:00:00
2023-2024,30,1,2,3,14,2,16,3,1,0,0,9,8,3,7,18,17,10,4,60,40,Al Ettifaq Club Stadium (Ad Dammām (Dammam)),,3,1,1.5,4.33,5.25,1.25,1.77,2.91,1.85,1.9,1.47,1.95,2.5,1.85,1.33,2.55,3.05,1.46,3,0,0,1,2,3,0,1714759200,5071,0,72,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,1,1,3,1,74,32,123,82,1.93,1.74,3.67,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,1,20,16,-1,-1,-1,1,1,0,61,86,40,75,Al Ittifaq,Al Feiha,1.47,1.47,1.5,1.5,1.41,1.31,39,14,1.44,1.15,2.59,34,True,True,True,False,False,False,True,Saudi_Pro_League,,13.8,58%,0%,,,,,,,,,,,,,,,,,2024-05-03 18:00:00
2023-2024,30,6,0,6,6,3,9,0,2,0,0,8,0,5,7,15,7,12,6,66,34,Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh)),,0,2,1.29,6.3,8.75,1.1,1.34,1.84,1.65,2.2,1.5,1.92,2.48,1.88,1.18,1.88,4.5,1.82,6,4,0,2,0,2,4,1714845600,5069,0,57,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,1,44,28,106,74,1.71,0.65,2.36,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,12,20,-1,-1,-1,-1,-1,-1,68,82,32,90,Al Nassr,Al Wahda,2.29,0.82,2.29,0.71,2.45,1.1,32,18,2.09,1.09,3.18,34,True,True,True,True,True,True,False,Saudi_Pro_League,,4.21,17%,0%,,,,,,,,,,,,,,,,,2024-05-04 18:00:00
2023-2024,30,3,1,4,2,7,9,1,0,0,0,6,9,0,6,7,18,13,8,27,73,Prince Sultan bin Abdulaziz Sports City Stadium (Abha),,1,0,5.14,5.15,1.43,1.14,1.41,2.16,1.62,2.3,1.43,1.8,2.62,2.0,1.24,2.1,3.8,1.65,4,0,0,3,1,4,0,1714759200,5093,0,50,0,-1,1,1,0,5,2,1,5,3,0,0,1,0,0,1,1,10,71,50,172,0.88,2.11,2.99,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,25,26,-1,-1,-1,-1,-1,-1,57,75,36,64,Abha,Al Ittihad,1.76,1.47,1.64,1.71,0.86,1.72,43,25,1.1,1.5,2.6,34,True,True,True,True,False,False,True,Saudi_Pro_League,,11.5,73%,20%,,,,,,,,,,,,,,,,,2024-05-03 18:00:00
2023-2024,30,0,3,3,5,5,10,2,3,0,0,2,6,1,3,6,12,9,12,41,59,King Abdullah Sport City Stadium (Buraydah (Buraidah)),,2,3,5.84,5.08,1.43,1.12,1.44,2.15,1.62,2.25,1.38,1.73,2.8,2.0,1.24,2.1,3.8,1.65,3,0,1,0,2,2,1,1714748400,5066,0,59,0,-1,1,1,3,2,2,3,5,5,2,1,0,2,3,2,1,44,67,88,137,0.66,1.49,2.15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,25,17,-1,-1,-1,1,1,1,67,90,59,78,Al Taawon,Al Hilal,1.76,2.76,1.71,2.85,1.76,2.86,34,11,1.67,2.05,3.72,34,True,True,True,False,False,False,False,Saudi_Pro_League,,10.76,20%,0%,,,,,,,,,,,,,,,,,2024-05-03 15:00:00
2023-2024,30,2,2,4,4,1,5,3,0,0,1,6,5,4,3,15,8,15,5,67,33,Al Fateh Club Stadium (Al-Hasa),,3,2,1.83,4.1,3.67,1.18,1.68,2.6,1.59,2.15,1.45,1.8,2.55,1.9,1.32,2.48,3.2,1.5,4,1,0,1,2,3,1,1714672800,-1,0,59,0,-1,1,1,1,0,3,1,1,4,1,0,2,1,1,3,1,52,22,125,65,1.44,1.02,2.46,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,12,16,-1,-1,-1,1,1,0,56,76,45,83,Al Fateh,Al Riyadh,1.35,0.94,1.27,0.79,1.38,0.97,45,24,1.5,0.97,2.47,34,True,True,True,True,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2024-05-02 18:00:00
2023-2024,30,4,1,5,2,0,2,0,3,0,1,7,3,4,1,12,4,15,13,54,46,Prince Abdullah al-Faisal Stadium (Jeddah),,0,5,1.43,4.58,6.55,1.22,1.76,2.9,1.91,1.77,1.55,1.99,2.3,1.73,1.33,2.55,3.0,1.45,5,4,0,0,1,1,4,1714672800,5062,0,44,0,-1,1,1,0,0,2,0,0,2,0,1,0,3,1,3,1,38,21,77,79,1.46,0.63,2.09,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,15,19,-1,-1,-1,-1,-1,-1,37,55,26,52,Al Ahli,Dhamk,2.18,1.0,2.15,1.14,1.86,1.31,63,45,1.56,1.14,2.7,34,True,True,True,True,True,False,True,Saudi_Pro_League,,12.66,25%,0%,,,,,,,,,,,,,,,,,2024-05-02 18:00:00
2023-2024,30,0,0,0,7,3,10,2,2,0,0,4,5,2,11,8,19,16,14,53,47,Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass)),,2,2,2.48,3.53,2.68,1.26,1.8,2.99,1.65,2.2,1.4,1.67,2.75,2.07,1.33,2.67,3.22,1.46,0,0,0,0,0,0,0,1714662000,-1,0,50,0,-1,1,1,2,2,5,1,4,6,2,0,0,2,2,2,1,43,64,94,86,0.98,1.82,2.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,15,-1,-1,-1,1,1,0,61,86,36,79,Al Hazm,Al Akhdoud,0.82,0.82,0.64,0.64,0.66,0.93,40,14,1.23,1.29,2.52,34,False,False,False,False,False,False,False,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2024-05-02 15:00:00
2023-2024,30,2,0,2,10,0,10,2,3,0,1,5,2,5,0,14,4,13,9,61,39,Al-Shabab Club Stadium (Riyadh),,2,4,1.8,3.75,4.0,1.22,1.75,2.95,1.68,2.1,1.5,1.9,2.48,1.9,1.33,2.5,3.05,1.47,2,0,0,2,0,2,0,1714834800,5067,0,61,0,-1,1,1,3,0,7,0,3,7,1,1,1,3,2,4,1,55,17,102,80,1.39,0.41,1.79,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,13,-1,-1,-1,-1,-1,-1,54,68,43,64,Al Shabab,Al Raed,1.59,1.06,1.5,1.0,1.31,1.07,47,33,1.65,1.12,2.77,34,True,True,False,False,False,False,False,Saudi_Pro_League,,3.8,16%,0%,,,,,,,,,,,,,,,,,2024-05-04 15:00:00
2023-2024,30,0,0,0,5,5,10,2,1,0,0,3,2,9,7,13,12,21,12,51,49,Prince Abdul Aziz bin Musa'ed Stadium (Ha'il (Hail)),,2,1,2.5,3.25,2.75,1.3,1.85,3.2,1.62,2.1,1.5,1.85,2.48,1.95,1.38,2.7,2.8,1.4,0,0,0,0,0,0,0,1714834800,-1,0,55,0,-1,1,1,3,2,2,3,5,5,0,1,2,0,1,2,1,47,36,113,81,1.32,0.97,2.29,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,24,11,-1,-1,-1,-1,-1,-1,49,66,45,83,Al Ta'ee,Al Khaleej,1.29,1.29,1.29,1.4,0.9,1.21,52,35,1.24,1.16,2.4,34,False,False,False,False,False,False,False,Saudi_Pro_League,,11.5,14%,0%,,,,,,,,,,,,,,,,,2024-05-04 15:00:00
2023-2024,31,2,3,5,7,2,9,2,2,0,0,6,5,5,4,16,10,8,6,31,69,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran),,2,2,7.46,5.77,1.28,1.07,1.31,1.84,1.57,2.19,1.46,1.85,2.52,1.85,1.19,1.92,4.4,1.82,5,0,2,2,1,3,2,1715277600,5069,0,54,0,-1,1,1,3,1,4,1,4,5,1,0,1,2,1,3,1,48,50,53,123,1.45,1.29,2.75,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,24,19,-1,-1,-1,-1,-1,-1,70,70,40,70,Al Akhdoud,Al Nassr,1.12,2.53,1.2,2.6,0.93,2.47,30,30,1.26,1.72,2.98,34,True,True,True,True,True,False,True,Saudi_Pro_League,,0.63,47%,98%,,,,,,,,,,,,,,,,,2024-05-09 18:00:00
2023-2024,31,0,5,5,4,0,4,0,1,0,0,5,6,3,5,10,11,9,13,53,47,King Abdullah Sports City (Jeddah),,0,1,1.9,3.75,3.6,1.22,1.7,2.85,1.62,2.2,1.42,1.92,2.75,1.88,1.33,2.5,3.05,1.47,5,0,4,0,1,1,4,1715364000,5065,0,53,0,-1,1,1,1,0,3,0,1,3,0,0,0,1,0,1,1,62,31,75,60,1.3,1.34,2.64,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,14,10,-1,-1,-1,1,0,1,50,74,34,67,Al Ittihad,Al Ittifaq,1.71,1.35,1.73,1.33,1.67,1.37,50,27,1.58,1.25,2.83,34,True,True,True,True,True,False,False,Saudi_Pro_League,,6.91,40%,0%,,,,,,,,,,,,,,,,,2024-05-10 18:00:00
2023-2024,31,0,0,0,6,5,11,0,1,0,0,2,5,1,7,4,15,12,14,43,57,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh)),,0,1,3.45,3.6,1.94,1.25,1.75,2.8,1.6,2.15,1.56,1.92,2.37,1.87,1.33,2.5,3.0,1.48,0,0,0,0,0,0,0,1715266800,-1,0,53,0,-1,1,1,2,0,4,5,2,9,0,0,0,1,0,1,1,32,39,72,110,0.57,1.4,1.97,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,25,19,-1,-1,-1,-1,-1,-1,37,67,23,67,Al Riyadh,Al Taawon,1.12,1.71,1.13,1.8,0.97,1.7,64,34,0.92,1.57,2.49,34,False,False,False,False,False,False,False,Saudi_Pro_League,,12.41,16%,1%,,,,,,,,,,,,,,,,,2024-05-09 15:00:00
