season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_corners_over_95,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_under_95,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_1st_half_under15,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x,date
2021-2022,35,2,3,5,5,3,8,0,2,0,0,5,11,7,6,12,17,12,14,47,53,Recep Tayyip Erdoğan Stadyumu (İstanbul),,0,2,3.04,3.62,2.38,1.27,1.8,3.12,1.67,2.1,1.57,2.0,2.25,1.8,1.4,2.62,2.75,1.44,5,1,2,1,1,2,3,1651323600,196,0,65,0,-1,1,1,2,2,3,1,4,4,0,1,0,1,1,1,1,59,63,67,91,1.53,2.29,3.82,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,85,33,82,Kasımpaşa,İstanbul Başakşehir,1.47,1.42,1.65,1.35,1.38,1.68,41,15,1.92,1.5,3.42,38,True,True,True,True,True,False,True,Turkey_Süper_Lig,,14.97,87%,75%,,,,,,,,,,,,,,,,,2022-04-30 13:00:00
2021-2022,35,0,1,1,9,2,11,3,1,0,0,5,4,6,2,11,6,7,14,68,32,Yeni Hatay Stadyumu (Hatay),,3,1,1.74,3.47,3.76,1.22,1.73,2.83,1.62,2.2,1.5,1.9,2.48,1.9,1.36,2.5,3.0,1.5,1,0,1,0,0,0,1,1651339800,10058,0,61,0,-1,1,1,1,1,8,1,2,9,1,1,2,0,2,2,1,122,57,108,73,1.92,1.07,2.99,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,76,43,70,Hatayspor,Altay,1.84,0.79,1.94,0.71,1.44,0.88,36,24,1.6,1.23,2.83,38,True,False,False,False,False,False,False,Turkey_Süper_Lig,,13.8,50%,75%,,,,,,,,,,,,,,,,,2022-04-30 17:30:00
2021-2022,35,1,7,8,7,1,8,1,0,0,0,7,10,7,6,14,16,8,7,54,46,Göztepe Gürsel Aksel Stadı (İzmir),,1,0,2.12,3.4,3.3,1.25,1.93,3.06,1.67,2.1,1.55,1.95,2.3,1.85,1.36,2.63,3.0,1.44,8,1,3,0,4,4,4,1651426200,192,0,49,0,-1,1,1,3,0,4,1,3,5,1,0,0,0,1,0,1,84,43,119,89,1.98,2.02,4.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,82,22,70,Göztepe,Rizespor,0.74,0.53,0.82,0.25,0.82,0.88,49,19,1.64,1.38,3.02,38,True,True,True,True,True,True,True,Turkey_Süper_Lig,,12.66,59%,0%,,,,,,,,,,,,,,,,,2022-05-01 17:30:00
2021-2022,36,1,1,2,6,8,14,6,3,0,0,4,3,3,4,7,7,1,0,40,60,Vodafone Park (İstanbul),,6,3,2.93,3.66,2.43,1.19,1.57,2.65,1.57,2.3,1.44,1.93,2.5,1.88,1.36,2.38,3.0,1.53,2,1,1,0,0,0,2,1652025600,-1,0,62,0,-1,1,1,3,3,3,5,6,8,4,2,2,1,6,3,1,77,72,79,99,1.28,1.18,2.45,2,0,1,0,1,0,1,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,85,53,82,Beşiktaş,Fenerbahçe,1.89,1.84,2.0,1.82,1.54,1.94,35,15,1.96,1.76,3.72,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,16.11,62%,0%,,,,,,,,,,,,,,,,,2022-05-08 16:00:00
2021-2022,36,1,1,2,8,5,13,1,4,0,0,6,5,11,6,17,11,10,15,49,51,Alsancak Mustafa Denizli Stadı (İzmir),,1,4,2.02,3.62,3.92,1.26,1.8,2.94,1.66,2.2,1.47,2.0,2.4,1.8,1.4,2.85,3.2,1.47,2,0,1,1,0,1,1,1652014800,-1,0,50,0,-1,1,1,3,3,5,2,6,7,0,2,1,2,2,3,1,89,44,90,98,2.12,1.37,3.49,0,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,65,21,68,Altay,Giresunspor,1.0,1.0,1.06,1.06,0.94,1.23,56,35,1.63,1.46,3.09,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,,,,,,,,,,,,,,,,,,,,2022-05-08 13:00:00
2021-2022,36,1,3,4,3,4,7,2,2,0,0,3,5,6,2,9,7,14,15,45,55,Yeni Sivas 4 Eylül Stadyumu (Sivas),,2,2,2.32,3.25,3.0,1.3,1.92,3.25,1.7,2.05,1.6,2.05,2.15,1.65,1.44,2.75,2.62,1.4,4,0,0,1,3,4,0,1651928400,197,0,56,0,-1,1,1,0,1,3,3,1,6,0,1,2,1,1,3,1,53,53,100,82,1.17,1.18,2.35,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,82,30,71,Sivasspor,Kasımpaşa,1.53,1.32,1.53,1.12,1.37,1.34,56,18,1.56,1.6,3.16,38,True,True,True,True,False,False,True,Turkey_Süper_Lig,,18.41,75%,75%,,,,,,,,,,,,,,,,,2022-05-07 13:00:00
2021-2022,36,0,0,0,10,3,13,0,0,0,0,11,5,11,6,22,11,9,4,58,42,Başakşehir Fatih Terim Stadyumu (İstanbul),,0,0,1.95,3.4,3.85,1.29,1.94,3.33,1.71,2.02,1.47,1.98,2.4,1.83,1.39,2.94,3.11,1.43,0,0,0,0,0,0,0,1651939200,-1,0,50,0,-1,1,-1,4,0,6,3,4,9,0,0,0,0,0,0,1,84,54,104,92,2.75,1.44,4.19,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,77,42,76,İstanbul Başakşehir,Galatasaray,2.0,1.0,2.0,1.0,1.71,1.34,47,24,1.95,1.68,3.63,38,False,False,False,False,False,False,False,Turkey_Süper_Lig,,13.8,72%,0%,,,,,,,,,,,,,,,,,2022-05-07 16:00:00
2021-2022,36,1,1,2,10,4,14,1,0,0,0,6,6,6,7,12,13,12,9,44,56,Yeni Hatay Stadyumu (Hatay),,1,0,3.11,3.3,2.08,1.29,1.86,3.0,1.7,2.05,1.44,1.85,2.5,1.95,1.4,2.62,2.75,1.44,2,0,0,1,1,2,0,1651856400,-1,0,62,0,-1,1,1,5,3,5,1,8,6,1,0,0,0,1,0,1,87,61,97,108,1.8,1.69,3.49,0,1,0,0,0,1,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,76,47,79,Hatayspor,Trabzonspor,1.84,2.0,1.82,2.18,1.4,2.2,38,24,1.62,1.53,3.15,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,9.46,72%,51%,,,,,,,,,,,,,,,,,2022-05-06 17:00:00
2021-2022,36,1,2,3,6,3,9,4,4,0,0,9,8,6,4,15,12,12,22,46,54,Yeni Adana Stadyumu (Adana),,4,4,1.82,3.8,3.9,1.22,1.65,2.62,1.62,2.2,1.44,1.85,2.45,1.95,1.33,2.38,3.25,1.53,3,1,1,0,1,1,2,1651939200,189,0,50,0,-1,1,1,4,1,2,2,5,4,1,1,3,3,2,6,1,75,68,101,106,2.12,1.81,3.93,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,77,27,62,Adana Demirspor,Alanyaspor,1.68,1.74,1.71,1.59,1.49,1.57,53,24,1.9,1.38,3.28,38,True,True,True,False,False,False,True,Turkey_Süper_Lig,,5.75,63%,75%,,,,,,,,,,,,,,,,,2022-05-07 16:00:00
2021-2022,36,1,1,2,4,3,7,1,3,0,0,7,5,7,3,14,8,14,6,52,48,Gaziantep Stadyumu (Gaziantep),,1,3,1.78,3.54,3.78,1.22,1.72,2.62,1.7,2.05,1.37,1.68,2.7,2.0,1.36,2.62,3.0,1.44,2,1,1,0,0,0,2,1651856400,-1,0,65,0,-1,1,1,1,3,3,0,4,3,1,2,0,1,3,1,1,69,40,104,83,1.87,1.15,3.02,0,0,0,0,0,0,1,1,0,0,1,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,82,47,68,Gazişehir Gaziantep,Kayserispor,2.11,0.68,2.12,0.71,1.2,1.23,44,18,1.67,1.34,3.01,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,5.75,82%,75%,,,,,,,,,,,,,,,,,2022-05-06 17:00:00
2021-2022,36,3,2,5,2,5,7,1,1,0,0,10,5,8,10,18,15,13,10,50,50,Antalya Stadyumu (Antalya),,1,1,2.8,3.26,2.25,1.25,1.8,3.06,1.65,2.2,1.75,2.28,2.08,1.6,1.4,2.85,3.2,1.47,5,2,2,1,0,1,4,1652115600,195,0,68,0,-1,1,1,1,1,1,4,2,5,0,1,1,0,1,1,1,62,76,84,82,2.28,1.84,4.11,1,1,1,1,0,0,1,1,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,76,36,74,Antalyaspor,Konyaspor,1.89,1.32,1.88,1.41,1.49,1.83,41,24,1.52,1.67,3.19,38,True,True,True,True,True,False,True,Turkey_Süper_Lig,,2.3,73%,75%,,,,,,,,,,,,,,,,,2022-05-09 17:00:00
2021-2022,36,3,1,4,7,4,11,2,1,0,0,7,3,11,3,18,6,14,10,60,40,Atatürk Olimpiyat Stadı (İstanbul),,2,1,1.73,3.85,4.4,1.22,1.6,2.75,1.73,2.0,1.53,1.93,2.25,1.72,1.36,2.5,3.0,1.5,4,1,0,2,1,3,1,1651928400,10659,0,68,0,-1,1,1,5,3,2,1,8,3,1,1,1,0,2,1,1,65,34,74,65,2.08,0.84,2.92,0,0,0,0,0,0,1,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,86,38,77,Fatih Karagümrük,Göztepe,1.84,0.74,1.88,0.82,1.51,0.8,42,15,1.55,1.4,2.95,38,True,True,True,True,False,False,True,Turkey_Süper_Lig,,16.11,51%,0%,,,,,,,,,,,,,,,,,2022-05-07 13:00:00
2021-2022,36,1,3,4,4,6,10,1,2,0,0,3,10,9,1,12,11,9,11,37,63,Yeni Malatya Stadyumu (Malatya),,1,2,2.76,3.56,2.61,1.21,1.62,2.79,1.67,2.1,1.44,1.9,2.45,1.9,1.36,2.5,3.0,1.5,4,1,2,0,1,1,3,1652014800,192,0,56,0,-1,1,1,2,1,2,5,3,7,0,1,1,1,1,2,1,54,67,83,88,1.36,1.88,3.23,0,0,0,0,0,0,1,1,0,1,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,82,30,68,Yeni Malatyaspor,Rizespor,0.63,0.53,0.71,0.41,0.57,0.94,41,18,1.5,1.41,2.91,38,True,True,True,True,False,False,True,Turkey_Süper_Lig,,,,,,,,,,,,,,,,,,,,,2022-05-08 13:00:00
2021-2022,37,3,0,3,5,2,7,3,3,0,0,11,2,10,6,21,8,17,10,52,48,Bahçeşehir Okulları Stadyumu (Alanya),,3,3,1.55,4.4,5.33,1.2,1.55,2.51,1.67,2.1,1.46,1.83,2.64,1.98,1.33,2.38,3.25,1.53,3,0,0,3,0,3,0,1652630400,189,0,59,0,-1,1,1,1,2,4,0,3,4,1,2,2,1,3,3,1,88,50,117,84,2.72,1.01,3.73,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,84,45,81,Alanyaspor,Gazişehir Gaziantep,1.63,0.32,1.56,0.33,1.61,1.19,42,17,1.88,1.51,3.39,38,True,True,True,False,False,False,False,Turkey_Süper_Lig,,2.91,66%,31%,,,,,,,,,,,,,,,,,2022-05-15 16:00:00
2021-2022,37,0,0,0,8,5,13,4,1,0,0,7,5,8,6,15,11,11,2,60,40,Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi (İstanbul),,4,1,1.46,4.75,6.08,1.19,1.53,2.29,1.7,2.05,1.61,2.08,2.26,1.75,1.3,2.25,3.4,1.6,0,0,0,0,0,0,0,1652630400,-1,0,56,0,-1,1,1,4,4,4,1,8,5,0,1,4,0,1,4,1,70,53,81,56,1.93,1.42,3.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,86,34,81,Fenerbahçe,Fatih Karagümrük,2.0,1.16,2.06,1.17,1.92,1.56,42,14,1.91,1.47,3.38,38,False,False,False,False,False,False,False,Turkey_Süper_Lig,,6.91,60%,0%,,,,,,,,,,,,,,,,,2022-05-15 16:00:00
2021-2022,37,0,2,2,5,1,6,6,3,1,2,9,5,9,4,18,9,20,10,62,38,Göztepe Gürsel Aksel Stadı (İzmir),,8,6,4.98,4.5,1.57,1.15,1.43,2.25,1.53,2.38,1.42,1.78,2.7,2.04,1.25,2.05,3.75,1.7,2,0,2,0,0,0,2,1652619600,109,0,59,0,-1,1,1,1,1,4,0,2,4,2,4,5,1,6,6,1,71,40,93,63,2.27,1.21,3.48,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,75,25,70,Göztepe,Beşiktaş,0.74,1.21,0.78,1.11,0.78,1.53,56,25,1.66,1.89,3.55,38,True,True,False,False,False,False,False,Turkey_Süper_Lig,,16.11,29%,20%,,,,,,,,,,,,,,,,,2022-05-15 13:00:00
2021-2022,37,3,0,3,6,1,7,1,3,0,0,7,6,6,7,13,13,16,19,59,41,Kadir Has Şehir Stadı (Kayseri),,1,3,1.46,4.5,6.0,1.15,1.63,2.25,1.68,2.2,1.56,1.92,2.32,1.89,1.3,2.35,3.75,1.65,3,2,0,1,0,1,2,1652544000,193,0,37,0,-1,1,1,4,1,2,0,5,2,1,0,0,3,1,3,1,60,58,121,100,1.75,1.66,3.41,0,0,0,0,0,0,1,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,64,28,67,Kayserispor,Yeni Malatyaspor,1.79,0.42,1.72,0.44,1.22,0.56,61,37,1.41,1.18,2.59,38,True,True,True,False,False,False,False,Turkey_Süper_Lig,,0,42%,75%,,,,,,,,,,,,,,,,,2022-05-14 16:00:00
2021-2022,37,2,4,6,3,6,9,3,2,0,0,4,11,7,7,11,18,9,7,51,49,Recep Tayyip Erdoğan Stadyumu (İstanbul),,3,2,2.0,3.9,3.29,1.19,1.6,2.35,1.57,2.3,1.56,1.99,2.36,1.82,1.33,2.38,3.25,1.53,6,1,1,1,3,4,2,1652630400,195,0,58,0,-1,1,1,2,3,1,3,5,4,0,0,3,2,0,5,1,57,64,87,81,1.39,2.36,3.75,1,0,1,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,83,36,75,Kasımpaşa,Antalyaspor,1.47,1.21,1.56,1.11,1.39,1.53,39,17,1.9,1.45,3.35,38,True,True,True,True,True,True,True,Turkey_Süper_Lig,,6.91,60%,0%,,,,,,,,,,,,,,,,,2022-05-15 16:00:00
2021-2022,37,1,2,3,3,6,9,2,3,0,0,2,4,6,9,8,13,11,11,49,51,Çaykur Didi Stadyumu (Rize),,2,3,2.75,3.5,2.5,1.25,1.81,3.06,1.65,2.2,1.56,2.0,2.36,1.81,1.42,2.85,3.1,1.47,3,1,1,0,1,1,2,1652720400,202,0,62,0,-1,1,1,2,2,1,4,4,5,1,0,1,3,1,4,1,57,72,128,123,1.07,1.63,2.7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,75,36,75,Rizespor,Sivasspor,1.37,1.32,1.44,1.22,1.0,1.33,42,25,1.43,1.43,2.86,38,True,True,True,False,False,False,True,Turkey_Süper_Lig,,5.79,72%,1%,,,,,,,,,,,,,,,,,2022-05-16 17:00:00
2021-2022,37,3,2,5,7,1,8,3,2,0,0,11,5,9,8,20,13,15,11,52,48,NEF Stadyumu (İstanbul),,3,2,1.95,3.8,3.65,1.17,1.6,2.5,1.55,2.45,1.34,1.64,2.98,2.2,1.33,2.45,3.6,1.6,5,1,1,2,1,3,2,1652720400,187,0,59,0,-1,1,1,4,1,3,0,5,3,1,1,2,1,2,3,1,72,41,76,75,2.54,1.47,4.0,1,0,1,0,0,0,1,1,0,1,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,83,39,81,Galatasaray,Adana Demirspor,1.74,1.21,1.67,1.28,1.33,1.44,47,17,1.99,1.68,3.67,38,True,True,True,True,True,False,True,Turkey_Süper_Lig,,10.36,46%,0%,,,,,,,,,,,,,,,,,2022-05-16 17:00:00
2021-2022,37,1,1,2,4,5,9,4,2,0,0,4,3,6,6,10,9,13,7,42,58,Çotanak Stadyumu (Giresun),,4,2,3.9,3.5,1.93,1.34,2.01,3.52,1.85,1.85,1.69,2.09,2.15,1.74,1.43,2.95,2.83,1.4,2,0,1,1,0,1,1,1652630400,-1,0,56,0,-1,1,1,1,4,3,1,5,4,0,0,4,2,0,6,1,55,88,92,120,1.31,1.42,2.73,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,75,31,78,Giresunspor,İstanbul Başakşehir,1.37,1.42,1.39,1.44,1.22,1.69,53,25,1.71,1.55,3.26,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,6.82,97%,100%,,,,,,,,,,,,,,,,,2022-05-15 16:00:00
2021-2022,37,2,1,3,5,1,6,1,0,0,0,5,4,10,2,15,6,1,0,71,29,Atatürk Olimpiyat Stadı (İstanbul),,1,0,1.39,5.0,7.11,1.15,1.52,2.22,1.8,1.91,1.5,1.83,2.43,1.97,1.3,2.25,3.4,1.6,3,1,0,1,1,2,1,1652619600,185,0,62,0,-1,1,1,3,0,2,1,3,3,1,0,0,0,1,0,1,77,33,94,56,1.85,0.9,2.75,1,0,1,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,75,36,72,Trabzonspor,Altay,2.26,0.79,2.22,0.83,2.17,0.94,47,25,1.91,1.22,3.13,38,True,True,True,False,False,False,True,Turkey_Süper_Lig,,12.66,53%,0%,,,,,,,,,,,,,,,,,2022-05-15 13:00:00
2021-2022,37,3,1,4,7,2,9,1,2,0,0,9,3,11,3,20,6,10,13,66,34,Konya Büyükşehir Belediye Stadyumu (Konya),,1,2,1.65,4.25,4.57,1.19,1.6,2.3,1.62,2.2,1.45,1.82,2.67,1.99,1.33,2.38,3.25,1.53,4,1,1,2,0,2,2,1652630400,194,0,44,0,-1,1,1,2,1,5,1,3,6,1,2,0,0,3,0,1,68,33,64,55,2.37,0.83,3.19,0,1,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,78,50,67,Konyaspor,Hatayspor,2.26,0.95,2.22,1.0,1.78,1.39,50,22,1.78,1.31,3.09,38,True,True,True,True,False,False,True,Turkey_Süper_Lig,,11.14,75%,91%,,,,,,,,,,,,,,,,,2022-05-15 16:00:00
2021-2022,38,4,1,5,11,3,14,0,1,0,0,9,5,7,2,16,7,10,6,72,28,Yeni Hatay Stadyumu (Hatay),,0,1,2.05,3.3,3.1,1.21,1.67,2.74,1.62,2.2,1.53,1.94,2.44,1.86,1.36,2.62,3.0,1.44,5,1,1,3,0,3,2,1653235200,10059,0,56,0,-1,1,1,4,1,7,2,5,9,0,1,0,0,1,0,1,95,39,134,70,2.33,1.08,3.41,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,70,34,70,Hatayspor,Giresunspor,1.84,1.0,1.78,1.06,1.35,1.22,50,31,1.63,1.45,3.08,38,True,True,True,True,True,False,True,Turkey_Süper_Lig,,32.21,40%,40%,,,,,,,,,,,,,,,,,2022-05-22 16:00:00
2021-2022,38,2,4,6,6,3,9,0,1,0,0,6,8,4,3,10,11,11,12,41,59,Alsancak Mustafa Denizli Stadı (İzmir),,0,1,2.85,3.9,2.28,1.13,1.45,2.1,1.4,2.75,1.53,2.0,2.44,1.8,1.25,2.1,3.75,1.67,6,1,2,1,2,3,3,1653138000,197,0,56,0,-1,1,1,3,2,3,1,5,4,0,0,0,1,0,1,1,57,61,79,96,1.46,1.7,3.16,1,0,1,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,81,28,75,Altay,Kasımpaşa,1.0,1.32,1.06,1.22,0.92,1.35,53,20,1.66,1.58,3.24,38,True,True,True,True,True,True,True,Turkey_Süper_Lig,,17.27,21%,0%,,,,,,,,,,,,,,,,,2022-05-21 13:00:00
2021-2022,38,1,1,2,5,6,11,2,2,0,0,6,5,9,9,15,14,13,10,42,58,Antalya Stadyumu (Antalya),,2,2,2.19,3.7,2.9,1.19,1.6,2.5,1.5,2.5,1.53,2.0,2.44,1.8,1.3,2.38,3.4,1.53,2,1,0,0,1,1,1,1653066000,-1,0,59,0,-1,1,1,3,1,2,5,4,7,0,0,2,2,0,4,1,54,65,75,103,1.75,1.7,3.45,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,78,45,72,Antalyaspor,Galatasaray,1.89,1.0,1.94,1.0,1.57,1.38,50,22,1.56,1.67,3.23,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,6.91,75%,20%,,,,,,,,,,,,,,,,,2022-05-20 17:00:00
2021-2022,38,3,1,4,3,7,10,2,0,0,0,5,8,8,5,13,13,20,11,41,59,Başakşehir Fatih Terim Stadyumu (İstanbul),,2,0,1.75,3.8,4.1,1.22,1.9,2.87,1.73,2.0,1.55,1.98,2.39,1.83,1.4,2.75,2.75,1.4,4,3,0,0,1,1,3,1653224400,196,0,56,0,-1,1,1,1,1,2,6,2,8,0,0,2,0,0,2,1,49,63,76,90,1.52,1.83,3.36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,73,28,72,İstanbul Başakşehir,Trabzonspor,2.0,2.0,1.94,2.11,1.68,2.19,44,28,2.0,1.54,3.54,38,True,True,True,True,False,False,True,Turkey_Süper_Lig,,10.36,53%,40%,,,,,,,,,,,,,,,,,2022-05-22 13:00:00
2021-2022,38,0,1,1,8,7,15,1,2,0,0,6,4,10,9,16,13,11,14,47,53,Atatürk Olimpiyat Stadı (İstanbul),,1,2,2.87,3.7,2.17,1.17,1.6,2.43,1.45,2.5,1.7,2.18,2.15,1.65,1.3,2.35,3.2,1.63,1,0,1,0,0,0,1,1653224400,189,0,53,0,-1,1,1,2,1,6,6,3,12,0,1,1,1,1,2,1,74,65,93,97,1.96,1.57,3.53,0,1,0,0,0,1,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,78,42,67,Fatih Karagümrük,Alanyaspor,1.84,1.74,1.94,1.67,1.54,1.65,50,23,1.58,1.4,2.98,38,True,False,False,False,False,False,False,Turkey_Süper_Lig,,10.36,53%,40%,,,,,,,,,,,,,,,,,2022-05-22 13:00:00
2021-2022,38,2,1,3,3,5,8,0,0,0,0,7,3,2,2,9,5,10,8,53,47,Yeni Sivas 4 Eylül Stadyumu (Sivas),,0,0,1.76,3.85,4.5,1.22,1.85,2.8,1.62,2.2,1.53,1.95,2.44,1.85,1.33,2.5,3.25,1.5,3,1,0,1,1,2,1,1653138000,202,0,67,0,-1,1,-1,2,2,1,3,4,4,0,0,0,0,0,0,1,85,83,135,107,1.68,1.13,2.82,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,42,72,Sivasspor,Kayserispor,1.53,0.68,1.44,0.72,1.38,1.27,50,17,1.54,1.33,2.87,38,True,True,True,False,False,False,True,Turkey_Süper_Lig,,3.44,25%,0%,,,,,,,,,,,,,,,,,2022-05-21 13:00:00
2021-2022,38,1,1,2,7,5,12,3,3,0,0,6,3,10,8,16,11,19,11,54,46,Vodafone Park (İstanbul),,3,3,1.9,3.85,3.8,1.15,1.6,2.2,1.5,2.5,1.5,1.95,2.52,1.85,1.29,2.25,3.5,1.57,2,0,1,1,0,1,1,1653148800,-1,0,64,0,-1,1,1,3,4,4,1,7,5,1,2,2,1,3,3,1,102,61,97,82,2.16,1.34,3.5,0,0,0,0,0,0,1,1,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,78,53,81,Beşiktaş,Konyaspor,1.89,1.32,1.94,1.33,1.57,1.81,33,22,1.93,1.68,3.61,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,4.61,55%,0%,,,,,,,,,,,,,,,,,2022-05-21 16:00:00
