season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_1st_half_under15,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_corners_over_85,pinnacle_corners_under_85,date
2016-2017,29,1,0,1,3,2,5,2,4,0,0,6,4,6,6,12,10,9,18,49,51,Stade Le Canonnier,"Rue du Stade 33, Moeskron",2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1488654000,538,0,61,0,6289,-1,1,-1,-1,-1,-1,-1,-1,0,3,2,1,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,72,43,72,Royal Excel Mouscron,Standard Liège,0.93,1.07,0.79,1.14,0.64,1.46,33,29,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-04 19:00:00
2016-2017,29,0,0,0,11,4,15,0,2,0,0,6,5,13,3,19,8,11,11,56,44,Versluys Arena,"Leopold van Tyghemlaan 62, Mariakerke, Oostende",0,2,1.5,4.56,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1488654000,-1,0,61,0,7504,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,83,40,79,KV Oostende,KSC Lokeren,1.9,0.67,1.93,0.64,1.71,1.04,36,18,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-04 19:00:00
2016-2017,29,2,2,4,6,7,13,1,1,1,0,2,8,5,6,7,14,15,11,57,43,Regenboogstadion,"Zuiderlaan 17, Waregem",3,1,1.52,4.64,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,1,2,2,1488654000,-1,0,57,0,8613,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,0,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,75,36,68,Zulte-Waregem,KVC Westerlo,1.8,0.73,2.14,0.71,1.79,0.79,43,25,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-04 19:00:00
2016-2017,29,3,2,5,2,8,10,1,3,0,0,3,6,6,11,9,17,19,20,44,56,AFAS-stadion Achter de Kazerne,"Kleine Nieuwedijk 53, Malines",1,3,3.8,3.68,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,1,2,3,2,1488654000,537,0,47,0,16701,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,2,2,2,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,43,61,KV Mechelen,RSC Anderlecht,2.07,1.9,2.0,1.93,1.61,2.07,50,25,0.0,0.0,0.0,30,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-04 19:00:00
2016-2017,29,1,1,2,10,4,14,2,3,0,0,7,3,5,1,12,4,14,13,54,46,Stade du Pays de Charleroi,"Boulevard Zoé Drion 19, Charleroi",2,3,1.56,4.25,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1488654000,-1,0,57,0,10156,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,3,0,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,75,33,64,Sporting Charleroi,KV Kortrijk,1.85,0.87,2.29,0.86,1.68,1.07,40,25,0.0,0.0,0.0,30,True,True,False,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-04 19:00:00
2016-2017,29,2,3,5,6,8,14,1,4,1,0,7,7,3,5,10,12,7,15,34,66,Freethiel-Stadion,", ",3,4,5.78,3.82,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,0,2,2,3,1488654000,525,0,47,0,7129,-1,1,-1,-1,-1,-1,-1,-1,2,2,0,2,4,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,61,18,50,Waasland-Beveren,KAA Gent,1.2,1.0,1.29,0.71,1.07,1.57,75,40,0.0,0.0,0.0,30,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-04 19:00:00
2016-2017,29,2,1,3,3,5,8,1,3,0,0,4,3,6,7,10,10,15,10,50,50,Stayen (Sint-Truiden (St.-Trond)),"Tiensesteenweg 168, Sint-Truiden (St.-Trond)",1,3,2.05,3.55,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1488654000,532,0,50,0,5231,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,3,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,79,40,68,Sint-Truiden,AS Eupen,1.67,0.87,1.57,0.93,0.93,1.07,33,22,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-04 19:00:00
2016-2017,30,2,2,4,-1,-1,-1,1,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Jan Breydelstadion,"Olympialaan 74, Brugge",1,3,1.19,7.45,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,2,1,3,1,1489325400,-1,0,54,0,26605,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,3,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,72,25,72,Club Brugge,Sint-Truiden,2.5,0.33,2.71,0.29,2.0,1.0,43,29,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-12 13:30:00
2016-2017,30,3,0,3,10,3,13,0,2,0,0,14,3,6,4,20,7,14,11,56,44,Stade Constant Vanden Stock,"Avenue Théo Verbeeck 2, Brussel",0,2,1.24,6.75,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,3,1489325400,61,0,50,0,21000,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,79,40,68,RSC Anderlecht,Waasland-Beveren,2.2,0.8,2.21,0.86,2.0,1.03,47,21,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-12 13:30:00
2016-2017,30,2,2,4,3,4,7,2,0,0,0,7,6,6,3,13,9,15,17,50,50,Stade Maurice Dufrasne,"Rue de la Centrale 2, Sclessin, Luik",2,0,1.93,3.86,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,2,1,3,1,1489325400,-1,0,54,0,14000,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,0,0,2,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,90,22,68,Standard Liège,KV Oostende,1.73,1.2,1.79,1.5,1.41,1.69,43,11,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-12 13:30:00
2016-2017,30,3,0,3,6,4,10,2,3,0,0,3,6,2,5,5,11,18,16,59,41,GHELAMCO-arena,"Ottergemsesteenweg-Zuid 808, Gent",2,3,1.68,4.14,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0,1,2,1489325400,525,0,43,0,19999,-1,1,-1,-1,-1,-1,-1,-1,2,2,0,1,4,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,29,65,KAA Gent,KV Mechelen,2.3,1.13,2.43,1.21,1.62,1.66,50,25,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-12 13:30:00
2016-2017,30,0,2,2,1,8,9,2,1,0,0,0,5,5,8,5,13,13,13,46,54,Guldensporenstadion,"Meensesteenweg 84a / Moorseelsestraat 111b, Heule, Kortrijk",2,1,3.01,3.59,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1489325400,538,0,65,0,5502,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,1,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,82,33,75,KV Kortrijk,Royal Excel Mouscron,1.2,0.67,1.29,0.5,1.07,0.72,40,18,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-12 13:30:00
2016-2017,30,1,3,4,3,5,8,2,3,1,0,4,3,3,6,7,9,11,13,41,59,Stadion am Kehrweg,"Kehrweg 14, Eupen",3,3,2.95,3.6,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,1,3,4,0,1489325400,535,0,68,0,3249,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,3,1,5,-1,0,0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,90,50,83,AS Eupen,Zulte-Waregem,1.13,1.2,1.21,1.43,1.03,1.76,33,11,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-12 13:30:00
2016-2017,30,0,0,0,4,3,7,1,1,0,1,3,7,4,4,7,11,8,9,50,50,Daknamstadion,"Daknamstraat 91, Lokeren",1,2,4.12,3.37,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1489325400,-1,0,43,0,7280,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,2,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,50,21,50,KSC Lokeren,Sporting Charleroi,1.4,1.1,1.43,1.07,1.03,1.66,61,50,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-12 13:30:00
2016-2017,30,0,4,4,5,3,8,3,2,1,0,3,9,7,7,10,16,14,18,43,57,Het Kuipje,"De Merodedreef 189, Westerlo",5,2,3.8,3.85,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0,2,2,2,1489325400,533,0,47,0,8100,-1,1,-1,-1,-1,-1,-1,-1,1,1,3,1,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,68,43,64,KVC Westerlo,KRC Genk,0.8,1.0,0.86,0.86,0.79,1.55,43,33,0.0,0.0,0.0,30,True,True,True,True,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-12 13:30:00
2016-2017,1,1,2,3,2,5,7,0,1,0,0,5,3,4,7,9,10,9,16,50,50,Regenboogstadion,"Zuiderlaan 17, Waregem",0,1,3.16,3.65,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,1,1,2,1,1490985000,61,0,60,0,9941,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,74,37,67,Zulte-Waregem,RSC Anderlecht,1.8,1.9,2.07,1.8,1.8,2.03,50,27,0.0,0.0,0.0,40,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-03-31 18:30:00
2016-2017,1,1,1,2,5,5,10,2,3,0,0,3,9,4,4,7,13,18,18,50,50,Stade du Pays de Charleroi,"Boulevard Zoé Drion 19, Charleroi",2,3,2.27,3.44,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1491062400,-1,0,64,0,8014,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,83,20,60,Sporting Charleroi,KV Oostende,1.85,1.2,2.2,1.47,1.63,1.67,47,17,0.0,0.0,0.0,40,True,True,False,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-01 16:00:00
2016-2017,1,2,1,3,5,6,11,4,3,1,0,2,3,1,5,3,8,15,21,47,53,GHELAMCO-arena,"Ottergemsesteenweg-Zuid 808, Gent",5,3,2.69,3.4,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,0,0,3,1491148800,525,0,30,0,19999,-1,1,-1,-1,-1,-1,-1,-1,2,3,3,0,5,3,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,63,24,53,KAA Gent,Club Brugge,2.3,1.2,2.47,1.33,1.67,1.97,54,37,0.0,0.0,0.0,40,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-02 16:00:00
2016-2017,2,1,1,2,9,3,12,2,2,0,0,5,5,9,6,14,11,12,18,50,50,Versluys Arena,"Leopold van Tyghemlaan 62, Mariakerke, Oostende",2,2,2.17,3.56,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1491589800,-1,0,64,0,5380,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,87,47,80,KV Oostende,Zulte-Waregem,1.9,1.2,1.87,1.53,1.65,1.74,33,14,0.0,0.0,0.0,40,True,True,False,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-07 18:30:00
2016-2017,2,1,1,2,7,4,11,1,4,0,0,6,6,2,4,8,10,17,7,52,48,Jan Breydelstadion,"Olympialaan 74, Brugge",1,4,1.41,5.05,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1491667200,-1,0,54,0,27225,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,3,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,64,24,60,Club Brugge,Sporting Charleroi,2.5,1.1,2.6,1.07,1.9,1.61,50,37,0.0,0.0,0.0,40,True,True,False,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-08 16:00:00
2016-2017,2,0,0,0,5,4,9,1,2,0,0,7,5,1,5,8,10,11,19,46,54,Stade Constant Vanden Stock,"Avenue Théo Verbeeck 2, Brussel",1,2,1.92,3.64,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1491753600,-1,0,50,0,21500,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,77,30,60,RSC Anderlecht,KAA Gent,2.2,1.0,2.27,0.87,2.06,1.71,57,24,0.0,0.0,0.0,40,False,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-09 16:00:00
2016-2017,3,0,1,1,2,5,7,1,4,0,0,2,3,5,5,7,8,12,19,52,48,Versluys Arena,"Leopold van Tyghemlaan 62, Mariakerke, Oostende",1,4,3.9,3.82,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1492358400,61,0,66,0,8131,-1,1,-1,-1,-1,-1,-1,-1,1,2,0,2,3,2,-1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,81,44,72,KV Oostende,RSC Anderlecht,1.9,1.9,1.81,1.88,1.63,2.03,35,19,0.0,0.0,0.0,40,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-16 16:00:00
2016-2017,3,2,2,4,4,0,4,3,3,0,0,7,3,7,2,14,5,14,21,44,56,Regenboogstadion,"Zuiderlaan 17, Waregem",3,3,4.43,3.78,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,1,1,3,1492432200,-1,0,44,0,10560,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,3,0,6,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,63,28,63,Zulte-Waregem,Club Brugge,1.8,1.2,1.94,1.25,1.72,1.88,60,38,0.0,0.0,0.0,40,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-17 12:30:00
2016-2017,3,0,1,1,3,5,8,3,1,0,0,4,2,3,3,7,5,12,17,45,55,Stade du Pays de Charleroi,"Boulevard Zoé Drion 19, Charleroi",3,1,3.01,3.38,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,1492444800,525,0,57,0,9933,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,0,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,72,22,50,Sporting Charleroi,KAA Gent,1.85,1.0,2.13,0.88,1.59,1.69,66,28,0.0,0.0,0.0,40,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-17 16:00:00
2016-2017,4,1,1,2,6,5,11,1,1,0,0,7,7,6,5,13,12,10,20,60,40,GHELAMCO-arena,"Ottergemsesteenweg-Zuid 808, Gent",1,1,1.75,3.95,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1492799400,-1,0,54,0,19713,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,85,19,60,KAA Gent,KV Oostende,2.3,1.2,2.5,1.44,1.73,1.58,44,16,0.0,0.0,0.0,40,True,True,False,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-21 18:30:00
2016-2017,4,2,0,2,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Stade du Pays de Charleroi,"Boulevard Zoé Drion 19, Charleroi",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,1492876800,529,0,64,0,7553,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,83,34,64,Sporting Charleroi,Zulte-Waregem,1.85,1.2,2.0,1.5,1.55,1.7,49,18,0.0,0.0,0.0,40,True,True,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-22 16:00:00
2016-2017,4,2,0,2,11,2,13,2,3,0,1,6,3,12,3,18,6,7,12,57,43,Stade Constant Vanden Stock,"Avenue Théo Verbeeck 2, Brussel",2,4,2.16,3.64,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2,1492963200,61,0,40,0,20366,-1,1,-1,-1,-1,-1,-1,-1,2,3,0,1,5,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,67,37,61,RSC Anderlecht,Club Brugge,2.2,1.2,2.19,1.24,2.06,1.85,49,33,0.0,0.0,0.0,40,True,True,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-23 16:00:00
2016-2017,5,0,2,2,6,7,13,3,3,0,0,4,9,5,4,9,13,12,8,50,50,Regenboogstadion,"Zuiderlaan 17, Waregem",3,3,3.02,3.36,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1493145000,525,0,53,0,9749,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,68,24,62,Zulte-Waregem,KAA Gent,1.8,1.0,1.88,1.0,1.65,1.71,68,32,0.0,0.0,0.0,40,True,True,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-25 18:30:00
2016-2017,5,3,1,4,5,7,12,1,3,0,0,9,4,5,6,14,10,16,6,41,59,Jan Breydelstadion,"Olympialaan 74, Brugge",1,3,1.56,4.36,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,1,0,1,3,1493231400,95,0,67,0,27060,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,3,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,88,19,67,Club Brugge,KV Oostende,2.5,1.2,2.5,1.41,1.79,1.56,43,13,0.0,0.0,0.0,40,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-26 18:30:00
2016-2017,5,0,1,1,13,4,17,2,2,0,0,17,4,10,4,27,8,9,10,61,39,Stade Constant Vanden Stock,"Avenue Théo Verbeeck 2, Brussel",2,2,1.47,4.67,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,1493317800,529,0,46,0,21500,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,2,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,63,30,52,RSC Anderlecht,Sporting Charleroi,2.2,1.1,2.24,1.06,2.09,1.59,58,37,0.0,0.0,0.0,40,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2017-04-27 18:30:00
